ngiemboon,en
"Mezíŋ panuŋepwɔʼ pâ pʉ̀a na ngẅɛ̀te Lěvî pie pâ Zolombambɛ̂ɛ míŋ Shÿaletiyɛ ńgÿo Yǒonshûa la fó ndá nkwɔɔn, ḿbiŋ nzèm é mɔɔn: wɔɔn laa Selaya, wɔɔn gwɔ́ Yelemî, wɔɔn gwɔ́ Esendelásè, ",These   are the priests and Levites  # 12:1 Ezr 2:1–2; 7:7 who went up with Zerubbabel  # 12:1 Ezr 3:2 son of Shealtiel and with Jeshua:
"wɔɔn gwɔ́ Amalia, wɔɔn gwɔ́ Malug, wɔɔn gwɔ́ Atúshÿè, ","Amariah, Malluch, Hattush,"
"wɔɔn gwɔ́ Shÿekaniya, wɔɔn gwɔ́ Lehum, wɔɔn gwɔ́ Melemɔd, ","Shecaniah, Rehum, Meremoth,"
"wɔɔn gwɔ́ Endo, wɔɔn gwɔ́ Nginetoyii, wɔɔn gwɔ́ Ambiya, ","Iddo,   Ginnethoi, Abijah,  # 12:4 1Ch 24:10"
"wɔɔn gwɔ́ Miyamiŋ, wɔɔn gwɔ́ Mandiya, wɔɔn gwɔ́ Mbilenga, ","Mijamin, Maadiah, Bilgah,"
"wɔɔn gwɔ́ Shÿemaya, wɔɔn gwɔ́ Yoyalib, wɔɔn gwɔ́ Yendaya, ","Shemaiah, Joiarib, Jedaiah,  "
"wɔɔn gwɔ́ Salu, wɔɔn gwɔ́ Amɔg wɔɔn gwɔ́ Hikiya ńgÿo Yendaya. É lɔgɔ ńgwɔ́ patyé twómvfò na panuŋepwɔʼ na fʉ̀ʼ ye Yǒonshûa. ","Sallu, Amok, Hilkiah, Jedaiah."
"Ńgʉa na pʉ̀a Lěvî: Wɔɔn gwɔ́ Yǒonshûa, wɔɔn gwɔ́ Mbinuyi, wɔɔn gwɔ́ Kadmiɛ, wɔɔn gwɔ́ Shÿelembia, wɔɔn gwɔ́ Yúndà, wɔɔn gwɔ́ Matania; Matania gwɔ́ nyìŋ gẅie pâ mefɛ̌ pé la tyé twómvfò létsege mezɔ̀bɔ ntse lɔg ńguʼte Ssé; ",The Levites:
"Mbagembukiya pɔ́ Uni pâ mefɛ̌ pɔ́b, laa mvfò pɔ́b ńgwɔ́ pazẅíŋe zɔb.","Bakbukiah, Unni,   and their relatives stood opposite them in the services."
"Yǒonshûa la zyé Joyakim, Joyakim zyé Eliyashʉb, Eliyashʉb zyé Yoyanda, ","Jeshua fathered Joiakim,"
"Yoyanda zyé Jÿonataŋ, Jÿonataŋ zyé Yandua. ","Joiada fathered Jonathan,"
"Mezíŋ patyé twómvfò na metsìŋendá panuŋepwɔʼ na fʉ̀ʼ gie Joyakim laa nuŋe pwɔʼ welÿò, é mɔɔn: Á gʉa na tsìŋendá Selaya, wɔɔn gwɔ́ Melaya; ńgʉa na ye Yelemî wɔɔn gwɔ́ Anania; ","In the days of Joiakim, the heads of the priestly families were"
ńgʉa na ye Esendelásè wɔɔn gwɔ́ Meshulam; ńgʉa na ye Amalia wɔɔn gwɔ́ Yoyanaŋ; ,"Meshullam of Ezra,"
ńgʉa na ye Meliku wɔɔn gwɔ́ Jÿonataŋ; ńgʉa na ye Shÿembaniya wɔɔn gwɔ́ Yesyɛ̂b; ,"Jonathan of Malluchi,"
ńgʉa na ye Alim wɔɔn gwɔ́ Andena; ńgʉa na ye Melayɔd wɔɔn gwɔ́ Elekayii; ,"Adna of Harim,"
ńgʉa na ye Endo wɔɔn gwɔ́ Sakalîɛ; ńgʉa na ye Nginetoŋ wɔɔn gwɔ́ Meshulam; ,"Zechariah of Iddo,"
ńgʉa na ye Ambiya wɔɔn gwɔ́ Zikili; ńgʉa na ye Minyamiŋ pɔ́ Mowandia á gwɔ́ Pitayi; ,"Zichri of Abijah,"
"ńgʉa na ye Mbilenga á gwɔ́ Shÿemua; ńgʉa na ye Shÿemaya, á gwɔ́ Jÿonataŋ; ","Shammua of Bilgah,"
"ńgʉa na ye Yoyalib wɔɔn gwɔ́ Madnayii; ńgʉa na ye Yendaya, á gwɔ́ Uzi; ","Mattenai of Joiarib,"
"ńgʉa na ye Salayi, á gwɔ́ Kalayii; ńgʉa na ye Amɔg, á gwɔ́ Ébɛ̀ɛ; ","Kallai of Sallai,"
"ńgʉa na ye Hikiya, á gwɔ́ Ashÿambiya; ńgʉa na ye Yendaya, á gwɔ́ Natanayɛ.","Hashabiah of Hilkiah,"
"Á laa na fʉ̀ʼ gie Eliyashʉb pɔ́ Yoyanda né Yohanaŋ, ńgÿo Yandua laa panuŋepwɔʼ pelÿò, mé ŋweʼe mezíŋ pʉ̀a na ngẅɛ̀te Lěvî, pɔ́ gwɔ́ patyé twómvfò na metsìŋendá; ḿbiŋ ńŋweʼe mezíŋ panuŋepwɔʼ pɔ́ púʼu tà ńkú fʉ̀ʼ gie Ndalẅísè laa fùɔ pʉ̀a Pɛ́ɛsè. ","In the days of Eliashib, Joiada, Johanan, and Jaddua, the heads of the families of the Levites and priests were recorded while Darius the Persian ruled. "
Mé la ŋweʼe mezíŋ patyé twómvfò na ngẅɛ̀te Lěvî tsɛ̀ɛ tsɔ̌ tàʼ na membuʼú ŋwàʼne mezẅìŋe menò. Mé la láʼ ŋweʼe pɔ́ púʼu tà ńkúu na fʉ̀ʼ ye Yohanaŋ. Yohanaŋ ŋwɛ́ gwɔ́ míŋ Eliyashʉb. ,"Levi’s descendants, the family heads, were recorded in the Book of the Historical Events   during the days of Johanan son of Eliashib. "
"Patyé twómvfò na ngẅɛ̀te Lěvî: Wɔɔn laa Ashÿambiya, Shÿelembia né Yǒonshûa, míŋ Kadmiɛ pâ mefɛ̌ pɔ́b la gẅiin yɔ́b fàʼ, á gwɔ́ léguʼte Ssé mvfò pɔ́b na menùɔ menùɔ páʼ lepʉ̌ Ndavîd gẅie à laa nyìŋ Ssé la ne ńzɛ́te.","The heads of the Levites #— #Hashabiah, Sherebiah, and Jeshua son of Kadmiel, along with their relatives opposite them #— #gave praise and thanks, division by division, as David the man of God had prescribed.   "
"Á gʉa na papyɛ́b ncwò nkáʼ, mbà wɔɔn laa Matania, wɔɔn gwɔ́ Mbagembukiya, wɔɔn gwɔ́ Abndiyásè, wɔɔn gwɔ́ Meshulam, wɔɔn gwɔ́ Talemoŋ né Akub pie é la gẅiin yɔb fàʼ, á gwɔ́ lépyɛ́bɛ jʉʼ gie mé leʼe shúm léjÿó wó, á ngʉ̀ŋe mencwò nkáʼ. ","This included Mattaniah,   Bakbukiah, and Obadiah. Meshullam, Talmon, and Akkub were gatekeepers who guarded the storerooms at the city gates.  # 12:25 1Ch 26:15,17; Ezr 2:42; Neh 11:19 "
