ngiemboon,en
"Yɔɔn ŋwàʼne fóo mbwó mèŋ Pɔ̂ɔ, ngàŋntúm Yěsô Keleto, mbà pʉ̀a mesoŋ zɔ̌ la te wɔ́ɔn tsɔ́ʼ, atsɔ̌ nyìŋ mesoŋ zɔ̌ ké te wɔ́ɔn túm. Yěsô Keleto pɔ́ Ssé Tá zɔ̌ la túmo wɔ́ɔn. Yé Tá la gÿo Yěsô zíme na legwé. ","Paul,   an apostle #— #not from men or by man, but by Jesus Christ and God the Father  # 1:1 Mt 5:16; 6:1; 11:27; Jn 8:42 who raised him from the dead  # 1:1 Ac 9:6; 20:24; 22:10–21; 26:16  #— # "
Peg lâ mefɛ̌ mefɛ̌ pie peg lâ pɔ̌ ee jʉʼɔɔn pǔ ńnáa yɔɔn ŋwàʼne á mbwó mecúʼtè pʉ̀a Keleto mie ée tsɛ̀ɛ ngwòŋ Ngalasia. ,and all the brothers who are with me:
"Peg ne ńtsɔ́ɔn ngie Tá wege Ssé mbɔɔ Cʉ̀apʉ̀a Yěsô Keleto ne ńcÿó gʉm gí, ńne ńnéŋe mbʉ́lè na pi! ","Grace to you and peace from God the Father and our Lord   Jesus Christ, "
"Pi ne ńzsé ngie Keleto yé máŋwɛ́ la náa twó yé, ńtí menò tepòŋ mégè lélɔg sẅɛʼ ndòon yege, púʼu léfó mbwó yɔɔn kème njÿó gie á té poŋ, ńkẅile wégè. Mɔɔn menò gwɔ́ pɔ́ páʼ Tá wege Ssé la záb. ","who gave himself for our sins   to rescue us from this present evil age,  # 1:4 Mt 20:28; Rm 4:25; 1Co 15:3; Gl 2:20 according to the will of our God and Father.  # 1:4 Php 4:20; 1Th 1:3; 3:11,13; Heb 10:7; 1Pt 3:17; Rv 10:7 "
Epʉ̀a mesoŋ guʼte Ssé mengùʼu mengùʼ! Áa púʼu!,To him be the glory forever and ever. Amen.
"Á pǔ ńkʉʼʉ wɔ́ɔn tɛʼ na páʼ Ssé ka cʉa na Keleto, ńtóŋo gẅí, ńcÿó gʉm gí, n ka leen ńkẅɛɛ tsetsɛ̀ɛ pi, pi sele nzèm yé, tà ńcʉ́ʼʉ ńjúʼu pɔ́ tsɔ́ nkʉ̀ mbòŋo we ndyɛ̀ʼɛ. ",I am amazed that you are so quickly turning away from him who called   you by the grace of Christ and are turning to a different gospel #— # 
"N těen ńdɔgɔ ńgɔɔn ngie etsɔ́ nkʉ̀ mbòŋo gíŋ ńgwɔ́ wó wɔ́, etsɔ́ pʉ̀a zɔ̌ɔ ssé ńne ḿbue twó gí, ńne faʼa lékúbe nkʉ̀ mbòŋo Keleto. ","not that there is another gospel,   but there are some  # 1:7 Jd 4 who are troubling you and want to distort the gospel of Christ. "
"Peg kéen ńdáʼ ńtsẅi nkʉ̀ mbòŋo mbwó pi. Tà tsɔ̌ nyìŋ lɔɔn ḿbiŋ ńtó fʉ̀ʼɔɔn, kà à gwɔ́ pɔ́ nyìŋ weg wɔ́ɔ, kà pɔ́ Cÿɔ́ʼ Ssé, éfóo tÿǒ lepwó wɔ́ɔ, ńtsẅi tsɔ́ nkʉ̀ mbòŋo wendyɛ̀ʼɛ mbwó pi, tà é té gwɔ́ pɔ́ gẅie peg ka tsẅi wɔ́, mbà á zɛ́te ngie Ssé néŋ ndòon twó ngàŋ. ","But even if we or an angel   from heaven should preach to you a gospel contrary to what we have preached to you,  # 1:8 Rm 15:20 a curse be on him!  # 1:8 Or you, let him be condemned, or you, let him be condemned to hell; Gk anathema "
"Peg ka zɔɔn ńgɔɔn né pi. N gee fʉ̀ʼɔɔn ńgíŋe ńkímte kimté ngie, nyìŋ lɔɔn ńtó ńtsẅi tsɔ́ nkʉ̀ mbòŋo wendyɛ̀ʼɛ mbwó pi, tà é té gwɔ́ pɔ́ gẅie peg ka tsẅi wɔ́, mbà á zɛ́te ngie e Ssé néŋ ndòon twó ngàŋ.","As we have said before, I now say again: If anyone is preaching to you a gospel contrary to what you received,   a curse be on him!"
"Pi shwóŋo wɔ́ɔn, anò gie mèŋ fóo légɔɔn lɔɔn, á nyɛɛ ngie n ne ńtsɔ́ɔn ngie nò yɔ́ɔn poŋ pʉ̀a mesoŋ kà ngie à poŋ pɔ́ Ssé? N gee páʼa ńne ńtsɔ́ɔn légÿo mmó gie á ge poŋ pʉ̀a mesoŋ ka? Á gwéʼe péʼe, n ne faʼa mbɔɔ légÿo mmó gie á poŋ pʉ̀a mesoŋ, mbà n te gíŋ ńgwɔ́ nyìŋ gẅie à kwaʼa faʼa fàʼa Keleto wɔ́.","For am I now trying to persuade people,   or God?  # 1:10 1Th 2:4 Or am I striving to please people? If I were still trying to please people, I would not be a servant of Christ."
