ngiemboon,en
"Mèŋ, nkẅèmvfò tsɛ̀ɛ cúʼtè pʉ̀a Keleto, n náa yɔɔn ŋwàʼne mbwó gù Ngagẅísè, á shǔ wɔ̀ɔn we tʉ̀nzẅìŋ. N kwoŋo gú páʼɔɔn tɛʼ, á nue pɔ̀gɔ pǔ ńtyé na nò nénʉ́. ",The elder:  
"Ashǔ wɔ̀ɔn we tʉ̀nzẅìŋ, n ne ńtsɔ́ɔn ngie ɔ̀ júʼ mboŋó na kɔ̀ɔkɔ́ɔ, esoŋ nnɛ́ gú tʉte páʼ ɔ̀ ne ńtʉte na nò Keleto lɛ̂. ","Dear friend, I pray that you are prospering in every way and are in good health,   just as your whole life is going well.  # 2 Or as your soul prospers "
"Anò ka zɔɔn ḿboŋo wɔ́ɔn tɛʼ, á nue tsɔ́ mefɛ̌ pégè ka tóo jʉʼɔɔn, éshwóŋo wɔ́ɔn ngie ɔ̀ kě ńda nnɛ́ pɔ́ na nò nénʉ́, ḿbiŋ ńne ńgiŋe jú pɔ́ páʼ á ne ńzɛ́te. ",For I was very glad when fellow believers came and testified   to your fidelity to the truth #— #how you are walking in truth.  # 3 2Jn 4 
Awɔ̀ɔn máamáa lekág à gwɔ̌ pɔ́ léjúʼ ngie penkʉ́ pɔ́ɔn ne ńgiŋe pɔ́ páʼ nò nénʉ́ ne ńzɛ́te.,I have no greater joy   than this: to hear that my children  # 4 1Co 4:14; Gl 4:19; Php 2:22 are walking in truth.
"Ashǔ wɔ̀ɔn we tʉ̀nzẅìŋ, ɔ̀ zsě jú pɔ́ ndàʼ Keleto, ɔ̀ kẅéte mefɛ̌ mefɛ̌ tà mbɔɔ pie é gwɔ́ pɔ́ megʉ̀. ","Dear friend, you are acting faithfully in whatever you do for the brothers and sisters, especially when they are strangers. "
"Pɔ́ ka tyě tsɛ̀ɛ cúʼtè pʉ̀a Keleto, éshwóŋ pʉ̀a páʼ ɔ̀ ka kwoŋo wɔ́b púʼu, ńnáa wɔ́b mmó gie á ge kẅéte wɔ́b mánzsè, ńzsé ngie pɔ́ ge giŋe na ńtí gie á ne ńzɛ́te ngie pafaʼa fàʼa Ssé giŋ púʼu. ","They have testified to your love before the church.   You will do well to send them on their journey  # 6 Ac 15:3; 20:38; 21:5; Rm 15:24; 1Co 16:6; 2Co 1:16; Ti 3:13 in a manner worthy of God,  # 6 1Co 10:31; 1Th 2:12 "
"Á nue pɔ́ kéen ńcʉ́me mánzsè pɔ́ léfaʼa fàʼ Keleto, ḿbiŋ ńké te ne ńkẅé tsɔ́ lagá mmó gie á fóo mbwó pà te zsé Ssé wɔ́. ","since they set out for the sake of the Name,   accepting nothing from pagans.  # 7 Or Gentiles,# 7 1Co 9:15–18 "
"Púʼu la, pege pʉ̀a Keleto gẅiin lékẅéte mefɛ̌ mefɛ̌ páʼ pɛ̌, légwɔ́ gie peg lâ pɔ̌ ge lɔg púte gÿo anò nénʉ́ sa jʉʼ. ","Therefore, we ought to support such people so that we can be coworkers with the truth."
"N ka ŋweʼe mekème ŋwàʼne, ńnáa tsɛ̀ɛ gí cúʼtè pʉ̀a Keleto, tá Ndiyotefɛ̂ɛ gẅie à kwoŋo lézáʼte mvfò mânyìŋ ntsèm lʉʼʉ léjúʼu nò gie n gɔɔn tsoló. ","I wrote something to the church, but Diotrephes, who loves to have first place among them,   does not receive our authority.  # 9 Ac 18:27; Rm 16:1–2; 2Co 3:1 "
"Áa mmó gie á gÿo n ge gÿo tó tà kúu tsetsɛ̀ɛ pi, é kem menò tepòŋ mie à gÿǒ, é gíŋe shwóŋ pʉ̀a shwóŋè tepòŋ mbɔɔ cÿɔ̌nò gẅie à gɔɔn na peg. À te gÿo pɔ́ ndàʼ púʼu wɔ́, à lʉʼʉ lékúe mefɛ̌ mefɛ̌ pie ée megʉ̀, ńgíŋe ńtɔʼ mbɔɔ petsɔ́ pʉ̀a lékúe wɔ́b, tà fóo tsɛ̀ɛ cúʼtè ńjwoŋo pʉ̀a pie é ne éfaʼa lékúe wɔ́b. ","This is why, if I come, I will remind him of the works he is doing, slandering   us with malicious words. And he is not satisfied with that! He not only refuses to welcome fellow believers, but he even stops those who want to do so and expels them from the church."
