ngiemboon,en
Cʉ̀apʉ̀a gíŋ ńgɔɔn nò né Yenésè na lekwò mbɔ́ɔntè yépʉ́a ngie:,The word of the Lord came to Jonah a second time:   
"«Lu ssé, ńgʉa tsɛ̀ɛ máa tÿǒsoŋo Ninive, ésáʼ nkʉ̀ gẅie n ka cʉ́me mbwó gù.»",“Get up! Go to the great city of Nineveh   and preach  # 3:2 Jr 1:17; Ezk 2:7 the message that I tell you.” 
"Yenésè júʼ ncwò Cʉ̀apʉ̀a na sɔɔn lekwò ŋwɛ́, ńcʉ́me mánzsè ńgʉa né tÿǒsoŋo Ninive páʼ Cʉ̀apʉ̀a tsẅǐ né yé. Atÿǒsoŋo Ninive ŋwɛ́ á laa mvfò Ssé éshÿéenshÿéen fáŋ tà lekelé tà ḿbume, á gwɔ́ légiŋ giŋ lyɛ̌ʼ sétá. ",Jonah got up and went to Nineveh according to the Lord’s command.
"Yenésè kúu tÿǒsoŋ ńdɔgɔ ndùŋmvfò lyɛʼɛ́ láʼ, ńgiŋe ésáʼa mbwó láʼ ńgɔɔn ngie: «É ge gwaa gwɔ́ melyɛʼɛ́ láʼ móm lekùɔ, mé pyága tÿǒsoŋ Ninive.» ","Jonah set out on the first day of his walk in the city and proclaimed,   “In forty days Nineveh will be demolished! ” "
"Epʉ̀a Ninive gwóon ńjúʼu yɔɔn shwóŋè Ssé, ńzáb ntʉ́m wɔ́b mǒ. Ésele ńzáb ngie: Pɔ́ ge kwoŋ kwoŋ ńnéŋe nzyè, á nyìŋ té vʉʼʉ tsɔ̌, léfó na ngàŋa mmó, ńgʉa ńkúu na mbóŋ, pɔ́ ge pú kaa mepɔ̀ɔn éshu, é lɔg lúŋ. ",Then the people of Nineveh believed God. They proclaimed a fast   and dressed in sackcloth #— #from the greatest of them to the least.
"Afùɔ la gwɔ́ tà ńjúʼu mmó gie á ne ńcʉa, éfó na lʉŋe lefùɔ yé ésẅɛ́ʼ, éfó mbùm ye, ésẅɛ nzsǒ lefùɔ, ńkaa pɔ̀ɔn éshu, ńtém ntsẅɛ̀ʼ ye na pfó, ńdɔg ńdúŋ. ","When word reached the king of Nineveh, he got up from his throne, took off his royal robe, covered himself with sackcloth,   and sat in ashes. "
"Ḿbɔ́ɔnte ńtsẅi mé gʉa tsɛ̀ɛ tÿǒsoŋ, ésáʼ ńgɔɔn ngie: «Afùɔ pâ mekěm pé tsẅǐ ngie mé lʉʼʉ mbwó pʉ̀a pie é tsẅé tÿǒsoŋ, lépfɛ́ɛ mmó kà lénúu mmó wɔ́ɔ, tà mbɔɔ ntse, ńnye menɔ̀ɔn te jÿɔ́g: é mefòŋ, é menjʉ̀njÿò mbɔɔ mvfó. ",Then he issued a decree   in Nineveh:
"Epʉ̀a mesoŋ tà mbɔɔ menɔ̀ɔn gẅiin lékaa mepɔ̀ɔn éshu, ńdɔg ńdúŋ. Á poŋ ngie wɛ̌ nyìŋ wɔ́ɔ sẅíŋte Ssé né ngwòŋ ntʉ́m wé ntsèm, wɛ̌ nyìŋ wɔ́ɔ gwáʼ pamánzsè tepòŋ pie à giŋe mǒ, lâ menò tág mie à ne ńgÿo. ","Furthermore, both people and animals must be covered with sackcloth, and everyone must call out earnestly to God.   Each must turn from his evil ways  # 3:8 Is 1:16–19; 55:6–7; Jr 18:11 and from his wrongdoing.  # 3:8 Or injustice, or violence "
"Mé ée ntěen ńzsé wɔ́. Ngwɔ́ Ssé kúbe mmó gie à kaʼá légÿo na pege, ngwɔ́ à gwáʼa máa gyáŋalóŋ gie à lɔg ńgwɔ́ nzèm pege, tà á le gíŋ ńgÿo pege kwéte wɔ́.»",Who knows?   God may turn and relent; he may turn from his burning anger so that we will not perish.  # 3:9 Jr 18:7–8
"E Ssé gyá ntí gie pʉ̀a Ninive lɔ̌g ńgÿo púʼu. Páʼ pɔ́ gwáʼ megiŋé tepòŋ mɔ́b. Ńdeen ńké ńnyé ngɔ́ʼ gie à ka kwaŋa lézába twó pɔ́b, à te gíŋ ńgÿo tsɔ́ mmó na pɔ́b wɔ́.","God saw their actions #— #that they had turned from their evil ways    #— #so God relented from the disaster  # 3:10 Ex 32:14; Am 7:3,6 he had threatened them with. And he did not do it."
