ngiemboon,en
"Mezíŋ pamángʉanjʉʼ Yěsô Keleto gẅie aa na ngẅɛ̀ fùɔ Ndavîd, éfóo na ngẅɛ̀ Ábalaham emɔɔn:","An   account  # 1:1 Mk 12:26; Lk 3:4; Ac 1:20; Php 4:3; Rv 3:5 of the genealogy of Jesus Christ, the Son of David,  # 1:1 Ps 89:3; Is 9:6; Lk 1:32,69 the Son of Abraham:  # 1:1 Gn 22:18; Mt 9:7; Rm 1:3; Gl 3:16"
"Ábalaham la zyé Ésàg, Ésàg zyé Yakwɔ̂b, Yakwɔ̂b zyé Yúndà pâ mefɛ̌ pé. ","Abraham fathered   Isaac,"
"Yúndà zyé Falɛ́sè pɔ́ Zala, má wɔb gwɔ́ Tamaa, Falɛ́sè zyé Eseloŋ, Eseloŋ zyé Alam. ","Judah fathered Perez and Zerah by Tamar,"
"Alam zyé Aminandab, Aminandab zyé Nashÿoŋ, Nashÿoŋ zyé Salemaŋ, ","Aram fathered Amminadab,"
"Salemaŋ zyé Mbowaze, má pà Mbowaze gwɔ́ Lâab, Mbowaze zyé Ombɛd, má pà Ombɛd gwɔ́ Lẅid, Ombɛd zyé Yesêe, ","Salmon fathered Boaz by Rahab,"
"Yesêe zyé fùɔ Ndavîd, fùɔ Ndavîd la zyé Salémò, mbà má pà Salémò láa nzwě Wuli. ",and Jesse fathered King David.
"Salémò zyé Lombowam, Lombowam zyé Abia, Abia zyé Asáfè, ","Solomon fathered Rehoboam,"
"Asáfè zyé Jÿozafad, Jÿozafad zyé Jÿolam, Jÿolam zyé Ozíyásè, ","Asa   fathered Jehoshaphat,"
"Ozíasè zyé Jÿowatam, Jÿowatam zyé Akaze, Akaze zyé Ezekiyásè, ","Uzziah fathered Jotham,"
"Ezekiyásè zyé Manase, Manase zyé Amoŋ, Amoŋ zyé Jÿosiyásè, ","Hezekiah fathered Manasseh,"
