ngiemboon,en
"Ammó gie Cʉ̀apʉ̀a Ssé gÿǒ mèŋ n gyá, á yɔɔn: Á gwɔ́ túŋ mentɔ̌ɔn tÿǒ mie é pǎŋ. ",The Lord God showed me this: a basket of summer fruit. 
"Cʉ̀apʉ̀a zɛ́te wɔ́ɔn ngie: «Ɔ̀ ne ńgyá kɔ́ Ámɔ́sè?» N tsɔ́ʼɔ mbwó yé ngie: «Á túŋ mentɔ̌ɔn tÿǒ mie é pǎŋ,» Cʉ̀apʉ̀a gíŋe ńgɔɔn né mèŋ ngie:","He asked me, “What do you see, Amos? ”  "
"Á ge láʼ gwɔ́ lyɛʼó, mezɔ̀bɔ ntse mie mé ge zɔ̀bɔ nɔʼ gwɔ́ pɔ́ mentse legwé,","In that day the temple   songs  # 8:3 Am 5:23; 6:4–5 will become wailing”  # 8:3 Am 5:16  #— #this is the Lord God’s declaration. “Many dead bodies, thrown everywhere!  # 8:3 Is 34:3; Jr 33:5; Nah 3:3 Silence! ”  # 8:3 Am 6:10"
"Pi júʼ, pi pie pi nɔʼɔ mepóŋ","Hear this, you who trample on the needy  "
"Pi ne ńgɔɔn ngie: «Melínɔ̀ɔn saŋ sẅé lwo ńtɔ́g,","asking, “When will the New Moon be over"
"Peg ge gÿo jú mepepÿɛ́ɛ pʉ̀a mbɔɔ mepóŋ lɔg gÿo menkwɔɔn,",We can buy the poor with silver
"Cʉ̀apʉ̀a la kʉa ńgɔɔn ngie: «Ésàlayɛ ne ńdɔgɔ láʼ yé ŋáʼte,","The Lord has sworn   by the Pride of Jacob:  # 8:7 = the Lord or the promised land,# 8:7 Dt 33:26,29; Ps 47:4"
Áa mmó gie á ge láʼ gÿo tsetsáʼ cʉʼʉ.,"Because of this, won’t the land quake  "
"«Cʉ̀apʉ̀a Ssé ne ńgɔɔn ngie: Á ge láʼ gwɔ́ lyɛʼó,",And in that day —
"N ge láʼ sele melínɔ̀ɔn mí, é lɔg gÿo megwé,",I will turn your feasts into mourning  
Cʉ̀apʉ̀a Ssé ne ńgɔɔn ngie:,"Look, the days are coming —"
"Pɔ́ ge láʼ pú pú,",People will stagger from sea to sea
"Á ge láʼ gwɔ́ lyɛʼó, agága púɔngùɔ pie é tẅɛ lâ púɔshùm,","In that day the beautiful young women,  "
Pɔ́ pie é lɔgɔ lezíŋ tsɔ́ messé pʉ̀a Samalîɛ ńkʉa ḿbiŋe ńgɔɔn ngie: “Á na ssé jù Ndaŋ gie ee ntʉ̀ntʉ̀”!,Those who swear by the guilt of Samaria  
