ngiemboon,en
"Á la cʉ́ʼ pɔ́ páʼ njÿó ge lʉ́a mé jÿó línɔ̀ɔn pásékà, Yěsô ne ńzsé ngie ayé fʉ̀ʼ kǔʼ páʼ à ge fó tsɛ̀ɛ yɔɔn njÿó, é gʉa kẅɛ́te Tá we. Páʼ yé Yěsô lɔ̌ɔn ńkwoŋo pʉ̀a pie ée tsɛ̀ɛ njÿó ńgwɔ́ pé la, á kẅiʼi ńkwoŋo wɔ́b tà ńcʉ́me. ","Before the Passover Festival, Jesus knew that his hour had come to depart from this world to the Father.   Having loved his own who were in the world,  # 13:1 Jn 1:11; 6:37 he loved them to the end."
"Ncwònzém gÿo ńgwɔ́, pâ pɔ̌ néŋe ssé léjÿó shúm. Á gwaa gwɔ́, mbà Sátà ně ńdáʼ ńnéŋ nkwaŋá lésẅiŋe Yěsô tsɛ̀ɛ ntʉ́m Jẅíndà Isekalyɔd, á míŋ Símò. ","Now when it was time for supper, the devil   had already put it into the heart of Judas,  # 13:2 Mk 3:19 Simon Iscariot’s son,  # 13:2 Or Judas Iscariot, Simon’s son to betray  # 13:2 Mt 10:4; Jn 12:4; 13:21 him. "
"Yěsô ne ńzsé ngie Tá we la pú ńnéŋ shúm ntsèm mbwó yé, ńgíŋ ńne ńzsé ngie à la fó mbwó Ssé, à piŋ ne ńgee né lejʉ́ŋ Ssé. ","Jesus knew that the Father had given everything into his hands,   that he had come from God,  # 13:3 Jn 8:42; 16:27; 17:8 and that he was going back to God.  # 13:3 Jn 8:14; 14:12; 16:28; 17:11 "
"Ńnéŋe tà ńdu ssé, ésẅɛ nzsǒ fÿɔ́g ye, ńnuŋe ssé, ḿbíi táagwèle ńtʉ́me zẅɛ̌ʼ yé. ","So he got up from supper, laid aside his outer clothing,   took a towel, and tied it around himself.  # 13:4 Lk 12:37 "
"Ńnéŋ ntse tsɛ̀ɛ káŋ, ńzye lélɔg sɔg mekwò megàŋakwò pé, ńdɔgɔ táagwèle gẅie à la tʉ́me zẅɛ̌ʼ yé ńtsíʼi.","Next, he poured water into a basin and began to wash his disciples’ feet and to dry them with the towel tied around him."
"Ńgʉa tà ńkúu na Símò Piɛ, á gɔɔn né yé ngie: «Cʉ̀apʉ̀a zɔ ge sɔg mekwò mɔ́ɔn lá!» ","He came to Simon Peter,   who asked him, “Lord, are you going to wash my feet? ”"
"Yěsô tsɔ́ʼɔ mbwó yé ngie: «Ammó gie n ne ńgÿo, à lɔɔn ngwɔ́ ɔ́ le júʼ fʉ̀ʼɔɔn wɔ́. Táʼ, é ké gÿo júʼ.» ","Jesus answered him, “What I’m doing you don’t realize now, but afterward you will understand.”   "
"Piɛ gɔɔn né yé ngie: «Azeŋe yɔ́ɔn, à lɔɔn ngwɔ́ ɔ́ le mekwò mɔ́ɔn sɔg.» Yěsô tsɔ́ʼɔ mbwó yé ngie: «N dɔɔn te sɔg, mbà pɔ̀gɔ te gíŋ é gwɔ́ na tsɔ́ nò wɔ́.» ","“You will never wash my feet,” Peter said."
"Símò Piɛ gɔɔn né yé ngie: «Á lɔɔn ngwɔ́ púʼu, me Cʉ̀apʉ̀a, te sɔg pɔ́ ndàʼ mekwò mɔ́ɔn, pú sɔg mbwó mɔ́ɔn pâ twó yɔ́ɔn.» ","Simon Peter said to him, “Lord, not only my feet, but also my hands and my head.”"
"Yěsô gɔɔn né yé ngie: «Á té ne ńzɛ́te ngie mé gíŋ sɔg mbùm nyìŋ gẅie à sɔ̌g nnɛ́ wɔ́. Á nue ngàŋ pǔ ńdʉ́a. Pi ee pɛ́ʼɛ̀, mbà mbùm gi lʉ̌a, e ké te gi metsèm wɔ́.» "," “One who has bathed,” Jesus told him, “doesn’t need to wash anything except his feet, but he is completely clean. You are clean, but not all of you.” "
"Ńgɔɔn púʼu, mélàʼmie à la ne ńzsé nyìŋ gẅie à ge gÿo sẅiŋe yé, tá ńgɔɔn ngie: «Mbùm gi metsèm kaa lʉ́a.»","For he knew who would betray him. This is why he said, “Not all of you are clean.”"
"Yěsô sɔg mekwò mɔ́b tà ńtsẅé jʉʼ, ḿmaʼ nzsǒ ye, ńgíŋ ńnéŋe ssé léjÿó mmó, ńgɔɔn né pɔ́b ngie: «Tà pi juʼú mmó gie e fóo légÿo na pi? ","When Jesus had washed their feet and put on his outer clothing, he reclined again and said to them, “Do you know what I have done for you? "
"Pi tóŋo wɔ́ɔn lê “Tsítsà” ńtóŋo wɔ́ɔn lê “Cʉ̀apʉ̀a”, ńgɔɔn shwóŋo nò, á nue n gee wɛ̌. ","You call me Teacher and Lord #— #and you are speaking rightly, since that is what I am. "
"Á lɔɔn ńgwɔ́ gie mèŋ Ndè, ńgwɔ́ Tsítsà, mèŋ sɔ̌g mekwò mí, mbà á zɛ́te ngie pi gí, pi ne sɔgɔ mekwò mí pi né pi. ","So if I, your Lord and Teacher, have washed your feet, you also ought to wash one another’s feet.    "
N nyɛ̌ɛ gẅi fʉ̀ʼ légwɔ́ gie pi gí pi ge gÿo páʼ pi gyǎ n gÿo. ,"For I have given you an example,    that you also should do just as I have done for you."
"Tà mèŋ shwóŋo gẅí, kwàʼ nénʉ́, anzìʼi fàʼ te fáŋ ńtɔ́gɔ táfàʼ we wɔ́, angàŋntúm ké te fáŋ ńtɔ́gɔ nyìŋ gẅie à ne ńtúmo yé wɔ́. "," “Truly I tell you, a servant is not greater than his master,   ,# 13:16 Jn 15:20 and a messenger is not greater than the one who sent him. "
"Páʼ pi ne ńzsé fʉ̀ʼɔɔn la, pi lɔɔn ńgÿo púʼu, mbà pi ee pà shÿó mbòŋo.","If you know these things, you are blessed if you do them.   "
"N ké těen ńgɔɔn yɔɔn nò á mbwó pi metsèm wɔ́, n ne ńzsé pʉ̀a pie n da tsɔ́ʼɔ wɔ́b. Tá á poŋ ngie ammó gie mé la ŋweʼe tsɛ̀ɛ Ŋwàʼne Ssé, à pumte. Mé la ŋweʼe ngie: “Nyìŋ gẅie peg yé ne ńteme shúm léjÿó ńjÿó, à kéen sele nzèm mèŋ.” "," “I’m not speaking about all of you; I know those I have chosen.    But the Scripture   # 13:18 Mt 26:54 must be fulfilled:   # 13:18 Mt 1:22 The one who eats my bread   # 13:18 Other mss read eats bread with me has raised his heel against me.   # 13:18 Ps 41:9,# 13:18 Ps 41:9 "
"N tʉ́ njÿó éshwóŋo gẅí fʉ̀ʼɔɔn tà mɔɔn menò gÿo ńtó, pi zẅíŋ ngie “N gee wó,” à gwɔ́ pɔ́ mèŋ. ","I am telling you now before it happens,    so that when it does happen you will believe   # 13:19 Mk 11:24; Jn 3:16; Ac 10:43; Rm 10:9; 1Pt 1:8–10 that I am he.   # 13:19 Ex 3:14; Jn 8:24,58 "
"Tà mèŋ shwóŋo gẅí, kwàʼ nénʉ́, nyìŋ lɔɔn ńkúe nyìŋ gẅie n tumó yé, mbà à kúe pɔ́ wɔ́ɔn. Nyìŋ gẅie à pǐŋ ńkúe wɔ́ɔn, à kúe pɔ́ nyìŋ gẅie à túmo wɔ́ɔn.»","Truly I tell you, whoever receives anyone I send receives me, and the one who receives    me receives him who sent me.”"
"Yěsô gɔɔn púʼu, além yé tsɔ́ʼɔ tɛʼ, á shʉashʉa ńgɔɔn ngie: «Tà mèŋ shwóŋo gẅí, kwàʼ nénʉ́, atsɔ̌ tàʼ nyìŋ na pi ge sẅiŋe wɔ́ɔn.» ","When   Jesus had said this, he was troubled in his spirit  # 13:21 Ps 51:12 and testified,  # 13:21 Jn 15:26; Ac 26:5 “Truly I tell you, one of you will betray me.”"
"Megàŋakwò Yěsô júʼ, awɔ̌wɔ́ɔ sele ńdíe fɛ̌ we, pɔ́ té zsé nyìŋ gẅie à gɔɔn yé wɔ́. ",The disciples started looking at one another #— #uncertain which one he was speaking about. 
