ngiemboon,en
 Cʉ̀apʉ̀a tsẅii mbwó Mǒonsê pɔ́ Áloŋ ngie: ,The Lord spoke to Moses and Aaron: 
"Pi tsẅii mbwó pʉ̀a Ésàlayɛ ngie: À gʉa na menɔ̀ɔn pie ée ndùmo ssé tsetsáʼ ntsèm, e pie pi ge láʼa pfɛ́ɛ, pi júʼ. ",“Tell the Israelites: You may eat   all these kinds of land animals.  # 11:2 Dt 14:4–21; Ac 10:9–16; Rm 14:14 
"À lɔɔn ngwɔ́ pi láʼa ḿpfɛ́ɛ menɔ̀ɔn pie é gẅiin menkǐb shʉashʉ̌a, lé mekwò shʉashʉ̌a, ńgÿo pie é pfɛ́ɛ legǐ ḿbiŋ ńgẅíʼi tá ḿpfɛ́. ",You may eat any animal with divided hooves and that chews the cud. 
"Á gʉa tsetsɛ̀ɛ pie é pfɛ́ɛ legǐ ḿbiŋe ńgẅíʼi tá ḿpfɛ́ kà pie é gẅiin menkǐb shʉashʉ̌a wɔ́ɔ: É pie ngwɔ́ pi le pfɛ́ é pɔɔn: wɔɔn aa kamɛɛ gẅie à pfɛ́ɛ legǐ ḿbiŋ ńgẅíʼi tá ńgíŋe ḿpfɛ́, tá ńké té gẅiin menkǐb shʉashʉ̌a wɔ́, aa we nzse mbwó pi. ",But among the ones that chew the cud or have divided hooves you are not to eat these:
"Wɔɔn gwɔ́ nɔ̀ɔn tsẅɛ́ gẅie mé toŋo lé lapêŋ mbàʼ, gẅie à pfɛ́ɛ legǐ ḿbiŋ ńgẅíʼi tá ńgíŋe ḿpfɛ́, tá ńké té gẅiin menkǐb shʉashʉ̌a wɔ́, ée nzse mbwó pi lépfɛ́. ","hyraxes,   though they chew the cud,"
"Ncʉ̀a, aa tsɔ̌ nɔ̀ɔn gẅie à gẅíʼi legǐ, ńgíŋe ḿpfɛ́, tá ńké té gẅiin menkǐb shʉashʉ̌a wɔ́, ée nzse mbwó pi lépfɛ́. ","hares, though they chew the cud,"
"Wɔɔn áa kúnɔ̀ɔn gẅie á gẅiin menkǐb shʉashʉ̌a ńgÿo mekwò shʉashʉ̌a, táʼ, ńké té pfɛ́ɛ legǐ ḿbiŋ ńgẅíʼi tá ńgíŋe ḿpfɛ́ wɔ́. Aa mbwó pi ńgwɔ́ gẅie á gẅiin ncÿǒ. ","pigs, though they have divided hooves,"
"Pi těen ńdáʼa ḿpfɛ́ɛ mbab yɔ́b wɔ́, ńké le pfó yɔ́b kíbe, pɔ́ ée mbwó pi, ńgwɔ́ menɔ̀ɔn ncÿǒ. ",Do not eat any of their meat or touch their carcasses #— #they are unclean for you.  
"Ńgʉa na menɔ̀ɔn ntsèm pie ée tsɛ̀ɛ ntse, é pie ngwɔ́ pi láʼ ḿpfɛ́ é pɔɔn: Ngwɔ́ pi láʼ ḿpfɛ́ pie é gẅiin membabá, ńgÿo mengùb nkaʼte kaʼte lélɔg ḿbyé kɔ́ɔn, ḿbiŋe ńtsẅé tsɛ̀ɛ púɔ mentse kà tsɛ̀ɛ mentse tépàa wɔ́ɔ. ","“This is what you may eat from all that is in the water: You may eat everything in the water that has fins and scales, whether in the seas or streams. "
"Táʼ, ńgʉa na gígyé menɔ̀ɔn pie é tsẅé tsɛ̀ɛ mentse kà tsɛ̀ɛ mí wɔ́ɔ, kà tsɛ̀ɛ mentse tépàa wɔ́ɔ, á mmó ntsèm gie á té mbabá kà mengùb nkaʼte kaʼte wɔ́ɔ gẅiin, á ge gwɔ́ mmó tepòŋ mbwó pi. ",But these are to be abhorrent to you: everything in the seas or streams that does not have fins and scales among all the swarming things and other living creatures   in the water. 
Pi těen ńdáʼa ḿpfɛ́ɛ mbab yɔ́b wɔ́; á ge láʼ gwɔ́ lɔ̌ʼ mbwó pi lézába pwó na pfó yɔ́b. Pi gẅiin lélíe pɔɔn menɔ̀ɔn ŋwɛ́ é sẅé gẅi sẅé. ,"They are to remain abhorrent to you; you must not eat any of their meat, and you must abhor their carcasses. "
"Ammó ntsèm gie áa tsɛ̀ɛ ntse á té membabá kà mengùb nkaʼte kaʼte wɔ́ɔ gẅiin, á ge láʼ gwɔ́ mmó lɔ̌ʼ mbwó pi. ",Everything in the water that does not have fins and scales will be abhorrent to you.
"Pi gʉa tsetsɛ̀ɛ meshʉ̌ŋ, é pie pi ge láʼ gyá e sẅé gẅi sẅe tà pi é le pfɛ́: wɔɔn aa gúmndóŋ we kwoŋo, wɔɔn gwɔ́ tsɔ́ ntí meshʉ̌ŋ páʼ megúmndóŋ, ńgÿo megúmndóŋ pe ntse. ",“You are to abhor these birds. They must not be eaten because they are abhorrent:
"Yɔɔn ée ngẅìlepàb mbɔɔ pfòŋ, ńgÿo tsɔ̌ ntí meshʉ̌ŋ páʼ pɛ̌. ","kites,  "
Yɔɔn gwɔ́ ŋeŋá pâ tsɔ̌ ntí meshʉ̌ŋ páʼ pɛ̌. ,"every kind of raven, "
"Yɔɔn gwɔ́ tsɔ́ máa ncùm, wɔɔn gwɔ́ pfòŋ, mbɔɔ shùshù, mágúm, ńgÿo tém mentí mentí. ","ostriches,  "
"Yɔɔn gwɔ́ ndÿóon, wɔɔn gwɔ́ méshʉ́ŋ gẅie à pyé kɔ́ɔn ntse, ńgÿo ndʉ̀m. ","little   owls, cormorants,  # 11:17 Or pelicans"
"Wɔɔn aa tàʼ shʉa lóŋ mendoŋfágwele pe ntse, ńgÿo sẅisẅi ncwò ndoŋfágwele lâ pe tsẅɛ. ","barn   owls, eagle owls,  # 11:18 Or pelicans, or horned owls,# 11:18 Dt 14:17; Ps 102:6; Is 34:11; Zph 2:14"
"Wɔɔn aa pàŋncwò, yɔɔn gwɔ́ ncùm ńgÿo tsɔ̌ ntí meshʉ̌ŋ páʼ pɛ̌. Wɔɔn gwɔ́ shʉ́ŋntsɔ̀ʼ ńgÿo ndÿóon. ","storks,  "
"Megígyé menɔ̀ɔn pie é gẅiin mbabá, ḿbiŋe ńdɔgɔ mekwò lekùɔ ńgiŋe, é ge láʼa gwɔ́ mmó nzse mbwó pi. ",“All winged insects that walk on all fours are to be abhorrent to you. 
"Tàʼ, ńgʉa na gígyé menɔ̀ɔn ntsèm pie é gẅiin mbabá, ḿbiŋ ńgẅiin mekwò lekùɔ lélɔg ńkyɛ́te, mbà à lɔɔn ńgwɔ́ pi pfɛ́. ",But you may eat these kinds of all the winged insects that walk on all fours: those that have jointed legs above their feet for hopping on the ground. 
É pie ngwɔ́ pi láʼ ḿpfɛ́ é pɔɔn: Ngwɔ́ pi pfɛ́ ngǐm mentí mentí ńgÿo membʉ̀le. ,You may eat these:
"Ńgʉa na metsɔ́ megígyé menɔ̀ɔn ntsèm pie é gẅiin mbabá, ńgẅiin mekwò lekùɔ, é ge láʼ gwɔ́ mmó tepòŋ mbwó pi.",All other winged insects that have four feet are to be abhorrent to you.
"Pɔɔn ée menɔ̀ɔn pie ngwɔ́ pi láʼ ńcʉa mǒ ńcʉ́ʼ pʉ̀a ncÿǒ: Á nue nyìŋ gẅie à zabá pwó na mepfó mɔ́b, à ge cʉ́ʼʉ nyìŋ ncÿǒ tà tyé mbÿɛ̀njÿó. ","“These will make you unclean. Whoever touches their carcasses will be unclean   until evening, "
"Nyìŋ gẅie à kǎa mepfó mɔ́b, à ge sɔg menzsǒ mé, é cʉ́ʼʉ nyìŋ ncÿǒ tà tyé mbÿɛ̀njÿó. ",and whoever carries any of their carcasses is to wash his clothes and will be unclean until evening.   
"Nɔ̀ɔn ntsèm gẅie à gẅiin menkǐb shʉashʉ̌a ḿbiŋ ńké té pfɛ́ɛ legǐ ńgẅíʼi tá ńgíŋe ḿpfɛ́ɛ wɔ́, á ge gwɔ́ nɔ̀ɔn lɔ̌ʼ mbwó pi: Nyìŋ lɔɔn ńzába pwó yé na yé, mbà à ge cʉ́ʼʉ nyìŋ ncÿǒ. ",All animals that have hooves but do not have a divided hoof and do not chew the cud are unclean for you. Whoever touches them becomes unclean. 
