ngiemboon,en
"Afʉ̀ʼɔɔn la, pi pʉ̀a Yakwɔ̂b,","“And now listen, Jacob my servant,"
"Mèŋ Cʉ̀apʉ̀a gẅie n da pwóon gú,",This is the word of the  Lord
N ge gÿo gÿo ntse cwóŋo na tsetsáʼ gie á jǔm tà ńkaʼte.,For I will pour water on the thirsty land
Pɔ́ gúʼ páʼ legǐ sẅisẅê,They will sprout among    the grass
Atsɔ̌ nyìŋ wɔ́b ge láʼ gɔɔn ngie:,"This one will say, ‘I am the  Lord’s’;"
"Anò gie Cʉ̀apʉ̀a gẅie aa fùɔ pa Ésàlayɛ,","This is what the Lord, the King of Israel and its Redeemer,   the Lord of Armies, says:"
Ngwɔ́ wɔ̌ nyìŋ gwɔ́ páʼ mèŋ?,"Who, like me, can announce the future?"
"Pi pie pi ee pʉ̀a pɔ́ɔn,",Do not be startled or afraid.
"Epʉ̀a pie é nyɛte metútú,","All who make idols are nothing,"
"Lékwóon tútú ńdɔg ńnyɛte ssé gie e te kẅéte na tsɔ́ mmó wɔ́, aa legʉe.",Who makes a god or casts a metal image
"Epʉ̀a metsèm pie é guʼte metútú,","Look, all its worshipers will be put to shame,"
Tâlɔ̀ɔn tuɔ tʉ̌ mmɔ̌g,"The ironworker labors over the coals,"
"Ankwòon peláŋ, à cʉŋ nkÿo,","The woodworker stretches out a measuring line,"
"À ka záʼa tÿǒ gie á poŋ páʼ sɛ́ɛndèle,","He cuts down   cedars for his use,"
"Nkẅíŋ wɛ̌ kẅéte lélɔg ńnyɛte mmɔ̌g,",A person can use it for fuel.
"Pɔ́ shʉ́a nkẅíŋ tsetsɛ̀ɛ,","He burns half of it in a fire,"
"Ńdeen ńké ńdɔgɔ yetsɔ́ pfwɔ̀ʼɔ nkẅíŋ,",He makes a god or his idol with the rest of it.
"Epʉ̀a pɔɔn té tsɔ́ nò zsé,",Such people   do not comprehend
Alagá nyìŋ na pɔ́b te nò sáŋ;,No one comes to his senses;  
"Ngǎŋ, epʉ̀a pɔɔn ŋwɛ́ záb ntʉ́m",He feeds on    ashes.
"«Ésàlayɛ, pi pʉ̀a Yakwɔ̂b,","Remember these things, Jacob,"
"N ka jÿɔg menò tepòŋ mí,","I have swept away your transgressions like a cloud,  "
"Lefaŋ, maʼ ngyè lekág","Rejoice, heavens,   for the  Lord has acted;"
"Ésàlayɛ, Cʉ̀apʉ̀a zɔɔ Nzàʼnkÿo gẅi.","This is what the Lord, your Redeemer   who formed you from the womb,  # 44:24 Is 44:2 says:"
"Afʉ̀ʼɔɔn la, Cʉ̀apʉ̀a ge vóŋo twó pagyájʉʼ;",who destroys the omens of the false prophets
"Táʼ, à ge gÿo ammó gie megàŋafàʼ pé gɔ̌ɔn, à giŋ.",who confirms the message of his servant
"À tsẅǐ né máŋʉ́ gẅie à meʼe,","who says to the depths of the sea, “Be dry,”"
Cʉ̀apʉ̀a gɔ̌ɔn nò ńtí Silẅísè ngie:,"who says to Cyrus,   “My shepherd,"
