ngiemboon,en
" Cÿɔ́ʼ Ssé gẅie à gẅiin légɔɔn nò né mèŋ la, á tó ḿbúʼte wɔ́ɔn páʼ mé púʼte nyìŋ gẅie à ne ńdyé la. ",The angel who was speaking with me then returned and roused me as one awakened out of sleep. 
"Ńzɛ́te wɔ́ɔn ngie: «Ɔ̀ ne ńgyá kɔ́?» N tsɔ́ʼ ngie: «N ne ńgyá jʉʼ gie mé tÿɔ́gɔ melâm wó, mbà mé la lɔgɔ tʉ̌ ngɔ̂ɔ ńnyɛte, tâŋ mevɛ́ gwɔ́ tÿǒ tÿǒ, melâm sɔɔnmbʉ́a tyéte ndùm wó, wɛ̌ lâm wɔ́ɔ gẅiin menkÿo sɔɔnmbʉ́a. ","He asked me, “What do you see? ”"
"Metÿǒ mevɛ́ olive mémbʉ́a tyé ngʉ̀ŋe tâŋ, tàʼ gwɔ́ na gwoŋó pwó yetʉ̀, yetsɔ́ gwɔ́ na gwoŋó pwó yekyɛ̀bɛ.» ","There are also two olive trees beside it, one on the right of the bowl and the other on its left.”"
N zɛ́te cÿɔ́ʼ Ssé gẅie peg yé la ne shwóŋe ngie: «Yɔɔn áa páʼɔɔn ńdɔgɔ ńgɔɔn ngie kɔ́ Cʉ̀apʉ̀a wɔ̀ɔn?» ,"Then I asked the angel who was speaking with me, “What are these, my lord? ”"
Cÿɔ́ʼ Ssé gẅie peg yé kɔʼɔ́ ńne shwóŋe tsɔ́ʼ né mèŋ ngie: «Ɔ̀ kaa zsé mmó gie áa yɛ̌ wɔ́ lá?» N tsɔ́ʼ ngie: «Ngǎŋ mbà cʉ̀apʉ̀a wɔ̀ɔn.» ,“Don’t you know what they are? ” replied the angel who was speaking with me.
"Á leen ńké ńgɔɔn né mèŋ ngie: Ashwóŋè Cʉ̀apʉ̀a gie á líe Zolobabɛ̂ɛ á yɔɔn: Á té nò ngʉ̀ʼ wɔ́, ńké te nò tʉ̀ wɔ́, á ge cʉate pɔ́ na zẅìge yɔ́ɔn; Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ zɔ gɔɔn.","So he answered me, “This is the word of the Lord to Zerubbabel: ‘Not by strength or by might, but by my Spirit,’   says the Lord of Armies. "
"«Máa lekwɛ́, ɔ̀ kuʼu kɔ́?","‘What are you, great mountain?   Before Zerubbabel you will become a plain.  # 4:7 Is 40:4 And he will bring out the capstone accompanied by shouts of: Grace, grace to it! ’ ”"
Cʉ̀apʉ̀a náa shwóŋè yé mbwó mèŋ ńgɔɔn ngie:,Then the word of the Lord came to me:   
"«Zolobabɛ̂ɛ zɔ ka lɔg mbwó mé,","“Zerubbabel’s hands have laid the foundation of this house,   and his hands will complete it. Then you will know that the Lord of Armies has sent me to you. "
"«Mé ee těen ńgwága gígyé mefàʼ mie mé nyé ńkaa fàʼ, éfaʼ wɔ́. Pi kag kag páʼ pi ne ńgyá Zolobabɛ̂ɛ né mmó fàʼ mbwó yé. Melâm pa sɔɔnmbʉ́a, é lɔgɔ ńgwɔ́ menÿɔ́g Cʉ̀apʉ̀a mie à ne ńdɔgɔ ńtsaʼa kɔ̀ɔkɔ́ɔ gie áa ndùmo ssé tsetsáʼ.» ","For who despises the day of small things?   These seven eyes of the Lord, which scan throughout the whole earth, will rejoice when they see the ceremonial stone  # 4:10 Lit the tin stone in Zerubbabel’s hand.”  # 4:10 2Ch 16:9; Ps 34:15; Pr 15:3; Am 9:8; 1Pt 3:12"
"N zɛ́te yé ngie: «Mɔɔn metÿǒ mevɛ́ olive mie ée ngʉ̀ŋe letÿɔgɔ́ melâm, tàʼ gwɔ́ na gwoŋó pwó yetʉ̀, yetsɔ́ gwɔ́ na gwoŋó pwó yekyɛ̀bɛ lɔɔn, é lɔgɔ ńgɔɔn ngie kɔ́?» ","I asked him, “What are the two olive trees on the right and left of the lampstand? ” "
"N gíŋ ńzɛ́te yé nò lekwò mbɔ́ɔntè yépʉ́a ngie: «Mbwó tÿǒ mevɛ́ olive mémbʉ́a mie é cʉ́ŋe cʉŋé, mevɛ́ mie é gẅiin liŋé ngɔ̂ɔ piŋ ne fóo mǒ ńkẅɛɛ li, é lɔgɔ ńgɔɔn ngie kɔ́?» ","And I questioned him further, “What are the two streams   of the olive trees, from which the golden oil is pouring through the two golden conduits? ”"
«Á tsɔ́ʼɔ mbwó mèŋ ngie: Ɔ̀ te ne ńzsé mmó gie é lɔgɔ ńgɔɔn wɔ́ ka?» N tsɔ́ʼ ngie: «Ngǎŋ mbà cʉ̀apʉ̀a wɔ̀ɔn.» ,"Then he inquired of me, “Don’t you know what these are? ”"
"Á leen ńké ńgɔɔn ngie: «Ée pɛ́ʼɛ̀ ńdɔgɔ ńgwɔ́ mbàŋa yépʉ́a gie mé lɔg mevɛ́ me ndʉalʉ̌a, ńcÿɔʼɔ wɔ́b páʼ pɔ́ ge faʼa mbwó Cʉ̀apʉ̀a gẅie à pǔ ḿbóŋ njÿó.»","“These are the two anointed ones,”  ,# 4:14 Jr 33:17–22 he said, “who stand by the Lord of the whole earth.”  # 4:14 Rv 11:3–4"
