ngiemboon,en
"Á laa lyɛ̌ʼ ayɛ̌, Ndebola pɔ́ Mbalag gẅie aa míŋ Ambinowam wembàŋa zɔb ntse ngie:",On that day Deborah and Barak son of Abinoam sang:
"«Áa Ésàlayɛ, awɔ̌wɔ́ɔ ne ḿbyɛ́bɛ légʉa ncù;","When the leaders lead   in Israel,"
"Pi mefùɔ, pi júʼ!","Listen, kings! Pay attention, princes!"
"Cʉ̀apʉ̀a, tà fó páʼ ɔ̀ la fó ngwòŋ Éndɔ̀m ńtó,"," Lord, when you came from Seir,  "
"Mekwɛ́ cʉʼʉ mvfò Cʉ̀apʉ̀a,","The mountains melted before the  Lord,"
"Á laa na fʉ̀ʼ ye Shÿamngaa, míŋ Anad,","In the days of Shamgar   son of Anath,"
Alagá fùɔ té wó wɔ́.,"Villages were deserted,  "
"Tà fó páʼ Ésàlayɛ la cʉ́me nzèm tsɔ́ messé,","Israel chose new gods,"
"Peg lâ metándá ncù pʉ̀a Ésàlayɛ gẅiin tàʼncwò,","My heart is with the leaders of Israel,"
"Pi pie pi kwɔ́ʼɔ na meféfɔ́gɔ mezwě menzikáasè,","You who ride on white    donkeys,"
"Papyɛ́b menɔ̀ɔn tyé ngʉ̀ŋe metiʼí ntse,","Let them tell the righteous acts   of the  Lord,"
"Zyeen, zyeen mbà Ndebola!","“Awake! Awake, Deborah!"
"Epʉ̀a pie é ka tsẅɛ́ ncù,",Then the survivors   came down to the nobles;  # 5:13 Jdg 5:25; 2Ch 23:20; Neh 3:5; 10:29; Ps 16:3; Jr 14:3; Nah 2:5; 3:18
Epʉ̀a pie é la jÿó Amalɛg lé ncù,Those with their roots in Amalek   came from Ephraim;
Mefùɔ na ngẅɛ̀ Esakaa kẅɛ́te Ndebola;,The princes of Issachar were with Deborah;
"Ńtí kɔ́ ɔ̀ ka gʉa ńtyé nkáʼ menɔ̀ɔn,",Why did you sit among the sheep pens  
Epʉ̀a Ngalad ka zso na yetsɔ̌ nzǐŋ ntse Juundʉŋ.,Gilead   remained beyond the Jordan.
"Epʉ̀a Zambuloŋ la zẅíʼi legwé,","The people of Zebulun defied death,"
"Mefùɔ la tó ńdÿɔ́ʼ ncù,",Kings came and fought.
"Mecÿɔ́ʼ saŋ la fó tÿǒ lefaŋ, ńdÿɔ́ʼ yɔ́b ncù.",The stars fought from the heavens;
"Tàʼ ntse Kishÿoŋ gẅie à la láʼ fó,","The river Kishon swept them away,  "
"À gwɔ́ púʼu, mé júʼ páʼ melúm melÿóon pege jʉʼ,",The horses’ hooves then hammered —
 cÿɔ́ʼ Cʉ̀apʉ̀a gɔɔn ngie:,"“Curse Meroz,” says the angel of the  Lord,"
"Yayɛ̂ɛ, á pǒŋ ngie Cʉ̀apʉ̀a néŋ mbʉ́lè na gù, e cʉa ye petsɔ́ panzwě,","Most blessed of women is Jael,"
"Sisela ka lúɔ yé ntse,",He asked for water; she gave him milk.
"À la lɔgɔ pwó kyɛ̀bɛ, ḿbíi tÿǒ,","She reached for a tent peg,"
"À la sye, éshúu mekwò yé,","He collapsed, he fell, he lay down between her feet;"
"Má pà Sisela ŋáʼte tɔ̀gɔkyɛʼ,",Sisera’s mother looked through the window;
Pazsénò pie é laa tsetsɛ̀ɛ meshǔ pé pÿɛ né yé.,Her wisest princesses answer her;
“Pɔ́ ée pɛ́ʼɛ̀ ne ńgaba shúm sie pɔ́ lɔ̌g fó ncù;,“Are they not finding and dividing the spoil —
"Cʉ̀apʉ̀a, á pǒŋ ngie megàŋmbù pú"," Lord, may all your enemies perish as Sisera did.  "
