ngiemboon,en
 Cʉ̀apʉ̀a gɔɔn né mèŋ ngie: ,The word of the Lord came to me: 
"«Gù míŋ nyìŋ mesoŋ, lɔgɔ tsɔ́ kwɔ̌ɔnnò ńgɔɔn nò mbwó pa Ésàlayɛ, ḿbíte tsɔ́ nò éshwóŋo wɔ́b. ","“Son of man, pose a riddle and speak a parable to the house of Israel.   "
"Ɔ̀ ge shwóŋo wɔ́b ngie mèŋ Cʉ̀apʉ̀a Ssé zɔ gɔɔn nò mbwó pɔ́b. Júʼu wɔɔn píte: “Atsɔ̌ máa gúmndóŋ laa wó, ńgẅiin mbabá mie é gáʼ, metoŋó mé sagte, ḿbú ńgyɔ́ɔn, ńgẅiin meliŋé mentí mentí, á gÿo ńdém ńgʉa tà kúu na mekwɛ́ mie ée Limbaŋ, ḿbwɔ́ʼ ntoŋ tÿǒ gie mé tóŋo lê Sɛ́ɛndèle. ","You are to say, ‘This is what the Lord God says: A huge eagle with powerful wings,   long feathers, and full plumage of many colors came to Lebanon and took the top of the cedar.  # 17:3 Ezk 17:12 "
"Éfaga pwó tÿǒ gie áa mǒ ḿbú ńgʉa tÿǒ, ńdɔg ńgʉa né ngwòŋ patáŋ sɔ̌ɔn, ńgʉa ńzába tÿǒsoŋ pasab shúm metʉ̌a. ","He plucked off its topmost shoot, brought it to the land of merchants, and set it in a city of traders. "
"Ḿbiŋ ḿbí tsɔ̌ mbyè mmó gie ee tsɛ̀ɛ láʼa Ésàlayɛ, ńgʉa ḿbye jʉʼ gie mé maʼa mbyè shúm wó. Ḿbye tÿǒ ŋwɛ́ ngʉ̀ŋe máa ntse páʼ tÿǒ gie á kwoŋ ntse, lezíŋ gwɔ́ lê sɔ̂le. ","Then he took some of the land’s seed and put it in a fertile field;   he set it like a willow,  # 17:5 Is 44:4 a plant  # 17:5 Hb obscure by abundant water. "
"Yɔɔn mbyè mmó ŋwɛ́ sáʼ, ńgúʼ, tá ńcʉ́ʼʉ máa tÿǒ gie á sí, ńgwɔ́ ntí gie á káte na mmó. Éshʉ́a mbwó mé, é líe shÿó jʉʼ gie gúmndóŋ aa wó, menŋaŋ mé sẅɛ́ʼ ńkúu pɔ́ tsìŋe wó. Á cʉ́ʼʉ tÿǒ melùʼ gie á gwǎ nÿɔ́g, ḿbiŋ ńná mbwó. ","It sprouted and became a spreading vine, low in height with its branches turned toward him,   yet its roots stayed under it. So it became a vine, produced branches, and sent out shoots."
"Tá gúmndóŋ mbɔ́ɔntè yépʉ́a kẅɛ yé, ńgẅiin mbabá, é pú ńgúʼ, metoŋó mé pú ńgyɔ́ɔn. Atÿǒ melùʼ ya, leen ńké ńtsege menŋaŋ mé, ńnáa na shÿó jʉʼ gie wɔɔn gúmndóŋ aa wó, ésele mbwó mé ńnáa gwoŋó jʉʼó. Ńne ńkwaŋa ngie à ge lɔg pú gẅiin ntse gẅie é gyɔ́ɔn ńcʉa we jʉʼʉ tsetsáʼ gie mé la pye yé wó. ","“ ‘But there was another huge eagle with powerful wings and thick plumage. And this vine bent its roots toward him! It stretched out its branches to him from the plot where it was planted,   so that he might water it. "
"Tá ńgwaa gwɔ́, mbà mé la pye yɛ̌ tsɛ̀ɛ nkáʼ gẅie ée we ntsǎb, á ngʉ̀ŋe máa ntse gẅie ée těen ńjúmo wɔ́, á na ntí gie á ge shʉa mbwó, é zém mentɔ̌ɔn, é cʉ́ʼ gwɔ́ pɔ́ kwàʼ máa tÿǒ melùʼ gie á sí.”","It had been planted in a good field by abundant water in order to produce branches, bear fruit, and become a splendid vine.’"
"Mèŋ Cʉ̀apʉ̀a Ssé n ne ńgɔɔn ngie ɔ̀ zɛ́te mbwó láʼ ngie: “Tà yɔɔn tÿǒ melùʼ ge kuʼu léfoŋ? Tà ndùŋmvfò gúmndóŋ te gÿo záʼte menŋaŋ mé, é cʉŋte mentɔ̌ɔn tÿǒ mɛ̌, é gÿo légwɔ́ gie menÿɔ́g sẅé mie à ka gwa ge júm wɔ́ɔ? Áa mbwó yé, á te né ńzɛ́te pɔ́ tsɔ́ máa metʉ̀, kà tsɔ́ nùɔ pʉ̀a, tá à lɔg ńzáʼte menŋaŋ mé wɔ́! ","“You are to say, ‘This is what the Lord God says: Will it flourish? Will he not tear out its roots   and strip off its fruit so that it shrivels? All its fresh leaves will wither! Great strength and many people will not be needed to pull it from its roots. "
"Mé la kwaʼ ḿbye yɔɔn tÿǒ melùʼ, táʼ, á ge láʼ kuʼu légúʼ tà shʉ́a mbwó mé? Fèfà ge gwɔ́ tá fó shÿó sǎʼnèm, é cʉa na yé, á le pú ńjúm wɔ́ keen? Á ge tyé pɔ́ jʉʼ gie á la sáʼa wó, é fó tsìŋe ssé é júm!”»","Even though it is planted, will it flourish? Won’t it wither completely when the east wind strikes it?   It will wither on the plot where it sprouted.’ ”"
