ngiemboon,en
"E ssé gie lezíŋ ée lê Mbɛ̂ɛ, e ŋwɔ̌ʼ nnɛ́,",Bel crouches; Nebo cowers.  
"Messé ŋwɔ̌ʼ nnɛ́,",The gods cower; they crouch together;
"Pi pʉ̀a Ésàlayɛ, pi zẅíʼte nò gie n gee ńgɔɔn;","“Listen to me, house of Jacob,"
"N těen ńdáʼa ńkúbe wɔ́, tà pi láʼ ńzẅiŋ,","I will be the same until your old age,  "
Ngwɔ́ pi lʉŋte wɔ́ɔn na wɔ̌?,“To whom will you compare me or make me equal?
Etsɔ́ pʉ̀a mesoŋ fó pɔ̀ɔn pɔ́b,Those who pour out their bags of gold
"Pɔ́ kaa ssé ŋwɛ́, ńzába lekẅí pɔ́b,",They lift it to their shoulder and bear it along;  
"Pi pate gẅiin pyennɛ́, pi kag tʉ̀!",“Remember this and be brave;  
"Pi kímte menò mie é la cʉate tàa mángùʼ,","Remember what happened long ago,  "
"N da fó nzyeté ńkaʼa mmó gie á ge láʼ tá cʉa,","I declare the end from the beginning,"
"Mèŋ fó sǎʼnèm ńtóŋo nyìŋ mbàŋa gẅie à tʉ́ páʼ gúmndóŋ,","I call a bird of prey   from the east,  # 46:11 Is 44:28–45:1"
"Pi pie tʉ́m gẅí léen ńtʉ,","Listen to me, you hardhearted,"
Anò nénʉ́ yɔ́ɔn té ngʉ̀a shʉ̀shʉ̀a wɔ́.,I am bringing my justice near;  
