ngiemboon,en
"Mvfò aa lepfɛ́ɛ kème jùmo mbelég, ńnéŋe né sẅétè, ńcʉa mé lénéŋ mbab tá ńdúe ndá, ḿbiŋ ne sele ńdÿɔ́ʼɔ mennɛ́.",Better a dry crust with peace
"Ngàŋafàʼ gẅie à zsé lésáŋa nò mboŋó, à ge gÿo jÿó jʉʼ ye múɔ ndá gẅie à lɔ̌g shʉ́ ńkú metá pé, pâ púɔ ndá ge gÿo gabte tÿɔgɔ́.",A prudent servant will rule over a disgraceful son
"Mé tuɔ tʉ̌ ngɔ̂ɔ lâ tʉ̌ nkáb mmɔ̌g, ńdɔg ńzsé ntí ye yɛ̌ yɛ̌ wɔ́ɔ. Táʼ, Cʉ̀apʉ̀a zɔ̌ tsaʼ ntʉ́m nyìŋ mesoŋ, tá ńdɔg ńzsé páʼ é gwɔ́.","A crucible for silver, and a smelter for gold,  "
Nyìŋ tepòŋ kwoŋo lézẅíʼte meshwóŋè tepòŋ; angàŋa cÿɔ̌nò zẅíʼte meshwóŋè lɔg fʉte nyìŋ.,A wicked person listens to malicious talk;  
"Nyìŋ gẅie à gẅe ngàŋngɔ́ʼ, à lɔgɔ ńzoonte nyìŋ gẅie à la pwóon yé. Cʉ̀apʉ̀a ge gÿo záb ngɔ́ʼ twó nyìŋ gẅie nò gÿo nyìŋ, á gyá ńkág.","The one who mocks the poor insults his Maker,  "
"Epʉ̀a pie ée melÿò gẅiin lekág, ńtí gubé gubé yɔ́b, egubé gẅiin lekág ńtí metá pɔ́b.","Grandchildren are the crown of the elderly,"
"Ngwɔ́ ashwóŋè mekùʼ, á le kẅɛɛ ncwò gʉ̀gʉ̀ wɔ́, á gíŋe ḿbú ḿbÿɔ́gɔ mbwó nyìŋ gẅie à sáʼa pʉ̀a mesoŋ lécÿɔ̌nò.",Eloquent words are not appropriate on a fool’s lips;
"Etsɔ́ pʉ̀a kwaŋ ngie lepuʼú sie pɔ́ náa mbwó nyìŋ, é lyɛ́bte fùʼ ńnéŋe pɔ̀ɔn pɔ́b, tà pɔ́ gÿo kɔ̀ɔkɔ́ɔ wɔ́ɔ, á giŋ giŋ.",A bribe   seems like a magic stone to its owner;
"Ɔ̀ lɔɔn tág nzèm shǔ gù, na nò gie à fʉ̌ʼ, mbà ɔ̀ lɔgɔ ńtsɔ́ɔn nkwòŋe, táʼ, ńké ńnéŋe ńkímte pɔ́ nò tepòŋ yé, mbà nò shǔ gí yé ge mag.","Whoever conceals an offense promotes love,  "
"Mé kaga nyìŋ gẅie aa nzsènò á kúte yé, ńcʉa páʼ mé cúɔ nyìŋ gẅie à gʉegʉe lé tsemé mmó, ngʉ̀a nkÿo.",A rebuke cuts into a perceptive person
"Nyìŋ tepòŋ faʼ yé pɔ́ légÿo nò tepòŋ, mé ge gÿo túmo mántúm gẅie à te tsɔ́ɔn mezìŋe wɔ́, à záb ngɔ́ʼ twó yé.",An evil person desires only rebellion;
"Áa mbòŋ lépumte ngàʼngwé gẅie á ne faʼa púɔ pé, ńcʉa légwe na mbwó gʉ̀gʉ̀ gie à ne ńgÿo menò pʉ̀a.",Better for a person to meet a bear robbed of her cubs  
