ngiemboon,en
"Á laa na ndùŋmvfò ngùʼ gie Silẅísè gẅie à laa fùɔ pʉ̀a Pɛ́ɛsè, la ne sáʼa láʼ, Cʉ̀apʉ̀a tÿɔ́g páʼ à ge gÿo anò gie à la cʉate na Yelemî gẅie aa ntsẅìnkʉ̀ we ńgɔɔn, à pumte. Cʉ̀apʉ̀a la ná nkwaŋá mbwó Silẅísè, légwɔ́ gie à lɔg ncwò, mbɔɔ ŋwàʼne, ńgÿo mé pú ńzsé ngie: ","In   the first year of King Cyrus of Persia, in order to fulfill the word of the Lord spoken through Jeremiah,  # 1:1 Jr 25:12; 29:10–14 the Lord roused the spirit  # 1:1 Ezr 7:27 of King Cyrus to issue a proclamation throughout his entire kingdom and to put it in writing:"
"Silẅísè fùɔ pʉ̀a Pɛ́ɛsè ne ńgɔɔn ngie: «Cʉ̀apʉ̀a, é Ssé gie ee tÿǒ lepwó, à ka gÿo ngie mèŋ zɔ cʉ́ʼʉ sáʼa meláʼ ntsèm mie ée ndùmo Ssé tsetsáʼ. À ka náa faʼa légíŋ ńkwɛ́ ndá yé, á Yelúzálèm, á tsɛ̀ɛ ngwòŋ pʉ̀a Yúndà, á mbwó mèŋ. ","This is what King Cyrus of Persia says: “The Lord, the God of the heavens, has given me all the kingdoms of the earth and has appointed me to build him a house at Jerusalem in Judah.   "
"Nyìŋ lɔɔn ńgwɔ́ nùɔ pi, ńgwɔ́ nzèm Ssé ye, mbà á ne ńzɛ́te ngie Ssé ye gwɔ́ né yé! À piŋ ḿbiŋ né Yelúzálèm, á tsɛ̀ɛ ngwòŋ Yúndà, ńkwɛ́ ndá Cʉ̀apʉ̀a, é Ssé pa Ésàlayɛ, ee Ssé gie ée Yelúzálèm! ","Any of his people among you, may his God be with him, and may he go to Jerusalem in Judah and build the house of the Lord, the God of Israel,   the God who is in Jerusalem. "
"Epʉ̀a Ésàlayɛ lɔɔn ńgwɔ́ pɔ́ nzɔ̌ wɔ́ɔ, mbà á ne ńzɛ́te ngie pʉ̀a jʉʼ ayɛ̌ ná nkáb ńdɔg ńkẅéte wɔ́b, ńnáa tʉ̌ ngɔ̂ɔ, mbɔɔ tsɔ́ shúm fùʼ sɔ́b. Pɔ́ ge gíŋe ná menɔ̀ɔn, mbɔɔ shúm pwɔʼ sie pɔ́ kwoŋo kwoŋ ńnáa, páʼ mé lɔg ńkwɛ́ ndá Ssé gie ee Yelúzálèm.» ","Let every survivor,   wherever he resides, be assisted by the men of that region with silver, gold, goods, and livestock, along with a freewill offering for the house of God in Jerusalem.”"
"Á la leen ńgwɔ́ púʼu, mefùɔ metsìŋendá pʉ̀a Yúndà, pâ pe Mbɛŋjÿamɛŋ, lâ panuŋepwɔʼ, mbɔɔ pʉ̀a Lěvî, ńgÿo pʉ̀a metsèm pie Ssé la pʉ́ʼte nkwaŋá wɔ́b, é pú ḿbʉ légʉa ńkwɛ́ ndá Cʉ̀apʉ̀a gie ee Yelúzálèm. ","So the family heads of Judah and Benjamin, along with the priests and Levites #— #everyone whose spirit God had roused    #— #prepared to go up and rebuild the Lord’s house in Jerusalem. "
"Megàŋ nkwɔʼɔ́ nkáʼ pɔ́b la ná nkáb, ńnáa tʉ̌ ngɔ̂ɔ tà mbɔɔ tsɔ́ shúm fùʼ sɔ́b, ńdɔg ńkẅéte wɔ́b. Pɔ́ la gíŋ ńná menɔ̀ɔn lâ tsɔ́ shúm tʉ̀nzẅìŋ, ńkẅiʼi na shúm pwɔʼ sie pɔ́ la kwoŋ kwoŋ ńná. ","All their neighbors supported them  ,# 1:6 Ezr 6:22 with silver articles, gold, goods, livestock, and valuables, in addition to all that was given as a freewill offering. "
"Nambukondonozɔɔ la tóo ndá Ssé á Yelúzálèm, ńkaa tsɔ́ shúm ńdɔg ńgʉa ńtÿɔ́gɔ tsɛ̀ɛ ndá messé mé. Afùɔ Silẅísè gʉa ńkaa ńdɔg ńtó ńtsɔ́ʼ ńnáa ndá Cʉ̀apʉ̀a. ",King Cyrus also brought out the articles of the Lord’s house that Nebuchadnezzar had taken from Jerusalem and had placed in the house of his gods.   
"Silẅísè gẅie à laa fùɔ Pɛ́ɛsè la tsẅi né Mitelendad gẅie à leʼe nkáb, ngie à sáŋ shúm asɛ̌ ńnáa mbwó Shÿɛshÿembasaa gẅie à laa múɔ tɔ́ʼ pʉ̀a Yúndà. ","King Cyrus of Persia had them brought out under the supervision of Mithredath the treasurer, who counted them out to Sheshbazzar the prince of Judah.   "
"Eshúm sie à la sáŋ é sɔɔn: Mepàg káŋ mie mé la lɔgɔ tʉ̌ ngɔ̂ɔ ńnyɛte, é laa móm tá. Mepàg káŋ mie mé lɔgɔ tʉ̌ nkáb ńnyɛte, é gwɔ́ tàʼ ntsáʼ, mepùʼ gwɔ́ ntsɔ̀b lepfwɔʼɔ́ né móm mbʉ́a, ",This was the inventory:
"metwókáŋ mie mé lɔgɔ tʉ̌ ngɔ̂ɔ ńnyɛte gwɔ́ móm tá, e mie mé lɔgɔ tʉ̌ nkáb ńnyɛte, é gwɔ́ nkÿo lekùɔ ńzáb legém, atsɔ̌ gígyé shúm gwɔ́ tàʼ ntsáʼ. ","30 gold bowls,"
