ngiemboon,en
"Cʉ̀apʉ̀a pyǎg ndùmo ssé tsetsáʼ,","Look, the Lord is stripping the earth bare"
"Á ge láʼ gíŋe gwɔ́ pɔ́ púʼu,","people and priest alike,"
"Mé pǔ ḿbyág ndùmo ssé tsetsáʼ,",The earth will be stripped completely bare
Ndùmo ssé tsetsáʼ ne ńdʉa;,The earth mourns and withers;
"Oon, epʉ̀a mesoŋ kéen ńgÿo,","The earth is polluted by its inhabitants,  "
"Áa mmó gie á gÿo,","Therefore a curse has consumed the earth,  "
Metÿǒ melùʼ ne ńkwé;,The new wine mourns;  
Mé cʉ́ʼʉ ńjúʼu ngyè lekág,The joyful tambourines   have ceased.
Epʉ̀a cʉ́ʼʉ ńzɔbɔ fʉ̀ʼ gie pɔ́ ne ńnúu melùʼ wɔ́.,They no longer sing and drink wine;
"Atÿǒsoŋ gie mé ka gwǎʼ, á kéen ńkeme.",The city of chaos is shattered;  
"Epʉ̀a ée mendùmo lǎŋ,",In the streets they cry   for wine.
Metsẅɛʼɛ́ metǒon zɔ̌ cʉ́ʼ ńgwɔ́ tÿǒsoŋ.,Only desolation remains in the city;
"Oon, mé ge gÿo gʉa ndùmo ssé tsetsáʼ,",For this is how it will be on earth
"Epʉ̀a pie é tsɔgɔ́,","They raise their voices, they sing out;"
"«Pi pie pi ee shÿó sǎʼnèm,","Therefore, in the east honor the  Lord!"
"Peg ne ńjúʼu páʼ mezɔ̀b mie é fóo nzsòte ngwòŋ ńtóo, ne ńgɔɔn ngie:",From the ends of the earth we hear songs:
"Pi patsẅé ndùmo ssé tsetsáʼ,","Panic, pit, and trap await you  "
"Nyìŋ gẅie ecÿɔʼ ge gÿo gÿo, à kÿo,",Whoever flees at the sound of panic
"Atsetsáʼ ne ńkɔ́ʼte,",The earth is completely devastated;
Atsetsáʼ ne ńzóŋe páʼ pʉ̀a melùʼ géente la.,The earth staggers like a drunkard  
"Á ge láʼ gwɔ́ lyɛʼó, Cʉ̀apʉ̀a gÿo akɔ̀ɔkɔ́ɔ gie áa lefaŋ, à píte ncwò wé; é gÿo mefùɔ pie ée ndùmo ssé tsetsáʼ, e píte ncwò wɔ́b. ",On that day   the  Lord will punish
"Mé ge láʼ cúʼte wɔ́b páʼ mé cúʼte megàŋatsǎŋ, é néŋe wɔ́b tsɛ̀ɛ máamáa gÿǒon. Mé ge láʼ jÿɔ́ʼɔ wɔ́b ndátsǎŋ. Pɔ́ zye ńtsẅé tá ḿbíte ncwò wɔ́b.",They will be gathered together
Eshʉ́ ge gÿo kúu saŋ;,The moon will be put to shame
