ngiemboon,en
"Táʼ, legwɔ́ gẅie e Ssé la kaʼa sẅétè gie ngwɔ́ pʉ̀a kúu tsoló, á ké nyé ńgwɔ́ pɔ́ púʼu. Páʼ wɛ̌ nkʉ̀ gíŋ ńgwɔ́ wégè la, pi pɔ́ɔn páʼ à lɔɔn ńgwɔ́ tsɔ̌ tàʼ nyìŋ tsetsɛ̀ɛ pi láʼ le tsoló kú. ","Therefore, since the promise to enter his rest remains, let us beware   that none of you be found to have fallen short.  # 4:1 Or that any of you might seem to have missed it "
"Pege ka zɔɔn ńgíŋ ńjúʼ yégè nkʉ̀ mbòŋo ŋwɛ́ pɔ́ páʼ pʉ̀a pie é laa kwòŋotsẅɛ la júʼ yɔ́b. Tá pɔ́ la ké ńjúʼ yɔ́b é té wɔ́b kẅéte, á nue pɔ́ la te záb ntʉ́m wɔ́b mǒ wɔ́. ","For we also have received the good news just as they did. But the message they heard did not benefit them, since they were not united with those who heard it in faith.  ,# 4:1–2 1Th 2:13; Heb 12:15 "
"Á gʉa na pege pie pege ka jǔʼ tà ńzáb ntʉ́m mǒ, mbà pege ge gÿo kúu tsɛ̀ɛ yɛ̌ sẅétè, à gwɔ́ yɛ̌ ŋwɛ́ gie Ssé la gɔɔn nò mǒ, á na páʼ à la gɔɔn ngie:","For we who have believed enter the rest, in keeping with what   he has said,"
"Mé la gɔɔn nò tsɛ̀ɛ tsɔ́ jʉʼʉ ŋwàʼne yé, ńtíi lyɛʼɛ́ láʼ mbɔ́ɔntè sɔɔnmbʉ́a ngie: «E Ssé la faʼ mefàʼ mé ntsèm, ńzẅɛte na lyɛʼɛ́ láʼ mbɔ́ɔntè sɔɔnmbʉ́a.» ","For somewhere he has spoken about the seventh day in this way: And on the seventh day God rested from all his works.   ,# 4:4 Gn 2:2; Ex 20:11 "
"À gíŋ ńkúu na yɔɔn jʉʼʉ ŋwàʼne, ńgɔɔn ngie:","Again, in that passage he says, They will never enter my rest.    "
"E Ssé la záb ngie etsɔ́ pʉ̀a ge gÿo kúu tsoló, tá memvɔ̀gmvfò pʉ̀a léjúʼ nkʉ̀ mbòŋo la piŋ ńké te tsoló kú, ńtí nue pɔ́ la júʼ, pɔ́ té zẅíŋ. ","Therefore, since it remains for some to enter it, and those who formerly received the good news did not enter because of disobedience,   "
"Á cʉa púʼu, e Ssé gíŋ ńzába tsɔ́ lyɛ̌ʼ yesẅé, á gwɔ́ ngie: «Á gwɔ́ pɔ́ lyɛ̌ʼɔɔn.» Mbà yɛ̌ nò la tɔ́g, á láʼ ńdɔg ncwò fùɔ Ndavîd ńgɔɔn mmó gie pege ně ńdáʼ ńgɔɔn ngie:",he again specifies a certain day #— #today. He specified this speaking through David after such a long time:
"Á zɔɔn ńgwéʼe péʼe ńgwɔ́ gie Yǒonshûa la lɔg pʉ̀a ńgʉa tà pɔ́ kúu tsɛ̀ɛ yɛ̌ sẅétè, mbà à lɔɔn ńgwɔ́ e Ssé le gíŋ ńkíme tsɔ́ lyɛʼɛ́ ndyɛ̀ʼɛ wɔ́. ","For if Joshua   had given them rest, God would not have spoken later about another day. "
"Á lɔgɔ púʼu, ńgɔɔn ngie: Asẅétè gie Ssé la faʼ mefàʼ mé tà ńgẅiin na lyɛʼɛ́ láʼ mbɔ́ɔntè sɔɔnmbʉ́a, gíŋ ńtyé tyé ńne ńzẅíʼte pʉ̀a Ssé. ","Therefore, a Sabbath rest remains for God’s people. "
"Á nue nyìŋ gẅie à kǔu tsɛ̀ɛ sẅétè gie Ssé la nyɛte ńtíi yé, à gíŋ ńzẅɛte yé na mefàʼ mé páʼ Ssé la faʼ mé yé tà ńzẅɛte. ","For the person who has entered his rest has rested from his own works, just as God did from his.   "
"Púʼu la, pege kag tʉ̀, ńkúu tsɛ̀ɛ yɛ̌ sẅétè, pege gÿo na ntí gie à tsɔ̌ tàʼ nyìŋ na pege těen ńge tʉʉ twó páʼ metá pégè, ésɔ́ɔn wɔ́.","Let us, then, make every effort to enter that rest, so that no one will fall into the same pattern of disobedience."
"Ashwóŋè Ssé zɔɔn ńgwɔ́ ntʉ̀ntʉ̀ tà ńkwaʼ faʼ mefàʼ, atwó yé sẅíte tà ńcʉa mbɔɔ ye yɛ̌ nně ncù wɔ́ɔ gie e gẅiin mengʉ́ŋ mbʉ́a, á shú ńkúu na nyìŋ kǔ tà ńcʉa na jʉʼ gie azẅìge ngàŋ pɔ́ ntʉ́m wé temte wó, tà ńcʉa na jʉʼ gie mejwoŋó mbùm ngàŋ pɔ́ mefóon mie ée tsɛ̀ɛ mekẅǐ mé, ée wó. Á ŋága nyìŋ na mmó gie ngàŋ ne ńtsɔ́ɔn mbɔɔ na gie à ne ńkwaŋa ntʉ́m yé. ","For the word of God is living and effective   and sharper than any double-edged sword,  # 4:12 Is 49:2; Eph 6:17; Rv 1:16; 2:12 penetrating as far as the separation of soul and spirit, joints and marrow. It is able to judge the thoughts and intentions of the heart.  # 4:12 1Co 14:24–25 "
"Atsɔ́ mmó gie á lyeen mvfò Ssé té wó wɔ́. Nyìŋ gẅie pege gẅiin lépíte ncwò wégè mbwó yé, à gyá kɔ̀ɔkɔ́ɔ tà tsɔ́ mmó té táte yé wɔ́.","No creature is hidden from him, but all things are naked and exposed to the eyes of him to whom   we must give an account."
