ngiemboon,en
"Múɔ mbàŋa gẅie aa nzsènò, à zẅíʼte mmó gie tá we ziʼí yé, táʼ, múɔ mbàŋa gẅie à gẅiin ngwág, te zẅíʼte mmó gie mé lɔg ńkaga yé wɔ́.","A wise son responds to his father’s discipline,"
Nyìŋ jÿó pì na páʼ à sáŋa nò tá ńgɔɔn. Tá pʉ̀a tepòŋ júʼ yɔ́b mboŋó pɔ́ na lemaʼá tág.,"From the fruit of his mouth,"
"Nyìŋ gẅie à sáŋa nò tá ńgɔɔn, à lɔg ḿbɔ́ɔn we legwɔ́; táʼ, nyìŋ gẅie à shwóŋo té pá ndyèen, à sele ńnéŋe nò pɔ́ na yé.",The one who guards his mouth protects his life;  
"Nyìŋ gẅie aa ndǒŋ, à tsɔ́ɔn mmó pɔ́ lêkɔ́ wɔ́ɔ, à te kuʼu légẅiin wɔ́, táʼ, nyìŋ gẅie à néŋe twó faʼa fàʼ ge gÿo gẅiin mbɔɔ kɔ́ wɔ́ɔ gie à ne ńkwoŋo.","The slacker craves, yet has nothing,"
"Nyìŋ gẅie aa ngàŋa nò nénʉ́ te kwoŋ meshwóŋè cÿɔ̌nò wɔ́, táʼ, nyìŋ tepòŋ zoon petsɔ́ pʉ̀a, ńdɔg shʉ́ ńkúu wɔ́b.","The righteous hate lying,"
"Anò nénʉ́ pɔ́ɔnte legwɔ́ we nyìŋ gẅie à giŋe na mánzsè mbòŋo, táʼ, anò tepòŋ pyága legwɔ́ we ngàŋa fʉ̌ʼnò.","Righteousness guards people of integrity,  "
"Petsɔ́ pʉ̀a nyɛ ngie pɔ́ ée ngàŋa mmó, tá ńgwɔ́ mbwó twó, etsɔ́ ngàŋa mmó kʉa ngɔ́ʼ, tá mmó yɔ́b gwɔ́ wó tɛʼ.",One person pretends to be rich but has nothing;  
"Ngwɔ́ ngàŋa mmó lɔg nkáb ye, ńjúu twó yé, táʼ, ngwɔ́ mé le zɔɔn ńgege nyìŋ gẅie aa mbóŋ wɔ́.","Riches are a ransom for a person’s life,  "
"Eshÿó ngàŋa nò nénʉ́, é kyɛ́ʼɛ, ḿbiŋ ńŋwʉŋe, táʼ, eshÿó nyìŋ tepòŋ kwé, páʼ lâm gẅie à ne ḿbyé.","The light of the righteous shines brightly,  "
"Angàŋa ŋáʼtè lɔg pɔ́ ndʉʼʉ́ndʉʼʉ́ ńtó, epʉ̀a pie é zẅíʼte mentÿɔgɔ́, pɔ́ gíŋe né zsénò.","Arrogance leads to nothing but strife,  "
