ngiemboon,en
Jÿɔ̂b pÿɛ ngie:,Then Job answered:
Páʼ ɔ̀ zsé lékẅéte nyìŋ gẅie à te metʉ̀ gẅiin la!,How you have helped   the powerless
Páʼ ɔ̀ zsé létÿɔ́gɔ gʉ̀gʉ̀ la!,How you have counseled the unwise  
Ɔ̀ gɔɔn mɛ̂ menò pɔ́ né wɔ̌?,With whom did you speak these words?
Áa tsɛ̀ɛ laŋá ntse tà mbɔɔ mbwó shúm sie é tsẅé wó,The departed spirits tremble
"Ńtí nue Ssé ne ńzsé páʼ láʼa mepfó gwɔ́,","Sheol   is naked before God,"
E Ssé zɔ la tÿɔ́g lefaŋ shÿó kwóŋ á na jʉʼʉ sẅɛ̀ɛ;,He stretches the northern skies over empty space;
"À jÿɔ́ʼ ntse tsɛ̀ɛ melɔ́ɔn,","He wraps up the water in his clouds,"
"À kabte lʉŋe lefùɔ yé,","He obscures the view of his throne,"
"À ka gʉa ndùm máŋʉ́ ńkʉa nkàŋ gẅie é kéle kelé,",He laid out the horizon on the surface of the waters  
"E Ssé gyáŋa lóŋ, mentóon mie é gẅiin lefaŋ cʉʼʉ,","The pillars that hold up the sky tremble,"
"À lɔg metʉ̀ mé ńgÿo ntse pʉe,","By his power he stirred   the sea,"
"À lɔg fÿɔ́g ncwò ye ńjÿɔg lefaŋ,",By his breath the heavens gained their beauty;
"Á lɔɔn ńgwɔ́ gie wɔɔn gwɔ́ pɔ́ múɔ métwó na mefàʼ mé,",These are but the fringes of his ways;
