ngiemboon,en
"Gaʼte, à tsɔ̌ nyìŋ aa wó gẅie à ge tó, é pÿɛ ná né gù?",Call out! Will anyone answer you?
"Agyáŋalóŋ pupú zẅé yé,","For anger kills a fool,"
"N da gyá mbà meŋaŋ tsɔ́ pupú nyìŋ gwǒon ssé,","I have seen a fool taking root,"
"«Á té poŋ ngie nyìŋ láʼa lyɛ̌ʼ ńkẅéte gubé yé wɔ́,",His children are far from safety.
"Eshúm sie pupú nyìŋ ŋwɛ́ ka lag, megàŋ nzyè pfɛ́!","The hungry consume his harvest,"
Anò tepòŋ té kẅɛɛ tsɛ̀ɛ pfepfɔ́b wɔ́,"For distress does not grow out of the soil,"
Mé zyé nyìŋ mesoŋ páʼ à ge gyá ngɔ́ʼ,But humans are born for trouble  
"Ńgʉa na mèŋ, mbà n ge gÿo gʉa pɔ́ mvfò Ssé,","However, if I were you, I would appeal to God"
"À gÿo menò mie é fáŋ tà ńzyɛ́ʼ legye nyìŋ mesoŋ,","He does great   and unsearchable things,"
"À lɔg mbʉ̀ŋ ḿbʉ́le ndùmo ssé tsetsáʼ,",He gives rain to the earth
"Epʉ̀a pie é sẅíʼi mbùm yɔb ńnáa ssé, à kwéʼe wɔ́b ńnáa tÿǒ;","He sets the lowly on high,"
"À sele nkwaŋá pʉ̀a tepòŋ ńdɔg ńgÿo wembòŋo,",He frustrates the schemes of the crafty
E Ssé gÿo pasáʼa zsénò sele ńgwe na lejÿɔʼ sɔ́b;,He traps the wise in their craftiness
"Pɔ́ gyá nzěm tsɛ̀ɛ zsǒ,","They encounter darkness by day,"
"Táʼ, e Ssé fó mbwó pɔ́b ńkẅé nyìŋ gẅie à kʉ̌a,","He saves the needy from their sharp words  ,# 5:15 Ps 55:21; 59:7"
"Mepepÿɛ́ɛ pʉ̀a gwaa néŋe, ńne ńzẅíʼte mmó gie Ssé la kaʼa mbwó pɔ́b,","So the poor have hope,"
"Púʼu la, ashÿó mbòŋo aa nyìŋ gẅie Ssé kagá tuŋó yé na nò gie á ge gÿo!",See how happy is the person whom God corrects;
Á nue yé zɔ néŋ fʉ̌ŋ ḿbiŋ ńzoŋ;,For he wounds but he also bandages;
"À ge kẅile gú tsɛ̀ɛ cʉanò ngʉ̀a ntɔgɔ́,",He will rescue you from six calamities;
À ge gÿo kẅé twó jú tà cÿó lé gú zẅé;,"In famine he will redeem you from death,"
"À ge gÿo tÿɔ́ʼte gú tà shwóŋè tepòŋ le tsɔ́ mmó na gù gÿo,",You will be safe from slander  
"Ɔ̀ ge gÿo gyá tág pâ cÿó ŋwɛ́, é cʉ́ʼ gẅe gẅe,",You will laugh at destruction and hunger
"Á nue metǒon te tó táte gú léjʉ́ʼ nkáʼ gú wɔ́,","For you will have a covenant with the stones of the field,"
Ɔ̀ ge gÿo néŋe tsɛ̀ɛ ndá gù né sẅétè;,"You will know that your tent is secure,  "
"Egubé jú ge gÿo gyɔ́ɔn,",You will also know that your offspring will be many
"ɔ̀ ge láʼ gwaa kwé mbà ɔ̀ zyě ńgyá njÿó,","You will approach the grave   in full vigor,  # 5:26 Gn 15:15; 25:8; Jb 21:23"
Wɔɔn aa páʼ peg neŋé ssé é shÿéenshÿeen ńtsaʼ,"We have investigated this, and it is true!"
