ngiemboon,en
"Yěsô pâ ngàŋakwò yé gʉa tà ne ńkúu Yelúzálèm, ńnyé ńgwɔ́ shÿó Mbɛlefajÿé, á jʉʼʉ lekwɔʼɔ́ metÿǒ mevɛ́ olive. Á leen ńké ńtúm ngàŋakwò yé yépʉ́a, ","When they approached Jerusalem   and came to Bethphage at the Mount of Olives,  # 21:1 Zch 14:4; Mt 24:3; 26:30; Lk 19:29,37; 21:37; Jn 8:1; Ac 1:12 Jesus then sent two disciples, "
"ńgɔɔn né pɔ́b ngie: «Pi gʉa tsɛ̀ɛ láʼ yɛ̂ gie áa mvfò pi lɛ̂, pi ge leen kúu wó, é gyá nzìkáasè, mbà mé ně ńcʉŋ, míŋ we gwɔ́ lejʉ́ŋ yé, pi kyɛ́ʼɛ wɔ́b, ńdɔgɔ wɔ́b ńtó, ńná né mèŋ. ","telling them, “Go into the village ahead of you. At once you will find a donkey tied there with her colt. Untie them and bring them to me. "
"Pi lɔɔn ne ńkyɛ́ʼɛ, nyìŋ gɔɔn nò, pi tsɔ́ʼ ngie: “Cʉ̀apʉ̀a zɔ ne ńtsɔ́ɔn.” Mbà à ge gwóon nyé, pi lɔg ńgʉa.» ","If anyone says anything to you, say that the Lord needs them, and he will send them at once.”"
Mɔɔn menò gwɔ́ páʼɔɔn ńdɔgɔ ḿbumte na nò gie ntsẅìnkʉ̀ Ssé la láʼ ńgɔɔn ngie:,This took place so that what was spoken through the prophet might be fulfilled:
«Pi tsẅii mbwó pʉ̀a pie ée tsɛ̀ɛ tÿǒsoŋo Siyoŋ ngie:," Tell Daughter Zion,"
" Engàŋakwò Yěsô gʉa, ńkúu wó, ńgÿo kɔ̀ɔkɔ́ɔ wɔ́ pɔ́ páʼ Yěsô ně ńtsẅi. ",The disciples went and did just as Jesus directed them. 
"Pɔ́ la lɔg nzìkáasè pɔ́ múɔ ńtó, ńzáb menzsǒ fÿɔg mɔ́b nkàʼ menzìkáasè, Yěsô néŋe na tsɔ̌. ","They brought the donkey and the colt; then they laid their clothes on them, and he sat on them. "
"Lelÿò pʉ̀a saŋte menzsǒ mɔ́b ndùm mánzsè, petsɔ́ pʉ̀a fag mbwó tÿǒ ńtó saŋte mánzsè yɔ́b.",A very large crowd spread their clothes on the road; others were cutting branches from the trees and spreading them on the road. 
"Aláʼ gwɔ́ mvfò, yetsɔ́ gwɔ́ nzèm, ńgiŋe ńgɔɔn ngie:",Then the crowds who went ahead of him and those who followed shouted:
"Yěsô gʉa tà ńkúu Yelúzálèm, atÿǒsoŋ pú ńcʉʼʉ, epʉ̀a ne ńzɛ́te ngie: «Wɔɔn nyìŋ gwɔ́ pɔ́ wɔ̌?» ","When he entered Jerusalem, the whole city was in an uproar, saying, “Who is this? ” "
"Aláʼ tsɔ́ʼ ngie: «Aa Yěsô, á ntsẅìnkʉ̀ Ssé, à fóo tÿǒsoŋo Nǎzalɛd na pàga ngwòŋ Ngalílîa.»","The crowds were saying, “This is the prophet Jesus   from Nazareth in Galilee.”"
