ngiemboon,en
"Menò mie Cʉ̀apʉ̀a la nyɛ́ʼ nÿɔ́g Esǎyà míŋ Ámɔ́sè, á gyá. Emɛ̌ menò líe ngwòŋ Yúndà pɔ́ tÿǒsoŋo Yelúzálèm, á fʉ̀ʼ gie mefùɔ pɔɔn la ne sáʼa ngwòŋ Yúndà, á fùɔ lékwé ńkwɔ́ʼɔ tsɔ̌, léfó twó fùɔ Oziyásè, ńkúu fùɔ Yotam, ńkúu fùɔ Akaze, ńcʉ́me na fùɔ Ezekiyásè.","The vision   concerning Judah and Jerusalem that Isaiah  # 1:1 Is 2:1; 13:1 son of Amoz saw during the reigns  # 1:1 ca 792–686 BC of Kings Uzziah,  # 1:1 2Ch 26:3–5 Jotham,  # 1:1 2Kg 15:32–38 Ahaz,  # 1:1 2Kg 16:1–4 and Hezekiah  # 1:1 2Kg 18:1–8 of Judah.  # 1:1 Hs 1:1; Mc 1:1"
"Lefaŋ, júʼu!","Listen, heavens, and pay attention, earth,  "
Efòŋ zsé nyìŋ gẅie aa tá we!,"The ox knows its owner,"
Yée ntí ngʉ̀ngʉ̀ gie e kúu ngwòŋ megàŋ mefʉa le!,"Oh sinful nation,"
"Pi pie pi kě ńkẅiʼi ńtʉʉ pɔ́ twó,",Why do you want more beatings?
"Ajʉʼʉ mbòŋo pú té wó wɔ́,","From the sole of the foot even to the head,  "
"Mé kéen ńtág ngwòŋ gẅí,","Your land is desolate,"
Ndàʼ Siyoŋ gẅie à sǐ zɔ la vʉʼʉ;,Daughter Zion   is abandoned
"Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ,",If the Lord of Armies  
"Pi pasáʼa láʼa Yúndà pâ ye Yelúzálèm,","Hear the word of the  Lord,  "
Cʉ̀apʉ̀a ne ńzɛ́te ngie,“What are all your sacrifices to me? ”
Áa fʉ̀ʼ gie pi tǒo légyá wɔ́ɔn,"When you come to appear before me,"
"Ndyɛ̀ʼ pi gíŋe ńdɔg pwɔʼ shúm nanǎ gẅie é té tsɔ́ mmó wɔ́, ńtó ńná né mèŋ.",Stop bringing useless offerings.  
"M bʉa melínɔ̀ɔn mí me twó saŋ,",I hate your New Moons and prescribed festivals.
"Afʉ̀ʼ gie pi tsiŋé mbwó lésẅíŋte wɔ́ɔn,","When you spread out your hands in prayer,  "
"Pi sɔg membùm mí, ńkẅile lɔ̌ʼ na pi.",“Wash yourselves. Cleanse yourselves.  
"Pi zíʼi légÿo nò mbòŋo,",Learn to do what is good.
"Cʉ̀apʉ̀a ne ńgɔɔn ngie: «Shúshu, pi tó pege shwóŋe,","“Come, let’s settle this,”  "
"Pi lɔɔn ńjúʼ ncwò wɔ́ɔn,","If you are willing and obedient,"
"Tá ńgwɔ́ gie pi lɔɔn ńdʉʼ,","But if you refuse and rebel,"
"Á ka cʉate lêkɔ́,",The faithful town —
"Yelúzálèm, nkáb jù kéen sele ńcʉ́ʼ kʉ̀ŋe,","Your silver has become dross to be discarded,"
"Mefùɔ pú ée patiŋndʉ̀ʼ,","Your rulers are rebels,"
"Áa mmó gie á gÿo, Cʉ̀apʉ̀a,","Therefore the Lord God of Armies,"
"N ge gÿo gíŋe zába pwó yɔ́ɔn na gù,",I will turn my hand against you  
"N ge gÿo gíŋe ná pasáʼntsaŋ né gù,","I will restore your judges   to what they were at first,"
"Atÿǒsoŋo Siyoŋ ge láʼ cʉate pɔ́ na leshwoŋó nò nénʉ́,","Zion will be redeemed by justice,"
"Táʼ, ńgʉa na patiŋndʉ̀ʼ lâ pafʉate menò,","At the same time both rebels and sinners will be broken,"
"Eshʉ́ ge láʼ kúu gẅí,","Indeed, they   will be ashamed of the sacred trees"
Pi ge láʼ cʉ́ʼ páʼ,For you will become like an oak
"Ngàŋ metʉ̀ ge láʼ cʉ́ʼ páʼ pǐŋ,","The strong one will become tinder,"
