ngiemboon,en
"Atsɔ̌ nyìŋ gÿo ńgwe guɔ, lezíŋ sé gwɔ́ lê Nǎzálò. Pâ mefɛ̌ pé pepanzwě mépʉ́a, á Mágtà pɔ́ Malîɛ, é pú ńtsẅé tsɛ̀ɛ láʼa Mbetani. ","Now a man was sick #— #Lazarus from Bethany,   the village of Mary and her sister Martha.  # 11:1 Lk 10:38–42 "
"Wɔɔn Malîɛ gwɔ́ gẅie à lǎʼ me ńdɔgɔ laméndɔ̀ɔn, ńzɔ́ʼɔ Cʉ̀apʉ̀a tà á kuʼ, á gíŋ ńdɔg menoŋo twó mé ńtsíʼi mekwò mé la. Nǎzálò gwe guɔ páʼɔɔn, ","Mary was the one who anointed the Lord with perfume and wiped his feet with her hair,   and it was her brother Lazarus who was sick. "
"pɔ́ panzwě ŋwɛ́ mépʉ́a túm ńtsẅii mbwó Yěsô ngie: «Cʉ̀apʉ̀a, ashǔ lepyè gù ne ńguɔ tɛʼ.» ","So the sisters sent a message to him: “Lord, the one you love is sick.”"
"Yěsô júʼ púʼu, ńgɔɔn ngie: «Ayɔɔn guɔ té gie á ge lɔgɔ yé wɔ́. Á ge gÿo mé na mekùʼ mbwó Ssé, ḿbiŋ ńcʉa mǒ ńná mekùʼ mbwó Míŋ Ssé.»","When Jesus heard it, he said, “This sickness will not end in death but is for the glory of God,    so that the Son of God   # 11:4 Jn 5:19; Heb 1:2 may be glorified through it.” "
"Yěsô lɔ̌ɔn ńkwoŋo Mágtà, pɔ́ Malîɛ mbɔɔ Nǎzálò tɛʼ. ","Now Jesus loved Martha, her sister, and Lazarus. "
"Ńké ńjúʼu guɔ páʼɔɔn, ńgíŋ ńnéŋe jʉʼ gie à laa wó lyɛ̌ʼ sépʉ́a. ","So when he heard that he was sick, he stayed two more days in the place where he was. "
Ńdeen ńké ńgɔɔn mbwó megàŋakwò pé ngie: «Pege piŋe Jẅindê.» ,"Then after that, he said to the disciples, “Let’s go to Judea    again.”"
"Megàŋakwò pé tsɔ́ʼ ngie: «Tsítsà, entyě kaa sag páʼ pà Yúndà ka ne faʼa lélɔg metǒon ńtéme gú ńzẅé wɔ́. Ɔ̀ ge gíŋ piŋe wó lá?» ","“Rabbi,”   the disciples told him, “just now the Jews tried to stone you,  # 11:8 Jn 10:31 and you’re going there again? ”"
"Yěsô gɔɔn ngie: «Tàʼa lyɛʼɛ́ láʼ te gẅiin menèm ntsɔ̀b pʉ́a né legém wɔ́ le? Nyìŋ lɔɔn ńgiŋ fʉ̀ʼʉ zsǒ, mbà à te kwɔɔnte wɔ́, mélàʼmie akyɛ̀ʼ ye njÿó ne ńgÿo mé gyá jʉʼ. "," “Aren’t there twelve hours in a day? ” Jesus answered. “If anyone walks during the day, he doesn’t stumble, because he sees the light of this world.    "
"Nyìŋ lɔɔn ńké ne ńgiŋe letsẅɛ́ʼ, mbà à ge kwɔɔnte, mélàʼmie ammó gie á ge kyɛʼ jʉʼ ńná né yé, á té wó wɔ́.»","But if anyone walks during the night,    he does stumble, because the light is not in him.”"
"Yěsô gɔɔn yɔɔn nò tà ńtsẅé jʉʼ, ńgíŋ ńgɔɔn ngie: «Ashǔ wege Nǎzálò ne ńdyé, tá mèŋ n gʉa ńzyeen yé.» ","He said this, and then he told them, “Our friend Lazarus has fallen asleep,    but I’m on my way to wake him up.”"
"Megàŋakwò pé leen ńké ńgɔɔn né yé ngie: «Cʉ̀apʉ̀a, à lɔɔn ngwɔ́ gie à lyě, mbà à ge tsẅɛ́.» ","Then the disciples said to him, “Lord, if he has fallen asleep, he will get well.”"
"Ńgwaa gwɔ́ púʼu, Yěsô ne shwóŋo wɔ́b ngie Nǎzálò kwě. Tá pɔ́ ne ńkwaŋa yɔ́b pɔ́ ngie à gɔɔn ngie à né ńdyé lyě. ","Jesus, however, was speaking about his death, but they thought he was speaking about natural sleep. "
"Yěsô leen ńké shʉashʉa, ńgɔɔn mbwó pɔ́b ngie: «Nǎzálò kwě. ","So Jesus then told them plainly, “Lazarus has died. "
"Á pǐŋ ḿboŋo wɔ́ɔn tɛʼ páʼ à gwáa kwé, n te ssé wɔ́. E Ssé zɔ gÿǒ ngie à gwɔ́ púʼu, ńtíi gẅí, ńzsé ngie pi ge fó mǒ, é nyɛte záb ntʉ́m na mèŋ. Táʼ, pege gʉa fʉ̀ʼɔɔn tà ńkúu jʉʼó.» ",I’m glad for you that I wasn’t there so that you may believe. But let’s go to him.”
"Tomásè gẅie mé lɔ́ɔn ńgíŋe ńtóŋo yé lê «melefág», á gɔɔn mbwó yetsɔ́ ngàŋakwò Yěsô ngie: «Pi tó pege lâ pɔ̌ gʉa, ḿbúte ńkwé!»","Then Thomas   (called “Twin”  # 11:16 Gk Didymus) said to his fellow disciples, “Let’s go too so that we may die with him.”"
"Yěsô gʉa tà ńkúu wó, ńgyá, mbà Nǎzálò nuŋé tsɛ̀ɛ lesyè lyɛ̌ʼ lekùɔ. ","When Jesus arrived, he found that Lazarus had already been in the tomb   four days. "
"Páʼ lefǒ Yelúzálèm ńgʉa Mbetani la gwɔ́ pɔ́ mmó mekílò méntá la, ",Bethany was near Jerusalem   (less than two miles  # 11:18 Lit fifteen stadia; one stadion = 600 feet away). 
"lelÿò pà Yúndà gwaa gwɔ́, mbà pɔ́ tǒ mbʉ̀a Mágtà pɔ́ Malîɛ, létsiʼi ntse nÿɔ́g mɔ́b, ńtí fɛ̌ wɔb gẅie à ka kwě. ",Many of the Jews had come to Martha and Mary to comfort them about their brother.
"Mágtà gwɔ́ tà ńjúʼ ngie Yěsô ne ńtóo, ńgwaa lu ssé gʉa záʼa yé, Malîɛ cʉ́ʼ ńnéŋe pɔ́ ndá.","As soon as Martha heard that Jesus was coming, she went to meet him, but Mary remained seated in the house. "
"Mágtà tó ńgɔɔn né Yěsô ngie: «Cʉ̀apʉ̀a, ɔ̀ kaa péʼe ńgwɔ́ jʉʼɔɔn, mbà fɛ̌ wɔ̀ɔn ka te kwé. ","Then Martha said to Jesus, “Lord, if you had been here, my brother wouldn’t have died. "
"Táʼ, tà mbɔɔ fʉ̀ʼɔɔn, n zsě ngie ɔ̀ lɔɔn ńzɛ́te kɔ́ mbwó Ssé wɔ́ɔ, mbà à ge ná ná.» ","Yet even now I know that whatever you ask from God, God will give you.”"
Yěsô tsɔ́ʼ ngie: «Afɛ̌ gù ge gÿo zíme na legwé.» ," “Your brother will rise    again,” Jesus told her."
Mágtà tsɔ́ʼ ngie: «N zsě ngie à ge gÿo zíme na lyɛʼɛ́ láʼ nzsònzèm páʼ mepfó ge láʼ ńne zíme.» ,"Martha said to him, “I know that he will rise again in the resurrection at the last day.”  "
"Yěsô tsɔ́ʼɔ mbwó yé ngie: «N gee nyìŋ gẅie à gÿo mé zíme na legwé, ńgwɔ́ nyìŋ gẅie à gÿo mé gwɔ́ wó. Nyìŋ lɔɔn ńzáb ntʉ́m na mèŋ ńkwé mbɔɔ kwě, mbà à ge gÿo gwɔ́ wó. ","Jesus said to her, “I am    the resurrection and the life. The one who believes in me,   # 11:25 Jn 6:35 even if he dies, will live.   # 11:25 Php 1:21 "
