ngiemboon,en
Atsɔ̌ tàʼ fùɔ ge gÿo gwɔ́ wó,"Indeed, a king will reign righteously,"
Wɛ̌ nyìŋ wɔ́ɔ ge gÿo gwɔ́,"Each will be like a shelter from the wind,"
"Menÿɔ́g pʉ̀a pie é gẅiin légyá jʉʼ,","Then the eyes of those who see will not be closed,"
Megʉ̀gʉ̀ ge gÿo,"The reckless mind will gain knowledge,"
"Mé té gÿo gíŋe lɔg lezíŋ mekùʼ,","A fool will no longer be called a noble,  "
Ńtí nue patesaŋá nò shwóŋ pɔ́ menò té twó;,For a fool speaks foolishness
"Epʉ̀a pie éfʉte petsɔ́,",The scoundrel’s weapons are destructive;
"Táʼ, epʉ̀a pie é gẅiin mekùʼ",But a noble person plans noble things;
Pi panzwě pie pi ne ńkwaŋa ngie,"Stand up, you complacent women;  "
"Á ge gÿo tàʼ ngùʼ lé mbɔ́ melyɛ̌ʼ,",In a little more than a year
Pi panzwě pie pi ne ńkwaŋa ngie,"Shudder, you complacent ones;"
"Pi zéme pwó,",Beat your breasts in mourning  
"Pi lʉa tsetsáʼa pʉ̀a pɔ́ɔn,",for the ground of my people
"Ńtí nue mé kéen ńgwáʼa nɔʼ,","For the palace will be deserted,"
"Cʉ̀apʉ̀a ge láʼa lyɛ̌ʼ,",until the Spirit   from on high is poured out on us.  # 32:15 Is 11:2; 44:3; 59:21; Ezk 39:29; Jl 2:28
"Púʼu la, mé gwɔ́ kwòŋotsẅɛ,","Then justice will inhabit the wilderness,"
Anò nénʉ́ ge gÿo gÿo mbʉ́lè gwɔ́ wó.,The result of righteousness will be peace;  
Epʉ̀a Cʉ̀apʉ̀a ge gÿo tsẅé jʉʼ gie mbʉ́lè ee wó;,"Then my people will dwell in a peaceful place,"
"Mbʉ̀ŋ megẅi ge gÿo lúu tsɛ̀ɛ mbím,","But hail will level the forest,  ,# 32:19 Is 28:2,17; 30:30"
"Táʼ, pi ge gÿo gwɔ́ pashÿó mbòŋo,",You will be happy as you sow seed
