ngiemboon,en
"Aa mèŋ Piɛ, ngàŋntúm Yěsô Keleto, n náa yɔɔn ŋwàʼne, á mbwó pi pie Ssé la tsɔ́ʼɔ gẅí, pi léen sa jʉʼ, ńgʉa né tsɛ̀ɛ ngwòŋ Pôŋ, á tsɛ̀ɛ we Ngalasia, á tsɛ̀ɛ we Kapandɔ́sè, á tsɛ̀ɛ we Áziya, mbɔɔ tsɛ̀ɛ we Mbitini. Pi ee tsɛ̀ɛ mengwòŋ ŋwɛ́ ńgwɔ́ megʉ̀. ","Peter,   an apostle of Jesus Christ:"
"E Ssé Tá la tsɔ́ʼɔ gẅí, á gwɔ́ páʼ à la láʼ ńtʉ́ njÿó ńzáb, ḿbiŋ ńcʉa na Zẅìge yé ńgÿo pi cʉ́ʼ pʉ̀a pé, légwɔ́ gie pi ge júʼ ncwò Yěsô Keleto, à lɔg metse mé é sɔgɔ gẅí. Á poŋ ngie e Ssé ne ńkẅiʼi ńcÿó gʉm gí, ńne ńkẅiʼi ńnéŋe mbʉ́lè na pi.","according to the foreknowledge   of God the Father, through the sanctifying work of the Spirit,  # 1:2 2Th 2:13 to be obedient  # 1:2 1Pt 1:14,22 and to be sprinkled with the blood  # 1:2 Heb 9:12; 10:22; 12:24 of Jesus Christ."
"Pege síe Ssé Tá pà Cʉ̀apʉ̀a wege Yěsô Keleto. À la tsɔ́ɔn mezìŋe mege, ńgÿo mé zyé wégè lezyé se sẅé, ńcʉa na Yěsô Keleto gẅie à la zíme na legwé. Á cʉa púʼu, pege ńnéŋe fʉ̀ʼ ntsèm, ńne ńzẅíʼte kwàʼ legwɔ́ wó, ","Blessed be the God and Father of our Lord Jesus Christ.   Because of his great mercy  # 1:3 Gl 6:16; Ti 3:5 he has given us new birth  # 1:3 Jn 1:13; 3:3,7; Jms 1:18; 1Pt 1:23 into a living hope  # 1:3 Ac 23:6; 1Th 1:3 through the resurrection of Jesus Christ from the dead  # 1:3 1Co 15:20; 1Pt 3:21 "
"é gwɔ́ tÿɔgɔ́ wégè gẅie ée tÿǒ lepwó, mbà Ssé la leʼe né pege, ée gẅie à lɔɔn ńgwɔ́ é le cʉŋte, ncÿǒ ké le gwoon, é ké le lʉ́, ","and into an inheritance that is imperishable,   undefiled, and unfading, kept in heaven  # 1:4 2Tm 4:8 for you. "
"ée shúm sí, pi pʉ̀a pie Ssé ne ńdɔgɔ metʉ̀ mé ḿbyɛ́bɛ gẅí, á gwɔ́ páʼ pi ne ńzába ntʉ́m na yé. À pyɛ́bɛ gẅí páʼ pi ge gÿo gẅiin letsẅɛ́ gẅie à ge láʼa lyɛʼɛ́ nzsònzèm, é gÿo mé gyá.","You are being guarded by God’s power   through faith for a salvation that is ready to be revealed in the last time.  # 1:5 Rm 8:18; 2Co 4:17; Heb 12:11; 1Pt 4:13; 5:1,10; Rv 15:1; 21:9 "
"Pi gyá mmó gie á gÿo pi ne ńkága kǎg, tà mbɔɔ páʼ áa fʉ̀ʼɔɔn ńne ńzɛ́te ngie pi náʼa ḿmÿɔgɔ na ngʉ̀ngʉ̀ mentí mentí gie é ne ńkúu gẅí. ","You rejoice in this,   even though now for a short time, if necessary, you suffer grief in various trials  # 1:6 Jms 1:2; 1Pt 4:12 "
"Ngʉ̀ngʉ̀ kúu gẅí légwɔ́ gie mé ge gyá ngie pi kwàʼ ńzáb ntʉ́m na Ssé. Atʉ̌ ngɔ̂ɔ gie á té ge láʼa gwɔ́ pɔ́ wó wɔ́, mé cʉ́ʼʉ lézẅíʼ, ńtuɔ mmɔ̌g, ncÿǒ kẅɛɛ mǒ. Áa ndʉŋndʉŋ páʼ gẅi lézáb ntʉ́m na Ssé gẅie aa mmó tʉ̀nzẅìŋ ńcʉa tʉ̌ ngɔ̂ɔ, ge cʉa pɔ́ na páʼ ngʉ̀ngʉ̀ mentí mentí gie e ne ńkúu gẅí, e ge ne zẅíʼi gẅí yé, tá nyɛ ngie à tʉte. À leen ńké ńcʉa púʼu, pi láʼa lyɛ̌ʼ gie Yěsô Keleto tǒ, mé ná ngɔ̀ɔnte gi, ńnéŋe gẅí tsɛ̀ɛ legúʼ, ńgÿo mekùʼ mí. ","so that the proven character of your faith    #— #more valuable than gold which, though perishable, is refined by fire  # 1:7 Is 48:10; Zch 13:9; Mal 3:3; 1Co 3:13  #— #may result  # 1:7 2Co 5:3; Php 3:9; Rv 14:5 in praise, glory, and honor  # 1:7 Rm 2:7,10,29; 1Co 4:5 at the revelation of Jesus Christ.  # 1:7 Lk 17:30 "
"Pi laa Yěsô gyá táʼ, ńké ńkwoŋo yé kwoŋ. Pi ne ńzába ntʉ́m na yé, tá mbɔɔ páʼ pi nyě te gwǒon ńgyá yé. Máamáa lekág gwɔ́ ntʉ́m pi tà à lɔɔn ńgwɔ́ pi é le zsé léshwóŋo nyìŋ wɔ́. ","Though you have not seen   him, you love him;  # 1:8 1Jn 4:20 though not seeing him now, you believe in him, and you rejoice  # 1:8 Jn 15:11; 2Co 6:10 with inexpressible and glorious joy, "
"Pi kága nue, pi ne ńgee ńgẅiin mmó gie pi kɔ̌ɔn ńzába ntʉ́m na Ssé, ńtí yɛ̌, á gwɔ́ páʼ Ssé ge gÿo pi tsẅɛ́.","because you are receiving the goal of your faith, the salvation of your souls."
"Pantsẅìnkʉ̀ Ssé la gɔɔn nò na ńtí gie Ssé la nyɛte ńzáb páʼ à ge láʼ cÿó gʉm gí púʼu, pɔ́ la faʼ, ńtúŋte ńzɛ́te páʼ á ge láʼ cʉa púʼu, tá Ssé gÿo pʉ̀a tsẅɛ́. ","Concerning this salvation, the prophets,   who prophesied about the grace that would come to you, searched and carefully investigated. "
