ngiemboon,en
"Á laa tsɔ́ fʉ̀ʼ, e Ssé gɔɔn nò mbwó pamángʉanjʉʼ pégè, á na mekwò tà ńgyɔ́ɔn, mbɔɔ na mentí tà ńgyɔ́ɔn. Púʼu, ńcʉa na pantsẅìnkʉ̀ pé. ","Long ago God spoke   to our ancestors by the prophets  # 1:1 2Kg 17:13; 21:10; 24:2; Jr 7:25; 26:5; 29:19; 35:15; 44:4; Ezk 38:17; Dn 9:6; Hs 12:10; Zch 1:6; 8:9; Mt 2:23; Lk 1:70; 24:44; Ac 2:30; 3:21,24 at different times and in different ways.  # 1:1 Nm 12:6,8; Jl 2:28 "
"Á kéen ńgwɔ́ na yégè kème njÿó yɔɔn gie á cʉ́ʼ ńgwɔ́ pɔ́ ye lɔg ńzsote lɔɔn, á gɔɔn nò né pege, ńgwaa gɔɔn, ńcʉa pɔ́ na Míŋ we. Á gwɔ́ yé gẅie à la cʉa na yé, ńnyɛte njÿó ntsèm, ḿbiŋ ńgíŋ ńzába yé páʼ kɔ̀ɔkɔ́ɔ ge láʼ gwɔ́ pɔ́ yé. ","In these last days,   he has spoken to us by his Son. God has appointed him heir of all things  # 1:2 Jr 3:19; 10:16; Zch 8:12 and made the universe  # 1:2 Lit ages,# 1:2 Ps 2:8; Jn 1:3; Col 1:16; Rv 4:11 through him. "
"Mé fó pɔ́ na múɔ wɔɔn tá ńgyá páʼ legúʼ Ssé, aa te làa yé púʼu. Á lɔɔn ńgwɔ́ gie e Ssé ee lêkɔ́ wɔ́ɔ, mbà Míŋ we gǐŋ ńgwɔ́ yé kwàʼ púʼu. Á yé gẅie à lɔg pɔ́ metʉ̀ mie ée na shwóŋè yé, ńtóonte kɔ̀ɔkɔ́ɔ gie áa tsɛ̀ɛ njÿó ntsèm. À la gwɔ́ tà ńgÿo mmó gie Ssé ne fóo mǒ ńdege menò tepòŋ pʉ̀a mesoŋ tà á mag, á gʉa né tÿǒ lepwó, ńnéŋe na gwoŋó pwó Ssé yetʉ̀, á yé Ssé gẅie à pǔ sáʼa kɔ̀ɔkɔ́ɔ.","The Son is the radiance   of God’s glory and the exact expression  # 1:3 Or representation, or copy, or reproduction of his nature,  # 1:3 2Co 4:4 sustaining all things by his powerful word.  # 1:3 Ps 33:6 After making purification for sins,  # 1:3 Other mss read for our sins by himself he sat down at the right hand of the Majesty on high.  # 1:3 Or he sat down on high at the right hand of the Majesty,# 1:3 Mt 22:44; Mk 16:19; Col 1:17 "
" Míŋ Ssé la pú ńcʉa mecÿɔ́ʼ Ssé, tà Ssé ná lezíŋ sie é pú éfáŋ ńcʉa sɔ́b. ","So he became superior to the angels, just as the name he inherited is more excellent than theirs.  "
E Ssé laa zɔɔn ńgɔɔn mbwó tsɔ̌ cÿɔ́ʼ we ngie:,"For to which of the angels did he ever say,"
"Tá á la ké ńgʉa fʉ̀ʼ gie e Ssé lɔ̌ɔn ńge gÿo míŋ we gẅie yé zɔ tyé twómvfò na kɔ̀ɔkɔ́ɔ à tóo tsɛ̀ɛ njÿó, yé Ssé gɔɔn ngie:","Again, when he   brings his firstborn into the world,  # 1:6 Col 1:15,18; Rv 1:5 he says,"
"Ńgʉa na mecÿɔ́ʼ pé, ńgɔɔn ngie:",And about the angels he says:
"Táʼ, ńké ńgʉa na míŋ we, á gɔɔn ngie:",but to   the Son:
"Ɔ̀ kwoŋo nò gie á tyé ndʉŋndʉŋ, ḿbʉa nò tepòŋ.", You have loved righteousness
À la gíŋ ńgɔɔn ngie:,And:
"Sɛ̌ shúm ge gÿo mag, táʼ, ńgʉa na gù, ɔ̀ gwɔ́ pɔ́ wó."," they will perish, but you remain."
"ɔ̀ ge gÿo káte wɔ́b páʼ mé káte nzsǒ fÿɔ́g la,"," you will roll them up like a cloak,   "
E Ssé laa zɔɔn ńgɔɔn né tsɔ̌ cÿɔ́ʼ we ngie:,Now to which of the angels has he ever said:
"Mecÿɔ́ʼ Ssé zɔɔn ńgwɔ́ pɔ́ mezẅìge mie é faʼa mbwó Ssé, e Ssé túmo wɔ́b, pɔ́ gʉa ńkẅéte pʉ̀a pie é ge gÿo gẅiin letsẅɛ́.",Are they not all ministering spirits sent out to serve those who are going to inherit salvation?  
