ngiemboon,en
 Cʉ̀apʉ̀a ne ńgɔɔn ngie: N ka nyé pʉ̀a pie é té ne ńzɛ́te,“I was sought by those who did not ask;
"N kɔ̌ɔn ńtsẅé ńtsíŋe mbwó mɔ́ɔn té zẅɛte,",I spread out my hands all day long
Ée pʉ̀a pie é tíŋ ndʉ̀ʼ,These people continually anger me
"Pɔ́ néŋe tsɛ̀ɛ mesyè,","sitting among the graves,"
Pɔ́ gɔɔn né láʼ ngie:,"They say, ‘Keep to yourself,"
"Táʼ, n ŋwɔʼɔ́ tepwó,","Look, it is written in front of me:"
"Pɔ́ ge tÿó njǔ, ńtí mefʉa mɔ́b,",for your iniquities and the iniquities  
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,The Lord says this:
"Táʼ, n ge gÿo gÿo ngẅɛ̀ Yakwɔ̂b gẅiin penkʉ́.","I will produce descendants from Jacob,  "
"Ńgʉa na pʉ̀a pɔ́ɔn, mbɔɔ na pʉ̀a pie é cʉmé nzèm mèŋ,","Sharon will be a pasture for flocks,  "
"Táʼ, pi pie pi gwáʼa Cʉ̀apʉ̀a,","But you who abandon the  Lord,"
"pi zsé ngie, n ge gÿo sẅéen gẅí","I will destine you for the sword,"
"Áa mmó gie á gÿo,","Therefore, this is what the Lord God says:"
"Pafaʼa mbwó mèŋ ge gÿo júʼ mboŋó ntʉ́m pɔ́b, é maʼ ngyè lekág.","Look! My servants will shout for joy from a glad heart,"
"Epʉ̀a pie n da tsɔ́ʼɔ wɔ́b,",You will leave your name behind
"Á ge gʉa tsɛ̀ɛ ngwòŋ,",Whoever asks for a blessing in the land
"Oon, n ge gÿo lefaŋ sesẅé,",“For I will create new heavens and a new earth;  
"Pi pím,",Then be glad and rejoice forever
"N ge gÿo pú gwɔ́ tsɛ̀ɛ lekág ńtí Yelúzálèm,",I will rejoice in Jerusalem
Mé té gÿo gíŋe gyá púɔ mepÿɛ́ pie,"In her, a nursing infant will no longer live"
"Pɔ́ ge gÿo kwɛ́ mendá, é tsẅé tsoló.",People will build houses and live in them;
"Pɔ́ te gÿo gíŋe kwɛ́ mendá,",They will not build and others live in them;
Pɔ́ te gÿo faʼ sẅɛ̀ɛ sẅɛ̀ɛ wɔ́;,They will not labor without success  
Pɔ́ ge gÿo gwaa gɔɔn ngie,"Even before they call, I will answer;  "
"Mêngwètsẅɛ pɔ́ múɔ njʉ̀njÿò,","The wolf and the lamb will feed together,  "
