ngiemboon,en
"Á gʉa na pege yégè, mbà pʉ̀a ŋwɛ́ metsèm tÿɔʼɔ́ wégè ńnéŋe soŋ, ńne ńnyɛɛ wégè mánzsè. Púʼu la, pege tsó kɔ̀ɔkɔ́ɔ gie á ne ńtáte wégè ńgwáʼ, té lege menò tepòŋ mie é kúʼte wégè, ḿbiŋ ne ńcʉ́ʼʉ mà na pege. Pege gwáʼ, ńtɔ́ɔnte yégè ndʉ̌ gẅie e Ssé gɔɔn ngie à lɔɔn ngwɔ́ pege kÿo. Pege gwɔ́ tà ńne ńkÿo tà pege kʉ́a. ","Therefore, since we also have such a large cloud of witnesses   surrounding us, let us lay aside every hindrance and the sin that so easily ensnares us. Let us run with endurance  # 12:1 1Co 9:24; Heb 10:36 the race that lies before us, "
"Pege ne ńtÿɔ́gɔ menÿɔ́g pɔ́ na Yěsô gẅie à la zíʼi wégè lézáb ntʉ́m na Ssé, yé zɔɔ nyìŋ gẅie à ge láʼ ńnéŋe wégè na mbwó Ssé ndàʼndàʼ. À la nyé lekág gẅie à laa we, mé kíme yé na tÿǒnkǐ á shÿɔg shÿɔg, à te lɔg shʉ́ gẅie ée na lekwě púʼu, ńtóŋo tsɔ́ nò wɔ́. Aa fʉ̀ʼɔɔn ńnéŋe ngʉ̀ŋe lʉŋe lefùɔ ye Ssé, á na gwoŋó pwó Ssé yetʉ̀.","keeping our eyes on Jesus,   the pioneer and perfecter  # 12:2 Or the founder and completer, or the source and perfecter of our faith. For the joy that lay before him,  # 12:2 Or who instead of the joy lying before him he endured the cross, despising the shame,  # 12:2 Lk 24:26; Php 2:8–9; Heb 13:13 and sat down at the right hand of the throne of God."
"Pi zɔɔn ńnéŋe ńkwaŋte pɔ́ Yěsô, megàŋ mefʉa lɔ́ɔn ḿbʉa yé, ńgege yé, á ké shÿɔgɔ shÿɔg. Pi gÿo púʼu, ńzsé ngie ntʉ́m gẅí té pÿɛ́ pi kʉ́a wɔ́. ","For consider him who endured such hostility from sinners against himself, so that you won’t grow weary and give up.   "
"Pi zɔɔn fó ńnyé pɔ́ te lɔg páʼ pi ne ńdʉʼʉ nò tepòŋ, ńdÿɔ́ʼ ncù tà mé pfɛte metse mí.","In struggling against sin, you have not yet resisted to the point of shedding your blood. "
"Tsye pi legé páʼ e Ssé ne ńkẅiŋte gẅí pɔ́ páʼ nyìŋ kẅiŋte gubé yé ka? Áa tsɛ̀ɛ Ŋwàʼne Ssé, mé gɔɔn ngie:",And you have forgotten the exhortation that addresses you as sons:
Á nue Cʉ̀apʉ̀a kag pɔ́ nyìŋ gẅie yé Cʉ̀apʉ̀a ne ńkwoŋo yé, for the Lord disciplines the one he loves
"Pi lɔɔn ńne ńgyá ngɔ́ʼ pi shÿɔg shÿɔg, á nue Ssé lɔgɔ ńkaga gẅí kag, ńtí páʼ pi ee gubé yé, ngwɔ́ mé gyá múɔ gẅie tá we te yé kag á nzɔ̌? ",Endure suffering as discipline: God is dealing with you as sons. For what son is there that a father does not discipline? 
"E Ssé lɔɔn te kaga gẅí páʼ à kaga penkʉ́ pé wɔ́, mbà pi lɔgɔ ńgwɔ́ pɔ́ púɔ gÿɛ́, pi te kwàʼ púɔ pé wɔ́. ",But if you are without discipline #— #which all receive    #— #then you are illegitimate children and not sons.  # 12:7–8 Dt 8:5; 1Pt 5:9 
"Páʼ metá pégè pe ndùmo ssé tsetsáʼ ka ne ńkaga wégè, pege júʼu ncwò wɔ́b la, tà ngʉ̀a shÿɔ́ʼɔ páʼ pege ge ná nnɛ́ ssé mvfò Tá wege gẅie aa tÿǒ lepwó, à náa legwɔ́ wó mbwó pege. ","Furthermore, we had human fathers discipline us, and we respected them. Shouldn’t we submit even more to the Father of spirits and live?   "
"Metá pégè pe ndùmo ssé tsetsáʼ kɔ́ɔn ńzɔɔn ńkaga wégè na yɔb ntí, á ka kě ńgwɔ́ pɔ́ na múɔ mefʉ̀ʼ. Tá ńgʉa na Ssé, mbà à kaga wégè, ńdɔgɔ ńgÿo pɔ́ kwàʼ nò mbòŋo na pege, légwɔ́ gie pege ge gwɔ́ té lɔ̌ʼ páʼ yé. ","For they disciplined us for a short time based on what seemed good to them, but he does it for our benefit, so that we can share his holiness.   "
"Áa nénʉ́ ngie á gʉa fʉ̀ʼ gie mé ne ńkaga nyìŋ, anò té ngàŋ fʉʼó poŋ, anò pÿɔ́gɔ yé pÿɔ̌g. Tá tsɔ́ fʉ̀ʼ gÿo ńgwɔ́, epʉ̀a pie é la fó mǒ ńzíʼi mmó, é gÿo mmó gie áa ndʉŋndʉŋ mvfò Ssé, ḿbiŋ ńnéŋe lé mbʉ́lè.","No discipline seems enjoyable at the time, but painful. Later on, however, it yields the peaceful fruit   of righteousness to those who have been trained by it.  # 12:11 1Pt 1:6"
"Púʼu la, pi siŋ mbwó mí mie é kʉ̌a, é siŋ mekẅiʼté mí mie é ne ńzóŋe. ","Therefore, strengthen your tired hands and weakened knees,   "
"Pi giŋe na mánzsè gẅie à tyé ndʉŋndʉŋ, légwɔ́ gie lejÿɔgɔ́ kwò nyìŋ gẅie à ne ńnyíʼi té mege pwɔ́ʼɔ wɔ́, tà ńcʉ́ʼ púʼu, é sẅéte sẅeté. ","and make straight paths for your feet, so that what is lame may not be dislocated   but healed instead.  # 12:13 Pr 4:26; Gl 6:1"
"Pi faʼ páʼ pi lâ mânyìŋ ntsèm ge néŋe lé mbʉ́lè. Pi faʼ mbɔɔ páʼ pi ge gÿo mmó gie Ssé te gyá lɔ̌ʼ mǒ wɔ́. Á nue nyìŋ lɔɔn ńgÿo mmó gie e Ssé ge gyá lɔ̌ʼ mǒ, angàŋ le láʼ ńgyá Cʉ̀apʉ̀a wɔ́. ","Pursue peace with everyone, and holiness    #— #without it no one will see the Lord.  # 12:14 Mt 5:8; 2Co 7:1 "
"Pi pɔ́ɔn páʼ à lɔɔn ngwɔ́ nyìŋ tém nzèm Ssé gie e ne ńdɔgɔ lékwoŋo wégè ńcÿó gʉm yégè, ḿbɔ́ɔn nyìŋ gẅí lésele, tà ngÿǒ menò mé cʉ́ʼ mbyè mmó tepòŋ, mbà à ge nɔ́gte petsɔ́ pʉ̀a tsɛ̀ɛ cúʼtè gí, epʉ̀a tà ńgyɔ́ɔn gÿo páʼ yé. ","Make sure that no one falls short of the grace of God and that no root of bitterness springs up, causing trouble and defiling many.   "
"Pi pɔ́ɔn páʼ à lɔɔn ngwɔ́ nyìŋ gẅí pumo wɔ̌wɔ́ɔ pɔ́ yé nuŋe nuŋe, ḿbɔ́ɔn páʼ à lɔɔn ngwɔ́ nyìŋ nyé té néŋ mekùʼ na shúm sie ée se Ssé, ndʉŋndʉŋ páʼ Ezagẅi gẅie à la sẅiŋe nò múɔ letwó gẅie à laa wɛ̌, mé lɔgɔ tàʼa káŋa mmó léjÿó ńjú. ","And make sure that there isn’t any immoral   or irreverent  # 12:16 1Tm 1:9; 4:7; 6:20; 2Tm 2:16 person like Esau, who sold his birthright in exchange for a single meal.  # 12:16 Gn 25:33 "
"Pi cwoŋo ńne ńzsé ngie afʉ̀ʼ gie tá we lɔ̌ɔn ńge ńnéŋ mbʉ́lè na yé la gÿo ńkuʼ, tá we cʉ́ʼ ḿbeʼe yé peʼe. Á lɔgɔ lélʉa, éfaʼ shÿó páʼ tá we ge kúbe nkwaŋá wé, à te mǒ kuʼ.","For you know that later, when he wanted to inherit the blessing, he was rejected, even though he sought it with tears, because he didn’t find any opportunity for repentance.  "
"Á gʉa na gi ntí lélɔg sẅɛʼte nnɛ́ né lejʉ́ŋ Ssé, mbà e te páʼ ye pa Ésàlayɛ á ngʉ̀ŋe lekwɔʼɔ́ Sinayi gie e gwɔ̌ pɔ́ ye ndùmo ssé tsetsáʼ wɔ́. Pɔ́ la gyá mmɔ̌g mǒ páʼ é kÿo, ńgyá ejʉʼ síŋ, nzěm gwe, ńjúʼ afóm cʉʼʉ, ","For you have not come to what could be touched, to a blazing fire, to darkness, gloom, and storm, "
"ńjúʼ mé tóŋ ntaŋ, ńjúʼ tsɔ̌ máamáa ngyè ne ńgɔɔn nò, ńzẅɛ tà pʉ̀a pie é la ne ńjúʼu, é té gíŋ ńkwoŋ ngie e gíŋ ńkẅiʼi ńgɔɔn tsɔ́ nò né pɔ́b wɔ́, ","to the blast of a trumpet, and the sound of words. Those who heard it begged that not another word be spoken to them, "
"á nue pɔ́ la júʼ mé záb ngie: «Nyìŋ mesoŋ kà pɔ́ nɔ̀ɔn wɔ́ɔ, lɔɔn ńkíbe lekwɔʼɔ́ ŋwɛ́ mé lɔg metóon ńtémte yé ńzẅé.» ","for they could not bear what was commanded: If even an animal touches the mountain, it must be stoned.   ,# 12:18–20 Ex 19:12–13,18; 20:18–21; Dt 4:11; 5:5,25 "
"Ammó gie mé la ne ńgyá, á vege pʉ̀a vege, tà Mǒonsê gɔɔn ngie: «À pǔ ńcÿɔʼ cÿɔʼ tà ńcʉ́ʼʉ ḿvɛɛ vɛ.»","The appearance was so terrifying that Moses said, I am trembling with fear.   ,# 12:21 Dt 9:19 "
