ngiemboon,en
"Te cʉ́ʼ pʉ̀a Ssé lege ngie pɔ́ gẅiin léjúʼ ncwò pasáʼ ngwòŋ, ńgÿo mmó gie pɔ́ ne ńzɛ́te, ḿbiŋ ńnéŋe ńtyé pɔ́ légÿo pɔ́ menò mie ée mbòŋ. ","Remind them to submit   to rulers and authorities, to obey, to be ready for every good work, "
"Gɔɔn né pɔ́b ngie tà pɔ́ gɔɔn nò tepòŋ né nyìŋ, ngie pɔ́ pɔ́ɔn mentsaŋ, ngie pɔ́ gwɔ́ pʉ̀a ḿbʉ́le pʉlé, ńnéŋe ńná mekùʼ wɔ̌wɔ́ɔ.","to slander no one, to avoid fighting, and to be kind, always showing gentleness   to all people. "
"Á laa tsɔ́ fʉ̀ʼ pege yégè gwɔ́ pà gÿo nò té sáŋ, ńgwɔ́ patʉʉ twó, ńgwɔ́ pʉ̀a pie é záb ntʉ́m wɔ́b na nò gie á té nò wɔ́, ńgwɔ́ menkwɔɔn mbwó shúm ntsèm sie ntʉ́m wégè tsɔ́ɔn lâ sie é poŋo wégè. Pege laa pʉ̀a ńcÿɔ́g, ńgwɔ́ ngàŋa kegɔ̀ʼ, ńgÿo mé pʉ̀a wégè tɛʼ, pege gíŋe ḿbʉa yégè pʉ̀a. ","For we too were once foolish, disobedient, deceived, enslaved by various passions   and pleasures,  # 3:3 Jms 4:1 living in malice and envy, hateful, detesting one another."
"Táʼ, e Ssé gie e gÿo pege tsẅɛ́ɛ nyɛ ngie ntʉ́m wé poŋ, e piŋ ńkwoŋ pʉ̀a mesoŋ, ","But when the kindness of God our Savior and his love for mankind appeared,   "
"e gÿo pege tsẅɛ́. Pege těen ńtsẅɛ́ɛ á gwɔ́ pɔ́ ngie pege gÿǒ menò mie é tyé ndʉŋndʉŋ wɔ́, pege tsẅɛ́ɛ á gwɔ́ pɔ́ ngie à tsɔ́ɔn mezìŋe mégè. À la sɔgɔ wégè, ńdɔg ńgÿo mé zyé wégè lezyé se sẅé, à Zẅìge Ndʉalʉ̌a náa legwɔ́ wesẅé né pege. ","he saved us    #— #not by works of righteousness that we had done,  # 3:5 Eph 2:9 but according to his mercy  # 3:5 Eph 2:4; 1Pt 1:3  #— #through the washing of regeneration  # 3:5 Jn 3:5; Eph 5:26; 1Pt 3:21 and renewal by the Holy Spirit.  # 3:5 Rm 12:2 "
"E Ssé la néŋe Zẅìge Ndʉalʉ̌a ŋwɛ́ ntʉ́m pege té ngɔ́ʼ, ńtí Yěsô Keleto, yé gẅie à gÿo pege tsẅɛ́ɛ. ",He poured out his Spirit on us abundantly   through Jesus Christ our Savior 
"À la néŋ púʼu légwɔ́ gie pege ge láʼ gẅiin legwɔ́ tèmì gẅie pege neŋé ńne ńzẅíʼte. E Ssé ge láʼ ná né pege, mélàʼmie à la kwoŋo wégè, ńcÿó gʉm yégè, ńgÿo pege cʉ́ʼ pʉ̀a pie ée mvfò yé ńgwɔ́ ndʉŋndʉŋ. ","so that, having been justified by his grace,   we may become heirs with the hope of eternal life.  # 3:7 Ti 1:2 "
Menò mɔɔn ée jʉʼó ńgwɔ́ púʼu.,"This saying is trustworthy.   I want you to insist on these things, so that those who have believed God might be careful to devote themselves to good works. These are good and profitable for everyone. "
"Táʼ, pɔ́ɔn légɔɔn nò na menò mie é té tyé, páʼ menò mie mé zoŋo na mezíŋ pamángʉanjʉʼ peg, páʼ menò mie mé zoŋo na mbʉ̌ Mǒonsê, é té menò mie é kẅéte na tsɔ́ nò wɔ́, tà tsoon méjʉʼ. ","But avoid foolish debates,   genealogies,  # 3:9 1Tm 1:4 quarrels,  # 3:9 Rm 1:29; 13:13; 1Co 1:11; 3:3; 2Co 12:20; Gl 5:20; Php 1:15; 1Tm 6:4 and disputes about the law, because they are unprofitable and worthless. "
"Nyìŋ lɔɔn ńgwɔ́ nyìŋ gẅie à maʼa fagte, ɔ̀ pebe yé tàʼ legʉ̀a, à te júʼ, ɔ̀ pɔ́ɔnte ńgíŋe ḿbebe yé à te júʼ, tà pi yé gíŋe ńteme nò. ",Reject a divisive   person after a first and second warning.  # 3:10 Mt 18:15; 2Th 3:15 
"N kwǎŋ ngie ɔ̀ ne ńzsé ngie ntí pʉ̀a apɛ̌ é té gíŋe ńgwɔ́ na mánzsè Ssé wɔ́. Pɔ́ gÿo menò tepòŋ, menò tepòŋ ŋwɛ́ ne ńnyɛɛ ngie pɔ́ ée na mánzsè tepòŋ.",For you know that such a person has gone astray and is sinning; he is self-condemned.
"N dɔɔn ńgwɔ́ tà ńtúmo Aletemásè kà pɔ́ Tishʉg wɔ́ɔ á mbwó gù, ɔ̀ kag tʉ̀ tà ńtó ńkẅɛ́te wɔ́ɔn Nikopolísè. Áa jʉʼ gie n ka zǎb ngie n ge néŋe wó na fʉ̀ʼʉ mbʉ̀ŋ. ","When I send Artemas or Tychicus to you,   make every effort to come to me  # 3:12 Lk 14:26; 2Tm 4:9 in Nicopolis, because I have decided to spend the winter there. "
"Zenásè gẅie à tága nzèm pʉ̀a jʉʼʉ ntsaŋ, tà mbɔɔ Apolɔ́sè lɔɔn ńgwaa cʉ́me mánzsè legìŋ, ɔ̀ náa wɔ́b kɔ̀ɔkɔ́ɔ gie á ne ńzɛ́te ngie pɔ́ gẅiin. ","Diligently help Zenas the lawyer and Apollos   on their journey, so that they will lack  # 3:13 Jms 2:15 nothing."
"Mefɛ̌ pégè nzèm Keleto gẅiin lékag tʉ̀ yɔ́b, ńdɔgɔ kwɔ̀gɔnnɛ́, ńgÿo menò mbòŋo, ńzsé ngie ńgwɔ́ pɔ́ kẅéte pʉ̀a pie nò tyě na pɔ́b, pɔ́ le gwɔ́ patezẅɛʼɛ́ wɔ́b wɔ́.","Let our people learn to devote themselves to good works for pressing needs, so that they will not be unfruitful.   "
"Epʉ̀a pie peg lâ pɔ̌ pǔ ńgwɔ́, é tsyɛʼté gú.",All those who are with me send you greetings. Greet those who love us in the faith. Grace be with all of you.  
