ngiemboon,en
Nkʉ̀ gẅie é líe pʉ̀a Egíbtò,A pronouncement   concerning Egypt:  # 19:1 Jr 46:13–26; Ezk 29:1–31:2; 31:18–32:32; Jl 3:19
Cʉ̀apʉ̀a gɔɔn ngie:,I will provoke Egyptians against Egyptians;
Mbwó pʉ̀a Egíbtò ge pÿɛ́;,"Egypt’s spirit will be disturbed within it,"
"N ge gÿo sẅéen ngwòŋ Egíbtò,","I will hand over Egypt to harsh masters,  "
"Mentse máŋʉ́ ge gÿo pú júm,","The water of the sea will dry up,"
Ntse Nílè gẅie ée ngwòŋ Egíbtò ge gÿo pú lem;,The channels will stink;
"Megǐ mie ée mengʉ̀ŋe ntse Nílè,","The reeds by the Nile, by the mouth of the river,"
"À pú ńcʉa pamaʼ messó, pɔ́ gaʼte.",Then the fishermen will mourn.
"Anò cʉa pʉ̀a pie é nyɛte sìsyè ngábntʉ̀,",Those who work with flax will be dismayed;  
Papáʼ shúm té gíŋe ńgẅiin metʉ̀ wɔ́;,Egypt’s weavers   will be dejected;
"Mefùɔ pie ée tsɛ̀ɛ tÿǒsoŋo Sohaŋ, ée mepʉ̀a;",The princes of Zoan are complete fools;  
"Gù fùɔ Egíbtò, pazsénò pú pa, é gwɔ́ pɔ́ nzɔ̌?",Where then are your wise men?
"Mefùɔ pie ée Sohaŋ kéen ńcʉ́ʼ mepʉ̀a,",The princes of Zoan have been fools;
"Cʉ̀apʉ̀a ka gÿo, etwó sɔ́b cʉŋte,",The Lord has mixed within her a spirit of confusion.
"Á cʉa púʼu, Cʉ̀apʉ̀a lɔg pɔ́ tàʼa lyɛ̌ʼ, ńgʉa Egíbtò ńzáʼa twó, ńzáʼ nkú, ńzáʼ mbwó tÿǒ letÿǒon, ńzáʼa kèkàʼa.","No head or tail, palm or reed,  "
"Á ge láʼ gwɔ́ lyɛʼó, epʉ̀a Egíbtò cʉ́ʼ ńgÿo pɔ́ páʼ panzwě. Ecÿɔʼ gwoon wɔ́b, pɔ́ vɛ, á fʉ̀ʼ gie Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ, à ge gÿo kaʼa pwó yé lélɔg ńnáa wɔ́b ngɔ́ʼ. ",On that day Egypt will be like women and will tremble with fear because of the threatening hand of the Lord of Armies when he raises it against them. 
"Epʉ̀a Egíbtò ge gÿo kímte ngwòŋ Yúndà, eshʉ́ kúu wɔ́b. Pɔ́ ge gwɔ́ fʉ̀ʼʉ kɔ́ wɔ́ɔ gie mé kǐm wɔɔn ngwòŋ, á lejʉ́ŋ pɔ́b, é cÿɔʼ. É cÿɔʼɔ púʼu, é tíi mmó gie Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ la záb ńtí wɔ́b. ","The land of Judah will terrify Egypt; whenever Judah is mentioned, Egypt will tremble because of what the Lord of Armies has planned   against it."
"Á ge láʼ gwɔ́ lyɛʼó ŋwɛ́, mé gyá metÿǒsoŋ méntʉ̂a tsɛ̀ɛ ngwòŋ Egíbtò mie mé shwóŋo shwóŋè Ébɛ̀ wó. Mé piŋ ńgʉa wó, ńgyá pʉ̀a pie é lɔgɔ lezíŋ Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ ńkʉa nò. Mé ge gÿo tóŋ lezíŋ tsɔ̌ tàʼ na metÿǒsoŋ ŋwɛ́ lê tÿǒsoŋo nèm. ","On that day five cities in the land of Egypt will speak the language of Canaan and swear loyalty to the Lord of Armies. One of the cities will be called the City of the Sun.  ,# 19:18 = the ancient Egyptian city Heliopolis"
"Á ge láʼ gwɔ́ lyɛʼó ŋwɛ́, mé gʉa soŋ ngwòŋ Egíbtò ńtÿɔ́gɔ jʉʼʉ lenuŋé pwɔʼ Cʉ̀apʉ̀a. É piŋ gʉa ndège láʼ, é pʉʼʉ tóon tÿɔ́g tÿɔ́g, á na lezíŋ sé. ",On that day there will be an altar to the Lord in the center of the land of Egypt and a pillar to the Lord near her border.   
"Á ge gÿo gwɔ́ liŋé gie á nyɛɛ ngie Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ, aa tsɛ̀ɛ ngwòŋ Egíbtò. Epʉ̀a Egíbtò ge gÿo gwɔ́ tà ne gaʼte mbwó Cʉ̀apʉ̀a, é tíi pʉ̀a pie é ne ńnɔʼɔ wɔ́b, à túmo tàʼ Nzàʼnkÿo gẅie à ge tág nzèm yɔ́b, é gÿo pɔ́ tsẅɛ́. ","It will be a sign and witness to the Lord of Armies in the land of Egypt. When they cry out to the Lord because of their oppressors, he will send them a savior and leader, and he will rescue them.   "
"Cʉ̀apʉ̀a ge gÿo gÿo, epʉ̀a Egíbtò zsé yé. À piŋ ńgwɔ́ lyɛʼó ŋwɛ́, epʉ̀a Egíbtò zsé Cʉ̀apʉ̀a. Pɔ́ ge gÿo nuŋe pwɔʼ, é ná shúm nanǎ, é lɔg guʼte Cʉ̀apʉ̀a. É pÿé shúm mbwó Cʉ̀apʉ̀a, é gÿo ná. ","The Lord will make himself known to Egypt, and Egypt will know the Lord on that day. They will offer sacrifices and offerings;   they will make vows to the Lord and fulfill them. "
"Cʉ̀apʉ̀a ge gÿo tém ngʉ̀ngʉ̀ twó pʉ̀a Egíbtò. É tém ngʉ̀ngʉ̀ twó pɔ́b táʼ, é piŋ zoŋo wɔ́b. Pɔ́ ge gÿo gíŋe piŋe mbwó Cʉ̀apʉ̀a, à piŋ ńjúʼu mmó gie pɔ́ ne ńdúɔ mbwó yé, e gÿo pɔ́ sẅéte.","The Lord will strike Egypt, striking and healing. Then they will turn to the Lord, and he will be receptive to their prayers and heal them."
