ngiemboon,en
"Wɔɔn ée nkʉ̀ gẅie Esǎya gẅie aa míŋ Ámɔ́sè wembàŋa, à la lyé njÿòon ńgyá ńtí Mbambilonia. ",A pronouncement   concerning Babylon  # 13:1 Is 13:19; 14:4; 47:1–15; Jr 24:1; 50:1–51:64; Mt 1:11; Rv 14:8 that Isaiah son of Amoz saw:
Cʉ̀apʉ̀a la gɔɔn né yé ngie:,Lift up a banner on a barren mountain.  
Mèŋ n ka sǎʼ pʉ̀a,I have commanded my consecrated ones;
Pi júʼu pége wɔɔn tsɛ̀ɛ mekwɛ́;,"Listen, a commotion on the mountains,"
Cʉ̀apʉ̀a pâ pʉ̀a pie é ge gÿo,"They are coming from a distant land,"
"Pi kɔ́ʼ legwé,",Wail! For the day of the  Lord is near.  
"Áa mmó gie á gÿo, mbwó pʉ̀a metsèm pú ḿbÿɛ́;","Therefore everyone’s hands will become weak,"
"Pɔ́ ne ńcÿɔʼɔ,",They will be horrified;
Alyɛʼɛ́ láʼ Cʉ̀apʉ̀a ayɔɔn ńne ńtóo.,"Look, the day   of the  Lord is coming —"
"Mecÿɔ́ʼ saŋ pie ée lefaŋ,","Indeed, the stars of the sky and its constellations  "
"Cʉ̀apʉ̀a gɔɔn ngie: «N ge gÿo tém ngʉ̀ngʉ̀ ndùm njÿó, ńtí ngÿoté menò mé.","I will punish the world for its evil,  "
"N ge gÿo gÿo, legyǎ nyìŋ,","I will make a human more scarce than fine gold,"
"Áa mmó gie á gÿo, lefaŋ ge gÿo nʉʼʉ;","Therefore I will make the heavens tremble,"
"Púʼu la, wɛ̌ ngʉ̀ wɔ́ɔ",Like wandering gazelles
"Mé ge láʼ lɔg lekwoŋ,","Whoever is found will be stabbed,"
Mé ge gÿo tsyete gubé yɔ́b pɔ́ menÿɔ́g pɔ́b.,Their children will be dashed to pieces before their eyes;  
Cʉ̀apʉ̀a gɔɔn ngie: «N ge pímte,"Look! I am stirring up the Medes against them,  "
"Pɔ́ lɔg mekwoŋ mɔ́b, ńzẅéte nkàŋ nyìŋ.",Their bows will cut young men to pieces.
"Ńgʉa na tÿǒsoŋo Mbambilonia gie á gʉa tsɛ̀ɛ láʼ, ńgwɔ́ tÿǒsoŋ gie á pú sí,","And Babylon, the jewel of the kingdoms,"
"Nyìŋ těen ńdáʼa lyɛ̌ʼ,",It will never be inhabited
"Táʼ, mevɛ̀ zɔ̌ ge láʼa cʉ́ʼʉ tsẅé tsɛ̀ɛ yɔɔn tÿǒsoŋ;","But desert creatures will lie down there,"
Melàkùb ge láʼ lɔg menɔʼ mɔ́b,"Hyenas will howl in the fortresses,"
