ngiemboon,en
"Á gʉa na nò ncùb gie mé ne ńcúʼte lénáa mbwó pʉ̀a Keleto pie ée Yelúzálèm, pi gí pi gÿo páʼ n ka tsẅii mbwó mecúʼtè mie ée Ngalasia. ",Now about the collection   for the saints: Do the same as I instructed the Galatian  # 16:1 Gl 1:2 churches. 
"Á poŋ ngie à gwɔ́ na melyɛʼɛ́ sẅíŋtè, wɛ̌ nyìŋ gẅi wɔ́ɔ, à gee na mmó gie à gẅǐin, ńdʉŋte ḿbí tsɔ́ nzẅìŋ nkáb mǒ, ńdeʼe ndá yé, ńzsé ngie mé té ge zẅíʼte tà n tó tá mé maʼ ncùb wɔ́. ","On the first day of the week,   each of you is to set something aside and save in keeping with how he is prospering, so that no collections will need to be made when I come.  # 16:2 2Co 9:1–5 "
"N ge gÿo tó, é ná meŋwàʼne mbwó pʉ̀a pie pi tsɔ̌ʼ, é túmo wɔ́b, pɔ́ lɔg ńgʉa Yelúzálèm ńná nkáb gie pi cuʼté. ","When I arrive, I will send with letters   those you recommend to carry your gift to Jerusalem.  # 16:3 Mt 23:37; Ac 8:1 "
"Á lɔɔn ńgÿo ne ńzɛ́te ngie n gʉa yɔ́ɔn wó, mbà peg lâ pɔ̌ ge gwɔ́ kwò.","If it is suitable for me to go as well, they will travel with me."
"N ge gÿo gwaa tóo láʼ pi, é zɔɔn pfó tsɛ̀ɛ pàga ngwòŋ Masenduwane, á nue n gẅiin légʉa wó. ",I will come to you after I pass through Macedonia    #— #for I will be traveling through Macedonia #— # 
"Ndyɛ̀ʼ n ge gÿo náʼa láte láʼ pi, ndyɛ̀ʼ é néŋe tà fʉ̀ʼʉ mbʉ̀ŋ láʼ ḿmag, à gwɔ́ púʼu, n gwɔ́ tà ńkwaŋte jʉʼ gie n gee né wó, pi kẅéte wɔ́ɔn. ","and perhaps I will remain with you or even spend the winter, so that you may send me on my way wherever I go. "
"N te ne ńkwoŋo légwaa gyá gẅí fʉ̀ʼɔɔn, ńne ńcʉa cʉa wɔ́. Cʉ̀apʉ̀a lɔɔn ńzẅíŋ, mbà pege ge náʼa ńnéŋe.","I don’t want to see you now just in passing, since I hope to spend some time with you, if the Lord allows.   "
"Táʼ, n ne ńkwaŋa lénéŋe Efésò wɔɔn tà línɔ̀ɔn Paŋtekɔ̂d láʼ ńtɔ́g, ","But I will stay in Ephesus   until Pentecost,  # 16:8 Ex 34:22 "
á nue tsɔ̌ mánzsè kéen ńtsɔ́ʼɔ mbwó mèŋ jʉʼɔɔn léfaʼa fàʼ gie á ge kẅéte tɛʼ. Tà mbɔɔ páʼ palʉʼʉ nò gie n gɔɔn é gyɔ́ɔn tɛʼ.,"because a wide door   for effective ministry has opened for me  # 16:9 Lit door has opened to me, great and effective  #— #yet many oppose me. "
"Timotê lɔɔn ńtóo láʼ pi, pi kẅé yé mboŋó. Légwɔ́ gie à ge néŋe tsetsɛ̀ɛ pi, é júʼ mbùm ye poŋ, á nue à faʼa yé pɔ́ fàʼa Cʉ̀apʉ̀a páʼ mèŋ. ","If Timothy comes, see that he has nothing to fear while with you, because he is doing the Lord’s work,   just as I am. "
"Púʼu la, tà nyìŋ gwága yé. Pi náa yé shÿó páʼ à ge gwaa piŋ kẅɛ́te wɔ́ɔn, é giŋe kága kǎg. N ne ńzẅíʼte yé ne mefɛ̌ mefɛ̌.","So let no one look down   on him. Send him on his way in peace so that he can come to me, because I am expecting him with the brothers."
"Á gʉa na fɛ̌ wege Apolɔ́sè, mbà n zyě ńkẅiŋte yé páʼ pâ tsɔ́ mefɛ̌ mefɛ̌ ge gʉa láʼ pi. Táʼ, à te ne ńkwoŋo légʉa fʉ̀ʼɔɔn wɔ́, à ge gÿo gẅiin fʉ̀ʼ, tá gʉa.","Now about our brother Apollos:   I strongly urged him to come to you with the brothers, but he was not at all willing to come now. However, he will come when he has an opportunity."
"Tà pi gwáʼa lÿɔ̀g ńdyé, pi záb ntʉ́m na Ssé té kʉ́a, pi gwɔ́ mbàŋa, pi tʉte tʉte. ","Be alert, stand firm in the faith,   be courageous,  # 16:13 Lit act like men be strong. "
"Pi lɔɔn ne ńgÿo pɔ́ kɔ́ wɔ́ɔ, pi lɔg pɔ́ nkwòŋe. ",Do everything in love.  
"Mefɛ̌ pɔ́ɔn, pi ne ńzsé ngie Setefanásè pâ tsìŋendá yé, pɔ́ ée melùŋmvfò pazáb ntʉ́m na Keleto tsɛ̀ɛ láʼa gí, á Akaye, pɔ́ ne ńnéŋe twó ńgÿo mmó gie cúʼtè pʉ̀a Keleto ge zẅɛ́ʼ. Áa púʼu, tá n giŋé ne ńzɛ́te mbwó pi ngie: ","Brothers and sisters, you know the household of Stephanas: They are the firstfruits   of Achaia  # 16:15 Ac 18:12 and have devoted themselves to serving the saints. I urge you "
"Pi júʼ ncwò pʉ̀a páʼ pɔ́b, mbɔɔ we pʉ̀a pie pâ pɔ̌ pú ńtʉ́ŋe zìʼi. ","also to submit to such people, and to everyone who works and labors with them. "
"Anò ne ḿboŋo wɔ́ɔn tɛʼ ńtí páʼ Setefanásè, pɔ́ Foletunatúsè pɔ́ Akayekẅísè tǒ tà ńgwɔ́ lejʉ́ŋ mèŋ. Pɔ́ ée jʉʼɔɔn, ńkúbe twó gí lejʉ́ŋ mèŋ.","I am delighted to have Stephanas, Fortunatus, and Achaicus present, because these men have made up for your absence. "
Pɔ́ ka néŋ ntʉ́m wɔ́ɔn páʼ pɔ́ ka néŋ gẅí gí. Pi zsé léná mekùʼ mbwó pʉ̀a páʼ pɛ̌. ,For they have refreshed my spirit   and yours. Therefore recognize  # 16:18 1Th 5:12 such people.
Mecúʼtè pʉ̀a Keleto mie ée na shÿó Áziya é tsyɛʼté gẅí. Akilásè pɔ́ Pilisékà mbɔɔ cúʼtè pʉ̀a Keleto gie á jÿó ndá pɔ́b pɔ́ lɔ̌g lezíŋ Cʉ̀apʉ̀a ńtsyɛʼte gẅí tɛʼ. ,"The churches of Asia   send you greetings.  # 16:19–20 Rm 16:3–23; 2Co 13:12; Php 4:21–22; Col 4:10–15; 1Th 5:26; Phm 23–24 Aquila and Priscilla  # 16:19 Ac 18:2 send you greetings warmly in the Lord, along with the church that meets in their home.  # 16:19 Rm 16:5 "
"Mefɛ̌ mefɛ̌ metsèm pie ée jʉʼɔɔn, é tsyɛʼté gẅí. Pi tsyɛʼte mennɛ́ mí, ńcʉ́ʼʉ létsyɛʼte, éfaŋte mennɛ́ mí na ntí ye pʉ̀a Ssé.",All the brothers and sisters send you greetings. Greet one another with a holy kiss.  
"Kwàʼ mèŋ Pɔ̂ɔ, n dɔgɔ́ pwó yɔ́ɔn, ńŋweʼe yɔɔn tsyɛ̀ʼte. ",This greeting is in my own hand    #— #Paul. 
"Nyìŋ lɔɔn te kwoŋo Cʉ̀apʉ̀a Yěsô wɔ́, e Ssé néŋ ndòon twó ngàŋ! Malanátà!  Cʉ̀apʉ̀a weg, tóo! ","If anyone does not love the Lord, a curse be on him. Our Lord, come!   "
"Á poŋ ngie Cʉ̀apʉ̀a wege Yěsô Keleto, ne ńcÿó gʉm gí metsèm. ",The grace of the Lord Jesus be with you.   
N dɔg páʼ pege puté ńgwɔ́ nzèm Keleto ńkwoŋo gẅí metsèm.,My love be with all of you in Christ Jesus.
