ngiemboon,en
"Yesyɛ̂b la gʉa ńgɔɔn né Falahoŋ ngie: «Tá wɔɔn pâ mefɛ̌ pɔ́ɔn fǒ ngwòŋ Kánàhan ńtó, pɔ́ gẅiin menjʉ̀njÿò mɔ́b, ńgẅiin mvfó yɔ́b, ńgẅiin mefòŋ mɔ́b, tà mbɔɔ shúm sɔ́b ntsèm sie pɔ́ lǎ lab. Pɔ́ tǒ tà ńgwɔ́ tsɛ̀ɛ pàga láʼa Ngɔshÿɛn.» ","So Joseph went and informed Pharaoh: “My father and my brothers, with their flocks and herds and all that they own, have come from the land of Canaan and are now in the land of Goshen.”  "
"Yesyɛ̂b gɔɔn púʼu, ńdeen ńké ńnyɛ tsɔ́ mefɛ̌ pé pétʉ̂a á mbwó Falahoŋ. ",He took five of his brothers and presented them to Pharaoh.   
"Falahoŋ zɛ́te pɛ̌ mefɛ̌ Yesyɛ̂b ngie: «Mefàʼ mie pi zsé léfaʼ, ée mɛ̌?» Pɔ́ tsɔ́ʼɔ mbwó Falahoŋ ngie: «Ankwɔbɔ́, peg sẅɛɛ menjʉ̀njÿò pâ mvfó páʼ metá pég lɔ́ɔn sẅɛɛ. ","And Pharaoh asked his brothers, “What is your occupation? ”"
"Acÿó pǔ ńgáʼa tsɛ̀ɛ ngwòŋ Kánàhan, tà jʉʼ gie ngwɔ́ peg gíŋe ḿpféle menjʉ̀njÿò pâ mvfó yég wó, á té gíŋe ńgwɔ́ wó wɔ́. Pég tǒo létsẅé jʉʼɔɔn páʼ pakÿoláʼ. Shúshu zẅíŋe peg néŋe tsɛ̀ɛ pàga láʼa Ngɔshÿɛn.»","And they said to Pharaoh, “We have come to stay in the land for a while because there is no grazing land for your servants’ sheep, since the famine in the land of Canaan has been severe.   So now, please let your servants settle in the land of Goshen.”"
Falahoŋ gɔɔn mbwó Yesyɛ̂b ngie: «Tá gù pâ mefɛ̌ pú tǒ ńtsɛ́ɛ gú.,"Then Pharaoh said to Joseph, “Now that your father and brothers have come to you, "
"Engwòŋ Egíbtò ée mbwó gù. Líe jʉʼʉ mbòŋo, ńnéŋe wɔ́b wó. Apàga láʼa Ngɔshÿɛn zɔɔn ḿboŋo jʉʼ gie ńgwɔ́ pɔ́ néŋe wó. Ɔ̀ lɔɔn ḿbiŋ ńzsé ngie etsɔ́ na mefɛ̌ pú cwoŋo ńzsé lésẅɛ menɔ̀ɔn, ɔ̀ cʉ́me mɔ́ɔn menùɔ menɔ̀ɔn mbwó pɔ́b.»","the land of Egypt is open before you; settle your father and brothers in the best part of the land.   They can live in the land of Goshen. If you know of any capable men among them, put them in charge of my livestock.”  # 47:6 Ex 18:21,25; 1Kg 11:28; Pr 22:29"
"Yesyɛ̂b gÿo ńdɔgɔ tá we Yakwɔ̂b ńtó, ńnyɛɛ yé mbwó Falahoŋ, Yakwɔ̂b néŋ mbʉ́lè na Falahoŋ.","Joseph then brought his father Jacob and presented him to Pharaoh, and Jacob blessed Pharaoh. "
Falahoŋ zɛ́te Yakwɔ̂b ngie: «Ɔ̀ gẅiin ngùʼ shÿɔ́ʼɔ?» ,"Pharaoh said to Jacob, “How many years have you lived? ”"
"Yakwɔ̂b tsɔ́ʼ ngie: «N dɔ̌g ngùʼ móm tá nzèm nkÿo ńgiŋe tsɛ̀ɛ megwòŋ páʼ kÿoláʼ. Mɔɔn mengùʼ njÿó piŋ ńdwo ńtɔ́gɔ mbwó mèŋ, ńgwɔ́ mengùʼ ngɔ́ʼ. É nyé te kuʼ menzẅìŋ mengùʼ mie pamángʉanjʉʼ pɔ́ɔn la lɔg ńgwa ńgiŋ yɔ́b tsɛ̀ɛ mengwòŋ páʼ pakÿoláʼ.»","Jacob said to Pharaoh, “My pilgrimage   has lasted 130 years. My years have been few and hard,  # 47:9 Jb 14:1; Ps 39:4–5; Jms 4:14 and they have not reached the years of my ancestors during their pilgrimages.”  # 47:9 Gn 11:32; 25:7; 35:28 "
"Yakwɔ̂b gwaa fó nɔʼ gʉa, ńgíŋe ńcwoŋo ńnéŋ mbʉ́lè na Falahoŋ.",So Jacob blessed Pharaoh and departed from Pharaoh’s presence.
"Yesyɛ̂b la náa jʉʼ mbwó tá we pâ mefɛ̌ pé; ńcʉ́ʼʉ léná, ńnáa jʉʼ gie áa ngwòŋ Egíbtò á tsɛ̀ɛ pàga láʼa Lamsɛ́sè, ḿbú ḿboŋ tɛʼ, ndʉŋndʉŋ páʼ Falahoŋ la tsẅii mbwó yé púʼu.","Then Joseph settled his father and brothers in the land of Egypt and gave them property in the best part of the land, the land of Rameses,   as Pharaoh had commanded. "
"Yesyɛ̂b gwaa ná shúm léjÿó mbwó tá we, pâ mefɛ̌ pé tà mbɔɔ mbwó ngẅɛ̀ ndá yɔ́b ntsèm, ńnáa na ntí gie wɛ̌ɛ nyìŋ wɔ́ɔ ge pfɛ́ tà zẅɛ́.","And Joseph provided his father, his brothers, and all his father’s family with food for their dependents.  "
"Atsɔ́ lagá mmó mpfɛ̌ la te gíŋe ńgwɔ́ tsɔ́ jʉʼ tsɛ̀ɛ ngwòŋ wɔ́. Ńtí nue cÿó la pú ńgáʼ, tà pʉ̀a ngwòŋ Egíbtò tà mbɔɔ pe Kánàhan, pú ńjúmo cÿó tà fege. ","But there was no food in the entire region, for the famine was very severe. The land of Egypt and the land of Canaan were exhausted by the famine. "
"Yesyɛ̂b pú ńcúʼte nkáb gie pʉ̀a ngwòŋ Egíbtò lâ pʉ̀a ngwòŋ Kánàhan, é lɔ́ɔn ńdɔgɔ ńtóo, ńjúu shúm léjÿó, ńgʉa ńnáa nɔʼɔ Falahoŋ. ","Joseph collected all the silver to be found in the land of Egypt and the land of Canaan in exchange for the grain they were purchasing, and he brought the silver to Pharaoh’s palace.   "
"Nkáb la gÿo ńgwɔ́ tà ḿbú ḿmaga mbwó pʉ̀a Egíbtò, tà mbɔɔ mbwó pʉ̀a Kánàhan, epʉ̀a Egíbtò gʉa ńgyá Yesyɛ̂b, ńgɔɔn né yé ngie: «Náa mmó léjÿó peg pfɛ́. Ɔ̀ ge líe wég líe, peg kwéte nzyè mvfò gù, mélàʼmie peg cʉʼʉ́ ńgẅiin nkáb lɔg ńjú shúm wɔ́ la?» ","When the silver from the land of Egypt and the land of Canaan was gone, all the Egyptians came to Joseph and said, “Give us food. Why should we die here in front of you? The silver is gone! ”"
"Yesyɛ̂b tsɔ́ʼ ngie: «Páʼ nkáb gie pi ge lɔg gíŋe jú shúm léjÿó te gíŋe ńgwɔ́ wó wɔ́ la, pi ná menùɔ menɔ̀ɔn pi né mèŋ, n ná shúm léjÿó né pi.» ","But Joseph said, “Give me your livestock. Since the silver is gone, I will give you food in exchange for your livestock.” "
"Ńgɔɔn púʼu, pɔ́ lɔg menùɔ menɔ̀ɔn mɔ́b ńtó, ńná né Yesyɛ̂b, á ná shúm léjÿó ńdɔg ńkúbe. Pɔ́ la ná melÿóon, ńná menjʉ̀njÿò, ńná mvfó, ńná mefòŋ, tà mbɔɔ menzikáasè. Á ná shúm léjÿó sie pɔ́ ge pfɛ́ɛ na yɛ̌ ngùʼ ŋwɛ́, ńdɔg ḿbú ńkúbe menùɔ menɔ̀ɔn mɔ́b ntsèm. ","So they brought their livestock to Joseph, and he gave them food in exchange for the horses, the flocks of sheep, the herds of cattle, and the donkeys. That year he provided them with food in exchange for all their livestock."
"Ngùʼu láʼ la gwɔ́ tà ḿmág, tà yetsɔ̌ zyete, pɔ́ gíŋe ḿbiŋ nzèm, ńgɔɔn né Yesyɛ̂b ngie: «Andè, à lɔɔn ńgwɔ́ peg le shwóŋo gú ńdÿoon gú wɔ́, etsɔ̌ nkáb te gíŋe ńgwɔ́ wó wɔ́; menùɔ menɔ̀ɔn még kéen ńdáʼ ńgwɔ́ mú. À lɔɔn te gwɔ́ pɔ́ ndàʼ wég wɔɔn, ńgÿo metsetsáʼ még wɔ́, mbà tsɔ́ mmó gie ngwɔ́ peg gíŋe ḿbÿé gú, á té gíŋe ńgwɔ́ wó wɔ́. ","When that year was over, they came the next year and said to him, “We cannot hide from our lord that the silver is gone and that all our livestock belongs to our lord. There is nothing left for our lord except our bodies and our land. "
"Tà ɔ̀ ge líe wég líe peg pú ńkwéte ńgwáʼ metsetsáʼ még lá? Pú ńjúu wég tà mbɔɔ metsetsáʼ még, ńdɔg ńná shúm léjÿó, peg pfɛ́. À cʉa púʼu, Falahoŋ zɔ cʉ́ʼ ḿbóŋo wég, metsetsáʼ még, e cʉ́ʼ ńgwɔ́ pɔ́ mé. Peg te ne ńkwoŋo lékwéte wɔ́, ná mbyè shúm né peg, peg lɔg ńgÿo metsetsáʼ még, é le láʼ ńtyé sẅɛ̀ɛ wɔ́.»","Why should we die here in front of you #— #both us and our land? Buy us and our land in exchange for food. Then we with our land will become Pharaoh’s slaves. Give us seed so that we can live and not die, and so that the land won’t become desolate.”"
"Acÿó la pú ńgáʼ, epʉ̀a Egíbtò pú sẅiŋ metsetsáʼ mɔ́b ntsèm, Yesyɛ̂b jú, ńná né Falahoŋ, á fó púʼu, ngwòŋ Egíbtò pú ńcʉ́ʼ ńgwɔ́ pɔ́ mbwó Falahoŋ. ","In this way, Joseph acquired all the land in Egypt for Pharaoh, because every Egyptian sold his field since the famine was so severe for them. The land became Pharaoh’s, "
