ngiemboon,en
"«Gù míŋ nyìŋ mesoŋ, pí nně ncù gie é ne ńdúmo mboŋó, ńdɔg ńgÿo lísà. Ńdɔg ńkwóon menoŋo twó mú lâ melÿò mú, e mie ɔ̀ kwǒon, ɔ̀ gabte menzsè tà e gyɔ́ɔn, éfʉʼʉ na fʉ̀ʼncʉ̂e. ","“Now you, son of man, take a sharp sword,   use it as you would a barber’s razor, and shave your head and beard. Then take a set of scales and divide the hair. "
"Ɔ̀ gʉa mǒ, ḿbíi tàʼ nzsè na menzsè méntá, ńzyɛ́ʼ tà ńkúu tsetsɛ̀ɛ tÿǒsoŋ ńtuɔ, á fʉ̀ʼ gie megàŋmbù kelé tÿǒsoŋ tà ḿbumo lélÿɔ́ʼɔ yɛ̌ né ncù. Ɔ̀ ge gÿo píi mbɔ́ɔntè nzsè yépʉ́a á na menzsè méntá, é lɔg nně ncù jù tsyete, é lɔg kéle tÿǒsoŋ. Nzsòte nzèm na menzsè méntá, ɔ̀ maʼ fèfà kaa, n dɔg yɔ̀ɔn nně ncù ńnɔ́ɔnte. ","You are to burn a third of it in the city when the days of the siege have ended;   you are to take a third and slash it with the sword all around the city; and you are to scatter a third to the wind, for I will draw a sword to chase after them. "
"Táʼ, ɔ̀ ge gÿo leʼe tsɔ̌ méjʉʼ na menoŋ ŋwɛ́, á tsɛ̀ɛ múɔ pɔ̀ɔn nzsǒ jù, á jʉʼ gie ngwɔ́ tsɔ́ mmó le kíbe. ",But you are to take a few strands from the hair and secure them in the folds of your robe.   
"Ɔ̀ ge gíŋ gʉa mǒ, é pí tsɔ́ ntáʼ menoŋ mie ɔ̀ ge tuɔ, etsɔ́ mmɔ̌g kẅɛɛ mǒ, ńtuɔ pa Ésàlayɛ metsèm.","Take some more of them, throw them into the fire, and burn them in it.   A fire will spread from it to the whole house of Israel."
"Mèŋ Cʉ̀apʉ̀a Ssé, e shʉ̌ashʉa ńgɔɔn ngie, yɛ̂ áa mmó gie á ge gÿo tsɛ̀ɛ tÿǒsoŋ Yelúzálèm. Á tÿǒsoŋ gie n da tÿɔ́gɔ tsetsɛ̀ɛ metsɔ́ mengwòŋ, á gie n da gÿo mengwòŋ ndyɛ̀ʼɛ kéle ńnéŋe soŋ. ","“This is what the Lord God says: I have set this Jerusalem in the center of the nations, with countries all around her. "
"Epʉ̀a láʼ apɛ̌ la gwáʼ membʉ̌ mie n da náa mbwó pɔ́b, ńdʉʼʉ le tÿɔ́gɔ kwò na mentÿɔgɔ́ mɔ́ɔn. Ńdɔgɔ púʼu, éfʉʼʉ menò tepòŋ, tà ńtɔ́gɔ metsɔ́ meláʼa ndyɛ̀ʼɛ, mbɔɔ meláʼ mie ée mengʉ̀ŋe láʼ pɔ́b. ","She has rebelled against my ordinances with more wickedness than the nations, and against my statutes more than the countries that surround her. For her people have rejected my ordinances and have not walked in my statutes."
"Áa yɛ̌ tá mèŋ Cʉ̀apʉ̀a Ssé, e shʉ̌ashʉa ńgɔɔn né pɔ́b ngie: Pi ka gíŋ ḿbú ńcʉŋ jʉʼ, tà ńtɔ́g metsɔ́ meláʼ mie ée ngʉ̀ŋe láʼ pi. Pi ka te giŋ páʼ mentÿɔgɔ́ mɔ́ɔn ne ńzɛ́te wɔ́, pi ka te tÿɔ́gɔ kwò na membʉ̌ mie n da záb wɔ́. Pi ka zɔɔn fó te giŋ páʼ mà we meláʼ mie ée mengʉ̀ŋe láʼ pi, à ne ńzɛ́te wɔ́. ","“Therefore, this is what the Lord God says: Because you have been more insubordinate than the nations around you    #— #you have not walked in my statutes or kept my ordinances; you have not even kept the ordinances of the nations around you #— # "
"Áa mmó gie á gÿǒ mèŋ Cʉ̀apʉ̀a Ssé, e shʉ̌ashʉa ńgɔɔn yɔ́ɔn ngie: N ge gÿo yɔɔn nò na pi, pi pʉ̀a Yelúzálèm. N ge tyé pɔ́ tÿǒsoŋ, á mángyɛ̌, é tsɔ́ʼte ntsaŋ gi, é gÿo mmó gie ńzába légÿo na pi, á menÿɔ́g ngwòŋo ngwòŋ. ","therefore, this is what the Lord God says: See, I myself am against you, Jerusalem, and I will execute judgments within you in the sight of the nations. "
"N ge gÿo nò na pi, á gie n zɔɔn laa tsɔ́ púʼu gÿo, é ké le láʼa lyɛ̌ʼ ńgíŋe ńgÿo tsɔ́ púʼu wɔ́. Ńtí mentʉ̀ menò tepòŋ mí. ","Because of all your detestable practices, I will do to you what I have never done before and what I will never do again.   "
"Á ge gÿo gwɔ́ tÿǒsoŋ, metá penkʉ́ ne ḿpfɛ́ɛ penkʉ́ pɔ́b, penkʉ́ ne ḿpfɛ́ɛ metá pɔ́b. N ge gÿo gÿo mmó gie n tsɔʼté ntsaŋ gi ńzába légÿo, é tága pfwɔ̀ʼɔ pʉ̀a pí, é lɔg sa njÿó mesǎg lekùɔ.","As a result, fathers will eat their sons   within Jerusalem,  # 5:10 Lit you and sons will eat their fathers. I will execute judgments against you and scatter all your survivors to every direction of the wind."
