ngiemboon,en
"Púʼu la, akɔ̀ɔkɔ́ɔ gie n da gyá wɔ́ɔ, n da sáŋa nò mǒ, ńgyá yɔ́ɔn ngie: e Ssé zɔ póŋo nò na pʉ̀a pie ée ngàŋa nò nénʉ́, lâ ngàŋa zsénò, mbɔɔ mefàʼ mɔ́b. Epʉ̀a mesoŋ té zsé kà mé ge gÿo kwoŋo wɔ́b kwoŋ wɔ́ɔ, kà pʉa wɔ́b pʉa wɔ́ɔ. Ngwɔ́ pɔ́ le kwaŋ tà ńzsé páʼ á ge gÿo gwɔ́ púʼu wɔ́. ","Indeed, I took all this to heart and explained it all: The righteous, the wise, and their works are in God’s hands.   People don’t know whether to expect love or hate. Everything lies ahead of them. "
"Anò gee ngÿǒ, ńgÿo pɔ́ mânyìŋ ntsèm. Menò mie é kẅɛ́te nyìŋ gẅie aa ngàŋa nò nénʉ́ pɔ́ nyìŋ gẅie à gÿo nò tepòŋ, é gwɔ́ pɔ́ tàʼa mmó. Á na nyìŋ gẅie à gẅiin pòŋontʉ́m, pɔ́ ngàŋa fʉ̌ʼnò, á na nyìŋ gẅie aa te lɔ̌ʼ, pɔ́ nyìŋ gẅie á gẅiin lɔ̌ʼ, á na nyìŋ gẅie à ná shúm pwɔʼ, pɔ́ nyìŋ gẅie à te ná. Atsɔ́ mmó téen ńdɔgɔ ńkúbe na nyìŋ gẅie à gÿo nò mbòŋo pɔ́ ngàŋa fʉ̌ʼnò wɔ́; mbɔɔ na nyìŋ gẅie à kaʼa mmó mbwó Ssé pɔ́ nyìŋ gẅie à lʉʼʉ lékaʼ. ","Everything is the same for everyone:   There is one fate for the righteous and the wicked,  # 9:2 Ec 2:14 for the good and the bad,  # 9:2 LXX, Aq, Syr, Vg; MT omits and the bad for the clean and the unclean, for the one who sacrifices and the one who does not sacrifice. As it is for the good, so also it is for the sinner; as it is for the one who takes an oath, so also for the one who fears an oath. "
"Menò mie é cʉate, é gyá pɔ́ mânyìŋ ntsèm, á gwɔ́ mmó gie á pÿɔ́gɔ na kɔ̀ɔkɔ́ɔ wɔ́ɔ gie á cʉate ndùmo ssé tsetsáʼ. Áa mmó gie á gÿo, ntʉ́m pʉ̀a mesoŋ tyé pɔ́ légÿo nò tepòŋ, pɔ́ gÿo pɔ́ menò gʉ̀gʉ̀ tsɛ̀ɛ wɔb legwɔ́ ntsèm, á gwaa zsote, pɔ́ kwéte. ","This is an evil in all that is done under the sun: there is one fate for everyone. In addition, the hearts of people are full of evil, and madness is in their hearts while they live;   after that they go to the dead. "
"Á zɔɔn ńgwɔ́ ngie nyìŋ gẅie à nyé ntʉ̀ntʉ̀ zɔ neŋé ńne ńzẅíʼte mmó mbwó Ssé: mêngwé gẅie à nyé ntʉ̀ntʉ̀, à cʉa púʼntʉ̀ gẅie à kwě. ","But there is hope for whoever is joined   with all the living, since a live dog is better than a dead lion. "
"Epʉ̀a pie é nyé ntʉ̀ntʉ̀, é ne ńzsé ngie pɔ́ ge gÿo kwé, tá ńgʉa na mepfó, mbà pɔ́ cʉ́ʼʉ ńzsé tsɔ́ nò wɔ́. Pɔ́ té nyé ńzẅíʼte tsɔ́ mmó wɔ́, á nue pɔ́ cʉ́ʼʉ ńkímte tsɔ́ nò wɔ́. ","For the living know that they will die, but the dead don’t know anything. There is no longer a reward for them because the memory of them is forgotten.   "
"Pɔ́ ka lɔgɔ wɔ́b lékwoŋo nyìŋ, pɔ́ lépʉa nyìŋ, kà lékwɔ́ʼɔ lóŋ wɔ́ɔ, ńkwéte. Pɔ́ téen ńdáʼa ńgíŋe ńgẅiin tsɔ́ nò na mmó gie mé gÿo ndùmo ssé tsetsáʼ wɔ́.","Their love, their hate, and their envy have already disappeared, and there is no longer a portion for them in all that is done under the sun."
"Púʼu la, pfɛ́ shúm léjÿó shú né lekág, ńnú melùʼ mú fʉ̀ʼ gie ntʉ́m gú ne ńkága, á nue Ssé la láʼ ńzẅíŋ mefàʼ mú. ","Go, eat your bread with pleasure, and drink your wine with a cheerful heart, for God has already accepted your works.   "
"Maʼ menzsǒ línɔ̀ɔn pɔ́ fʉ̀ʼ ntsèm, te lege léfɔ́ɔn laméndɔ̀ɔn mbòŋo na gù. ","Let your clothes be white all the time, and never let oil be lacking on your head.   "
"Agù manzwě gẅie ɔ̀ kwoŋ, pi yé jÿó legwɔ́ gẅi yé, á tsɛ̀ɛ lekág, á na melyɛ̌ʼ mí yé ntsèm, mie é te tsẅe ńgyɔ́ɔn wɔ́ páʼ Ssé la náa ndùmo ssé tsetsá. Á nue yɛ̌ zɔɔ jú nò gie ɔ̀ gẅiin na mefàʼ mú mie ɔ̀ faʼa ndùmo ssé tsetsáʼ. ","Enjoy life with the wife you love all the days of your fleeting   life,  # 9:9 Ec 6:12; 7:15 which has been given to you under the sun, all your fleeting days. For that is your portion in life and in your struggle  # 9:9 Ec 2:10 under the sun. "
"Lɔg metʉ̀ mú éfaʼ mbɔɔ yɛ̌ ntí fàʼ wɔ́ɔ gie ɔ̀ kuʼu léfaʼ. Á zɔɔn ńgwaa gwɔ́, á gwɔ́ láʼ mepfó gie ɔ̀ gee né wó, mé té faʼa tsɔ́ fàʼ wó wɔ́, mé té sáŋa tsɔ́ nò wó wɔ́, atsɔ́ mmó gie mé zíʼi ńzsé, á té wó wɔ́, atsɔ̌ nzsènò te wó wɔ́.","Whatever your hands find to do, do with all your strength,   because there is no work, planning, knowledge, or wisdom  # 9:10 Ec 9:5 in Sheol where you are going."
