ngiemboon,en
"Á la cʉa púʼu, e Ssé gɔɔn mɔɔn menò ngie:",Then God spoke all these words:
"Aa mèŋ Cʉ̀apʉ̀a, é Ssé jù, mèŋ zɔ la fó tsɛ̀ɛ ngwòŋ Egíbtò, á ndá nkwɔɔn, ńkẅile gú. ","I am the Lord your God, who brought you out of the land of Egypt, out of the place of slavery.  "
"Te láʼ ńguʼte tsɔ́ messé, ɔ̀ gẅiin léguʼte pɔ́ ndàʼ wɔ́ɔn.",Do not have other gods besides me.  
"Te láʼ ńkwóon tútú ńdɔg ńgÿo ssé. Á tútú gẅie à sẅé tsɔ́ mmó gie áa tÿǒ lefaŋ, kà gie áa ndùmo ssé tsetsáʼ wɔ́ɔ, kà gie áa tsɛ̀ɛ mentse nzème ssé tsetsáʼ wɔ́ɔ. ","Do not make an idol   for yourself, whether in the shape of anything in the heavens above or on the earth below or in the waters under the earth. "
"Te láʼ ńŋwɔ́ʼ nnɛ́ mvfò sɛ̌ shúm ŋwɛ́, te láʼ ńguʼte wɔ́b; ńtí nue mèŋ, Cʉ̀apʉ̀a, é Ssé jù, n gee Ssé gie e kwɔ́ʼɔ lóŋ. N jÿɔ́gɔ kɔ̌ʼ pʉ̀a pie é fʉa nò, ńgíŋe ńjÿɔ́gɔ kɔ̌ʼ penkʉ́ pʉ̀a pie é pʉa wɔ́ɔn tà ńgʉa ńkúu na mejwoŋó mbɔ́ɔntè yétá mbɔɔ na mejwoŋó mbɔ́ɔntè lekùɔ. ","Do not bow in worship to them, and do not serve them; for I, the Lord your God, am a jealous God,   bringing the consequences of the fathers’ iniquity on the children to the third and fourth generations  # 20:5 Nm 14:18; Ps 79:8; Jr 32:18 of those who hate me, "
"Táʼ, ńgʉa na pʉ̀a pie é kwoŋo wɔ́ɔn, ḿbiŋ ńgiŋ páʼ membʉ̌ mɔ́ɔn ne ńzɛ́te, mbà n gẅiin pyennɛ́ nzèm pɔ́b tà ńgʉa ńkúu na mejwoŋó mbɔ́ɔntè tàʼ ntsáʼ.",but showing faithful love to a thousand generations of those who love me and keep my commands.  
"Te láʼ ńtóŋ lezíŋ Cʉ̀apʉ̀a, é Ssé jù lé fʉ̀te: ńtí nue mèŋ Cʉ̀apʉ̀a, é Ssé jù, n te gÿo lɔgɔ nyìŋ gẅie à tǒŋ lezíŋ sɔ́ɔn lé fʉ̀te, é gÿo tefʉ̀a wɔ́.","Do not misuse the name of the Lord your God, because the Lord will not leave anyone unpunished who misuses his name.  "
"Kímte lyɛʼɛ́ nzse Ssé, ńdɔg ńgÿo lyɛʼɛ́ láʼ ndʉalʉ̌a. ","Remember the Sabbath day, to keep it holy:   "
"Ɔ̀ ge láʼ lɔg melyɛʼɛ́ láʼ ntɔgɔ́, é pú faʼ mefàʼ mú. ","You are to labor six days and do all your work,   "
"Táʼ, mbɔ́ɔntè lyɛʼɛ́ láʼ sɔɔnmbʉ́a, áa lyɛʼɛ́ nzse yɔ́ɔn, mèŋ Cʉ̀apʉ̀a Ssé jù: Ɔ̀ te láʼ faʼa tsɔ́ fàʼ wɔ́, á gú, tà mbɔɔ míŋ gù wembàŋa kà wemanzwě wɔ́ɔ, kà ngàŋafàʼ gù wembàŋa kà wemanzwě wɔ́ɔ, kà menɔ̀ɔn pú wɔ́ɔ, kà pakÿoláʼ pie ée tsɛ̀ɛ metÿǒsoŋ mí wɔ́ɔ. ","but the seventh day is a Sabbath to the Lord your God. You must not do any work #— #you, your son or daughter, your male or female servant, your livestock, or the resident alien who is within your city gates.   "
"Mélàʼmie mèŋ Cʉ̀apʉ̀a, n da lɔg lyɛ̌ʼ ntɔgɔ́, ńgÿo lefaŋ pɔ́ tsetsáʼ, ńgÿo mí tà mbɔɔ kɔ̀ɔkɔ́ɔ wɔ́ɔ gie áa tsoló, ńdeen ńké ńzẅɛte na lyɛʼɛ́ láʼ mbɔ́ɔntè sɔɔnmbʉ́a. Áa mmó gie á la gÿo mèŋ Cʉ̀apʉ̀a n néŋ mbʉ́lè na lyɛʼɛ́ nzse, ńdɔg ńgÿo lyɛ̌ʼ gie áa yɔ́ɔn. ","For the Lord made the heavens and the earth, the sea, and everything in them in six days; then he rested on the seventh day. Therefore the Lord blessed the Sabbath day and declared it holy."
"Ná mekùʼ tá gù pɔ́ má gù, tá à cʉa púʼu, mèŋ Cʉ̀apʉ̀a Ssé jù, n kẅiʼi melyɛʼɛ́ láʼ mú tsɛ̀ɛ ngwòŋ gẅie mèŋ Cʉ̀apʉ̀a, é Ssé jù, n nǎ né gù.",Honor your father and your mother   so that you may have a long life in the land that the Lord your God is giving you.
Te láʼ ńzẅé nyìŋ.,Do not murder.  
Te láʼ ńgÿo gÿɛ́.,Do not commit adultery.  
Te láʼ ńjʉ.,Do not steal.  
Te láʼ ńtÿɔ́g sóon twó nyìŋ.,Do not give false testimony against your neighbor.  
"Te láʼ ńdíe ndá nyìŋ ńtsɔ́ɔn; te láʼ ńdíe nzwě nyìŋ, ńtsɔ́ɔn, kà ngàŋafàʼ we wembàŋa, kà wemanzwě wɔ́ɔ, kà fòŋ we wɔ́ɔ, kà nzikáasè ye wɔ́ɔ, tà mbɔɔ kɔ̀ɔkɔ́ɔ wɔ́ɔ gie áa ye nyìŋ.","Do not covet your neighbor’s house. Do not covet your neighbor’s wife, his male or female servant, his ox or donkey, or anything that belongs to your neighbor.  "
"Aláʼ ntsèm la ne ńgyá: lefaŋ ne ḿvɛ́te, ńŋwaŋa menně, ngyè ntaŋ ne ńcʉ́me, ndyé ne ńkẅɛɛ na lekwɛ́. Aláʼ la gyá; ńcÿɔʼ, ńne ḿvɛɛ, ńcʉ́ʼ ńtyé pɔ́ tàa nzèm. ","All the people witnessed   the thunder and lightning, the sound of the ram’s horn, and the mountain surrounded by smoke. When the people saw it  # 20:18 Sam, LXX, Syr, Tg, Vg read smoke. The people (or they) were afraid, they trembled and stood at a distance.  # 20:18 Ex 19:18; Heb 12:18 "
"Pɔ́ gɔɔn mbwó Mǒonsê ngie: «Kwàʼ gù gɔɔn nò né peg, peg zẅíʼte; táʼ, tà Ssé gɔɔn nò né peg, ḿbɔ́gɔ wég lékwéte.» ","“You speak to us, and we will listen,” they said to Moses, “but don’t let God speak to us, or we will die.”  "
"Mǒonsê gɔɔn mbwó láʼ ngie: «Tà pi cÿɔʼ; e Ssé tǒ pɔ́ lélʉŋte gẅí; légwɔ́ gie pi pɔ́gɔ yé, à cʉa púʼu pi le gíŋe fʉa nò wɔ́.» ","Moses responded to the people, “Don’t be afraid, for God has come to test you, so that you will fear him and will not   sin.”  # 20:20 Dt 13:3; Pr 16:6; Is 8:13 "
"Aláʼ la tyé ngʉ̀a shʉ̀shʉ̀a; táʼ, Mǒonsê tsóte nnɛ́ lé jʉʼ gie ssé melɔ̌ɔn laa wó, á gwɔ́ jʉʼ gie e Ssé laa wó.",And the people remained standing at a distance as Moses approached the total darkness where God was.  
"Cʉ̀apʉ̀a la gɔɔn mbwó Mǒonsê ngie: «Ɔ̀ ge gÿo gɔɔn mbwó pʉ̀a Ésàlayɛ ngie: Pi la gyá páʼ n da fó lefaŋ, ńgɔɔn nò né pi. ","Then the Lord told Moses, “This is what you are to say to the Israelites: You have seen that I have spoken to you from heaven.   "
"Pi těen ńdáʼa ńdɔgɔ nkáb kà pɔ́ tʉ̌ ngɔ̂ɔ wɔ́ɔ, ńnyɛte tsɔ̌ ssé, ńguʼte yɛ̌ ngie aa mèŋ wɔ́. ",Do not make gods of silver to rival me; do not make gods of gold for yourselves.  
"Ɔ̀ ge gÿo lɔgɔ tsǎʼ, é pwóon jʉʼʉ lenuŋé pwɔʼ, é náa mbwó mèŋ. Ɔ̀ ge gÿo gʉa na yɛ̌ jʉʼʉ lenuŋé pwɔʼ, é nuŋe pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, mbɔɔ pwɔʼ gú we mbʉ́lè, mbɔɔ mvfó lâ menjʉ̀njÿò, ńgÿo mefòŋ. Nzɔ̌ɔ nzɔ̌ɔ wɔ́ɔ gie n ge láʼ nyɛ mbùm yɔ̀ɔn wó, n ge láʼ tó kẅɛ́te gú, é néŋ mbʉ́lè na gù. ","“Make an earthen altar for me, and sacrifice on it your burnt offerings and fellowship offerings, your flocks and herds. I will come to you and bless you in every place where I cause my name to be remembered.   "
"Ɔ̀ lɔɔn ne ńgee lɔg metǒon pwóon jʉʼʉ lenuŋé pwɔʼ, ɔ̀ pɔ́ɔn lélɔg metǒon mie mé pagté pagte, mélàʼmie, ammó gie ɔ̀ ge lɔg pagte tóon, á ge néŋe lɔ̌ʼ mǒ, á le gíŋe ḿboŋo lélɔg ḿbwóon jʉʼʉ lenuŋé pwɔʼ yɔ́ɔn mɔ́.","If you make a stone altar for me, do not build it out of cut stones. If you use your chisel on it, you will defile it.   "
"Ɔ̀ te láʼ pwóon jʉʼʉ lenuŋé pwɔʼ gie mé kwɔ́ʼɔ pɔ́ mesetɔ̂b tá ńkúu jʉʼó wɔ́. À gwɔ́ púʼu, atsɔ̌ nyìŋ le fó tsìŋe ssé na sànzà, ńgyá jʉʼʉ shʉ́ nùŋepwɔʼ wɔ́.»","Do not go up to my altar on steps, so that your nakedness is not exposed on it."
