ngiemboon,en
"Á ge láʼ gwɔ́ lyɛʼó ŋwɛ́, á tsɛ̀ɛ ngwòŋ Yúndà,",On that day this song will be sung in the land of Judah:
"Pi tsɔ́ʼ mencwò nkáʼ ńtÿɔ́g,",Open the gates
À te nyé tsɔ́ mmó vóŋo twó yé wɔ́.,You will keep the mind that is dependent on you
"Pi tém nzèm gi, ńnáa mbwó Cʉ̀apʉ̀a ndàʼndàʼ.","Trust in the Lord forever,"
Ńtí nue à ka tsó pʉ̀a pie,For he has humbled those who live in lofty places —
"À ka gÿo mepóŋ pâ mepepÿɛ́ɛ pʉ̀a,","Feet trample it,"
"Cʉ̀apʉ̀a, mánzsè nyìŋ gẅie",The path of the righteous is level;  
"Oon me Cʉ̀apʉ̀a,","Yes, Lord, we wait for you"
"Oon, mèŋ yɔ́ɔn, áa letsẅɛ́ʼ,",I long for you in the night;  
"Táʼ, mé lɔɔn ńtsɔ́ɔn mezìŋe pʉ̀a tepòŋ,","But if the wicked man is shown favor,"
"Cʉ̀apʉ̀a, ɔ̀ kaʼá pwó jú,"," Lord, your hand is lifted up to take action,"
"Cʉ̀apʉ̀a, ɔ̀ ne ńgÿo peg gẅiin mbʉ́lè;"," Lord, you will establish peace for us,"
"Cʉ̀apʉ̀a Ssé yeg, etsɔ́ pasáʼ ngwòŋ páʼ gù,"," Lord our God, lords other than you have owned    us,"
"Pɛ̌ pasáʼ ngwòŋ kéen ńkwéte,",The dead do not live;
"Cʉ̀apʉ̀a, ɔ̀ ka gÿo, epʉ̀a láʼ pég pú ńzyéen,","You have added to the nation,  Lord.  "
"Cʉ̀apʉ̀a, áa fʉ̀ʼ gie peg ee tsɛ̀ɛ cʉanò,"," Lord, they went to you in their distress;  "
"Cʉ̀apʉ̀a, peg laa lejʉ́ŋ gù,",As a pregnant woman about to give birth
Á gwɔ́ pɔ́ páʼ fʉ̀ʼ gie,"We became pregnant, we writhed in pain;"
"Aláʼ yɔ́ɔn, mepfó pú ge gÿo zím!",Your dead will live; their bodies   will rise.  # 26:19 Is 25:8; Ezk 37:1–14; Dn 12:2; Hs 13:14; Mt 11:5; Lk 7:22; Jn 8:51
"Aláʼ yɔ́ɔn, pi piŋ né membʉ̀a mí,","Go, my people, enter your rooms"
"Cʉ̀apʉ̀a wɔɔn ńne fóo ndá yé, ńkẅɛɛ;","For look, the Lord is coming from his place  "
