ngiemboon,en
"Yɔɔn ŋwàʼne áa ŋweʼé mèŋ Pɔ̂ɔ, ngàŋntúm Yěsô Keleto. N gee ngàŋntúm Yěsô, á nue Ssé pɔ́ Yěsô la tsẅi ngie n gwɔ́ wɛ̌. Yé Ssé zɔ gÿo pege tsẅɛ́ɛ, Yěsô Keleto ne ńgÿo yé ngie kɔ̀ɔkɔ́ɔ gie pege ne ńzẅíʼte mbwó Ssé à pumte.","Paul,   an apostle of Christ Jesus by the command  # 1:1 Rm 16:26; Ti 1:3 of God our Savior  # 1:1 1Tm 2:3; Ti 1:3; 2:10; 3:4; Jd 25 and of Christ Jesus our hope:  # 1:1 1Co 15:19; Col 1:27; 1Th 1:3; 1Pt 1:3,13"
"N ŋweʼe ńnáa mbwó gù Timotê. Ɔɔ mbwó mèŋ ńgwɔ́ míŋ wɔ̀ɔn tɛʼ, ńtí nò Yěsô Keleto gẅie pɔ̀gɔ pǔ ńzáb ntʉ́m na yé. N ne ńdúɔ mbwó Tá wege Ssé mbɔɔ mbwó Cʉ̀apʉ̀a wege Yěsô Keleto ngie pɔ́ ne ncÿó gʉm jú, ńne ńtsɔ́ɔn mezìŋe mú, ńne ńnéŋe mbʉ́lè na gù.","To Timothy,   my true son in the faith."
"N ne ńkwoŋo ngie ɔ̀ néŋe Efésò, páʼ n ka gwaa gʉa lé Masenduwane ńtsẅii mbwó gù la, ńnéŋe wó, ńzsé ngie ɔ̀ ge lʉʼʉ mbwó tsɔ́ pʉ̀a pie ée wó ngie tà pɔ́ gíŋ ńzíʼi pʉ̀a menò mie ée na nò Yěsô Keleto é té na mánzsè wɔ́. ","As I urged you when I went to Macedonia,   remain in Ephesus  # 1:3 Eph 1:1 so that you may instruct certain people  # 1:3 Jd 4 not to teach false doctrine "
"Gɔɔn né pɔ́b ngie pɔ́ nyé menò púʼkwɔb, lâ menò pà mángʉanjʉʼ pɔ́b pie é tʉ́, é té mag. Yɛ̌ ntí menò gÿo mé zoŋo nò pɔ́ sẅɛ̀ɛ sẅɛ̀ɛ, é té kẅéte lézsé mmó gie Ssé la kwaŋa légÿo nyìŋ mesoŋ tsẅɛ́ wɔ́. Mé lɔg pɔ́ lézáb ntʉ́m na Ssé tá ńzsé yɛ̌ mmó. ","or to pay attention to myths   and endless genealogies. These promote empty speculations rather than God’s plan,  # 1:4 Eph 1:10; 3:2,9; Col 1:25 which operates by faith. "
"Ɔ̀ gɔɔn yɛ̌ nò né pɔ́b légwɔ́ gie pɔ́ ge kwoŋ petsɔ́ pʉ̀a tà shwóŋo nò. Lekwoŋo nyìŋ tà shwóŋo nò, à zɛ́te légẅiin ntʉ́m Ndʉalʉ̌a, ńzɛ́te légÿo mmó gie mbùm jù té cúɔ gú mǒ wɔ́, ḿbiŋe ńzɛ́te lézáb ntʉ́m na Ssé, kwàʼ nénʉ́. ","Now the goal of our instruction is love   that comes from a pure heart,  # 1:5 Ps 24:4; 2Tm 2:22; 1Pt 1:22 a good conscience,  # 1:5 Ac 23:1; 24:16; Rm 9:1; 2Co 1:12; 1Tm 1:19; 3:9; Heb 10:22; 1Pt 3:21 and a sincere faith.  # 1:5 2Tm 1:5 "
"Etsɔ́ pʉ̀a kéen ńnyé mɔɔn menò, ńkúu pyé, ńcʉ́ʼʉ ńzɔ́gɔ ńzoŋo pɔ́ menò mie é té tyé. ",Some have departed from these and turned aside to fruitless discussion. 
"Pɔ́ ne ńkwoŋo légwɔ́ pazíʼi mbʉ̌ Mǒonsê mbwó pʉ̀a. Pɔ́ ne ńgɔɔn nò gie kwàʼ pɔ́b té ne ńjúʼu wɔ́, ḿbiŋe ńne ńdaʼte nò gie pɔ́ té ne ńzsé wɔ́, tà ńnéŋe pɔ́ twó.","They want to be teachers of the law, although they don’t understand what they are saying or what they are insisting on. "
"Pege metsèm ne ńzsé ngie lepʉ̌ sie Ssé la cʉa na Mǒonsê ńná, ée mbòŋ na páʼ mé lɔɔn ńkúʼte na ntí gie é ne ńzɛ́te. ","But we know that the law is good,   provided one uses it legitimately. "
"Pege giŋé ńne ńzsé ngie e Ssé lɔ̌ɔn těen ńtÿɔ́gɔ lepʉ̌ ńtí pʉ̀a pie é gÿo nò gie á tyé wɔ́, à lɔ̌ɔn ńtÿɔ́gɔ lepʉ̌ ńtí pafʉʼ menò, lâ patʉʉ twó, ńtí pagwág Ssé, lâ pagÿo menò tepòŋ, ńgíŋe ńtíi mbɔɔ pʉ̀a pie é té júʼ ncwò Ssé wɔ́, ńké te lɔgɔ tsɔ́ mmó gie á fóo mbwó yé ńtóŋo tsɔ́ mmó wɔ́. E Ssé lɔ̌ɔn ńgíŋe ńtÿɔ́gɔ lepʉ̌ ńtíi pʉ̀a pie é zẅéte metá pɔ́b lâ memá pɔ́b, ńtíi mefÿɛ́. ","We know that the law is not meant for a righteous person, but for the lawless and rebellious,   for the ungodly and sinful, for the unholy and irreverent, for those who kill their fathers and mothers, for murderers, "
"Mé la tÿɔ́g lepʉ̌ ńtíi pʉ̀a pie é pumo wɔ̌wɔ́ɔ pâ pɔ̌ nuŋe nuŋe, ńtíi mbàŋa gie é nuŋe petsɔ́, ńtíi patáŋa puʼ. Mé la tÿɔ́g lepʉ̌ ńtíi ngàŋa cÿɔ̌nò, ńtíi pajÿòngyá pie é gwɔ́ pɔ́ megàŋa cÿɔ̌nò. À la tÿɔ́g lepʉ̌ ńtíi pʉ̀a pie é faʼ shÿó ńgÿo mmó gie á té pumte na nò nénʉ́ gie mé zíʼi wégè wɔ́. ","for the sexually immoral   and males who have sex with males,  # 1:10 Gn 19:5; Rm 1:27; 1Co 6:9 for slave traders, liars,  # 1:10 Jn 8:44 perjurers, and for whatever else is contrary to the sound teaching  # 1:10 1Tm 6:3; 2Tm 1:13; Ti 1:9; 2:1 "
