ngiemboon,en
"Mandoshÿe la gwɔ́ tà ńzsé mmó gie á ne ńcʉate, éshʉate menzsǒ mé, ńkaa pɔ̀ɔn éshu, ńdɔg ńdúŋ, ńtúʼu pfó shʉ́a. Ńdɔg ńgʉa né tÿǒsoŋ, ńgiŋe ńgaʼte lé tʉ̀. ","When Mordecai learned all that had occurred,   he tore his clothes,  # 4:1 2Sm 1:11; 3:31; Ezr 9:3 put on sackcloth and ashes,  # 4:1 Is 58:5; Dn 9:3 went into the middle of the city, and cried loudly and bitterly.  # 4:1 Ex 11:6 "
"À la lɔg ńgʉa tà ńkúu gyǎ nɔʼ ńtyé; á nue á la te ne ńzɛ́te ngie nyìŋ gẅie à kǎa pɔ̀ɔn éshu, ńdɔg ne ńdúŋo mmó, à kúu nɔʼ wɔ́. ","He went only as far as the King’s Gate,   since the law prohibited anyone wearing sackcloth from entering the King’s Gate. "
"À la gwaa gÿo púʼu á gwɔ́ tsɛ̀ɛ yɛ̌ pàga láʼ wɔ́ɔ, á jʉʼ gie mé ka tóŋ lepʉ̌ sie fùɔ ka ŋweʼe ńzáb á wó, pʉ̀a Yúndà tÿɔ́g pɔ́ legwé ńne ńdʉa; ńkwoŋ kwoŋ ńnéŋe nzyè ńne sẅíŋte Ssé, ńne ńdʉa, ńne ńcúɔ mbùm yɔb, lelÿò pʉ̀a kaa mepɔ̀ɔn éshu, ńnuŋe tsɛ̀ɛ pfó, ńdɔg ńdúŋ. ","There was great mourning among the Jewish people in every province where the king’s command and edict   reached. They fasted, wept, and lamented, and many lay in sackcloth and ashes.  # 4:3 Est 8:17; Is 58:5; Dn 9:3; Jnh 3:5–6"
"Epúɔ panzwě pie é lɔ́ɔn faʼa mbwó Ésétà pâ pʉ̀a pie mé la shʉ́ʉ wɔ́b pɔ́ piŋe ḿbyɛ́bɛ yé, é tó ḿbú shwóŋo yé páʼ Mandoshÿe cʉ́ʼ ńgwɔ́, Ésétà júʼ, ḿbú ńcÿɔʼ tà ńtúm ngie mé gʉa ńná menzsǒ né Mandoshÿe ngie à lɔg ńkúbe menzẅìŋ pɔ̀ɔn mie à kǎ shu. Táʼ á lʉʼʉ lémaʼ. ","Esther’s female servants and her eunuchs came and reported the news to her, and the queen was overcome with fear.   She sent clothes for Mordecai to wear so that he would take off his sackcloth, but he did not accept them. "
"Á gwɔ́ púʼu, Ésétà tóŋo Hatag gẅie à lɔ̌ɔn faʼa mbwó yé, ńgwɔ́ tsɔ̌ tàʼ na pʉ̀a pie mé la shʉ́ʉ wɔ́b, pɔ́ pyɛ́bɛ mezwě fùɔ. À la túmo yé ngie à gʉa ńzɛ́te Mandoshÿe mmó gie á ne ńcʉate, tá à piŋ fó mǒ ńzsé mmó gie á gÿǒ, tá á gÿo mmó gie à ne ńgÿo lɛ̂. ","Esther summoned Hathach, one of the king’s eunuchs who attended her, and dispatched him to Mordecai to learn what he was doing and why.   "
"Hatag kẅɛ ńgʉa ńgyá Mandoshÿe na jʉʼ gie á laa tÿǒsoŋ, ńgwɔ́ mvfò ncwò nkáʼ gẅie mé tóŋo lê ncwò ndá fùɔ. ",So Hathach went out to Mordecai in the city square in front of the King’s Gate. 
"Mandoshÿe leen ńké shwóŋo yé kɔ̀ɔkɔ́ɔ gie á gee ngÿǒ, mbɔɔ mendèndàʼ mie é tsẅéʼe na nkáb gie Hamaŋ la pÿé mbwó fùɔ páʼ à ge ná mé néŋe tsɛ̀ɛ kʉbé nkáb fùɔ lélɔg ńgÿo mé pyág pʉ̀a Yúndà. ",Mordecai told him everything that had happened as well as the exact amount of money Haman had promised to pay the royal treasury for the slaughter of the Jews.  
"À la gíŋe ńnáa yetsɔ́ ŋwàʼne gie mé ka ŋweʼe á Sẅísè, lélɔg ḿbyág pʉ̀a Yúndà légwɔ́ gie à lɔg ńgʉa ńtó nyɛɛ Ésétà; à la gẅiin lépiŋ nzèm, ḿbíte kɔ̀ɔkɔ́ɔ éshwóŋo Ésétà, ḿbiŋ ńtsẅi né yé ngie à gʉa gyá fùɔ, ésẅíŋte légwɔ́ gie à gẅiin tsɔ́ɔnmezìŋe nzèm pʉ̀a láʼ pé pʉ̀a Yúndà. ","Mordecai also gave him a copy of the written decree issued in Susa ordering their destruction, so that Hathach might show it to Esther, explain it to her, and command her to approach the king, implore his favor, and plead with him personally for her people.   "
"Hatag piŋ nzèm ḿbú ḿbíte kɔ̀ɔkɔ́ɔ gie Mandoshÿe gɔ̌ɔn, éshwóŋo Ésétà. ",Hathach came and repeated Mordecai’s response to Esther.
"Ésétà tsẅi né yé, ngie à gʉa ńgɔɔn né Mandoshÿe ngie: ","Esther spoke to Hathach and commanded him to tell Mordecai, "
