ngiemboon,en
"Azẅìge Cʉ̀apʉ̀a Ssé áa na mèŋ,","The Spirit of the Lord God is on me,  "
À la túmo wɔ́ɔn légwɔ́ gie n gʉa ńtsẅi ngie:,"to proclaim the year of the  Lord’s favor,  "
"Pɔ́ lʉa legwé púʼu ńtíi tÿǒsoŋo Siyoŋ,",to provide for those who mourn in Zion;
"Pɔ́ ge kwɛ́ mesǎg ndá mie é la tága tsɔ́ fʉ̀ʼ,",They will rebuild the ancient ruins;  
Megʉ̀ ge gÿo wó ssé ne pyɛ́bɛ,"Strangers will stand and feed your flocks,"
"Táʼ, ńgʉa na pi, mbà mé ge tóŋo gẅí lê: «Panuŋepwɔʼ pe Cʉ̀apʉ̀a.»",But you will be called the  Lord’s priests;  
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"In place of your shame, you will have a double portion;  "
"Ńtí nue, mèŋ Cʉ̀apʉ̀a, n kwoŋ ngie",For I the Lord love justice;  
Mé ge gÿo zsé ngẅɛ̀ gi tsɛ̀ɛ mengwòŋ ntsèm;,"Their descendants will be known among the nations,"
"M bǔ ne ńkága tɛʼ, ńtí Cʉ̀apʉ̀a.","I rejoice greatly in the  Lord,"
"Cʉ̀apʉ̀a gÿo letsẅɛ́ we,","For as the earth produces its growth,"
