ngiemboon,en
"Á gʉa na pʉ̀a pie ée ndá nkwɔɔn, mbà á ne ńzɛ́te ngie pɔ́ zsé ngie pɔ́ gẅiin légÿo mekùʼ pʉ̀a pie é gẅiin wɔ́b, ńzsé ngie mé té ge kím lezíŋ Ssé té poŋ wɔ́, é ké le gwága nò gie mé zíʼi pʉ̀a na Yěsô Keleto wɔ́. ","All who are under the yoke as slaves should regard their own masters   as worthy of all respect, so that God’s name  # 6:1 Jn 10:25; Ac 15:14; Rv 14:1 and his teaching will not be blasphemed. "
"Á gʉa na menkwɔɔn pie pagẅiin wɔ́b, ée pʉ̀a Keleto, pɔ́ pɔ́ɔn lézẅɛ́ʼ páʼ pâ pɔ̌ ée mefɛ̌ mefɛ̌ ńgwága wɔ́b. Tà ńcʉ́ʼ púʼu, pɔ́ faʼa fàʼa yɔ́b á poŋ ńcʉa páʼ pɔ́ ka zɔɔn ńne faʼa, mélàʼmie pʉ̀a pie pɛ̌ menkwɔɔn faʼa mbwó pɔ́b kéen ńzáb ntʉ́m na Keleto tà kwaʼ pɔ́b menkwɔɔn cʉ́ʼʉ ńkwoŋo wɔ́b kwoŋ.","Let those who have believing masters not be disrespectful to them because they are brothers, but serve them even better, since those who benefit from their service are believers and dearly loved.  ,# 6:2 2Th 2:12; 1Jn 4:16"
"Nyìŋ lɔɔn ńzíʼi pʉ̀a nò ndyɛ̀ʼɛ ńdɔgɔ ńgwáʼa shwóŋè nénʉ́ gie á fóo mbwó Cʉ̀apʉ̀a wege Yěsô Keleto, mbɔɔ mmó gie pege zíʼi pʉ̀a, pɔ́ fóo mǒ ńzába ntʉ́m na yé, ","If anyone teaches false doctrine and does not agree with the sound teaching of our Lord   Jesus Christ and with the teaching that promotes godliness,  # 6:3 2Pt 1:3 "
"mbà ngàŋ aa ngàŋaŋáʼtè, à te tsɔ́ mmó zsé. À zsé yé pɔ́ lézoŋo nò, ńgwá éfó na nò gie mé gɔɔn, ńcuʼu twó pʉ̀a. Á cʉa púʼu, epʉ̀a zye légẅiin kegɔ̀ʼ, ńzye lézoŋo nò, ńzye zoonte, ńzye légyéte mefɛ̌ pɔ́b na nò tepòŋ, ","he is conceited and understands nothing, but has an unhealthy interest in disputes and arguments over words.   From these come envy,  # 6:4 Ps 37:1 quarreling,  # 6:4 Ti 3:9 slander,  # 6:4 Rv 13:6 evil suspicions, "
"ńgwɔ́ fʉ̀ʼ ntsèm, ńne ńzoŋo nò tsetsɛ̀ɛ pɔ́b zoŋ, á nue pɔ́ cʉ́ʼʉ ńzsé nò nénʉ́ wɔ́, ńkwaŋ yɔ́b pɔ́ ngie nyìŋ lɔɔn ńzáb ntʉ́m na Ssé, mbà aa mánzsè gẅie à ge fó mǒ, é gẅiin nkáb.","and constant disagreement among people whose minds are depraved and deprived of the truth, who imagine that godliness is a way to material gain.  ,# 6:5 Eph 4:22; 2Tm 3:8; Ti 1:11,15 "
"Á ké ńzɔɔn ńgwɔ́ nénʉ́ ngie nyìŋ záb ntʉ́m na Ssé, mbà aa ngàŋa fùʼ páʼ nò lɔɔn ḿboŋo yé na mmó gie Ssé nǎa mbwó yé. ",But godliness with contentment is great gain.   
"Pege la zɔɔn te lɔgɔ tsɔ́ mmó ńtóo tsɛ̀ɛ yɔɔn njÿó wɔ́, pege piŋ ńké těen ńdáʼa ńdɔgɔ tsɔ́ éfóo wó ńgee wɔ́. ","For we brought nothing into the world, and   we can take nothing out.  # 6:7 Jb 1:21; Ps 49:17; Ec 5:15 "
"Púʼu la, ńgwɔ́ gie pege lɔɔn ńgẅiin mmó léjÿó mbɔɔ nzsǒ ye maʼ, mbà wɛ̌ nzẅìŋ kaa kɔ́gɔ. ","If we have food and clothing,   we will be content with these. "
"Tá á ké ńgʉa na pʉ̀a pie é kwoŋo légẅiin shúm tà é gyɔ́ɔn gyɔ̌ɔn, mbà pɔ́ gwe tsɛ̀ɛ nkwàʼte. Eshúm tepòŋ sie pɔ́ tsɔ́ɔn, é gwɔ́ sie é cʉŋte nyìŋ cʉŋte, é gwoon wɔ́b páʼ lejÿɔʼ la. Sɛ̌ shúm tsóte pʉ̀a mesoŋ pɔ́ gwe ssé, ńkúu pyé. ","But those who want to be rich fall into temptation, a trap, and many foolish and harmful desires, which plunge people into ruin and destruction. "
"Á nue le kě ńtsɔ́ɔn pɔ́ légẅiin nkáb, é lɔgɔ ńgwɔ́ leŋaŋ menò tepòŋ ntsèm. Etsɔ́ pʉ̀a leen ńgwáʼ mbùm yɔb na nò nkáb, éfʉa mánzsè, pɔ́ té gíŋ ńzáb ntʉ́m na Ssé wɔ́, ńdɔg ńtóŋ ngʉ̀ngʉ̀ tà é gyɔ́ɔn ńnéŋe na pɔ́b.","For the love of money is a root   of all kinds of evil, and by craving it, some have wandered away from the faith  # 6:10 Php 1:27; 1Tm 1:2; Jd 3 and pierced themselves with many griefs."
"Á ké ńgʉa na gù gẅie ɔɔ ngàŋafàʼ Ssé, ɔ̀ ne ńkÿo mɛ̌ menò tepòŋ, ńne ńkaga tʉ̀ ńgÿo pɔ́ menò mie é tyé ndʉŋndʉŋ, ḿbiŋ ne ńjúʼu pɔ́ ndàʼ ncwò Ssé, ńne ńzába ntʉ́m gú na yé, ńne ńkwoŋo nyìŋ mesoŋ, ńne ńtʉte tʉte nzèm Ssé, ńtyé na yɛ̌ nò wɔ́ɔ, ńgẅiin pɔ́ kwɔ̀gɔnnɛ́. ","But you, man of God, flee from these things, and pursue righteousness, godliness, faith, love,   endurance,  # 6:11 Rv 13:10 and gentleness. "
"Ké ne ḿmaʼa jú pɔ́ ncù mbòŋo we pazáb ntʉ́m na Ssé. Kúʼte legwɔ́ temì mboŋó, mélàʼmie e Ssé la tóŋo gú, ntí pɔ́ wɛ̌. Ɔ̀ piŋ ńtyé mvfò pʉ̀a tà ńgyɔ́ɔn ńzẅíŋe nò mbòŋo gie ɔ̀ zába ntʉ́m gú mǒ. ",Fight the good fight   of the faith. Take hold of eternal life  # 6:12 1Jn 5:12 to which you were called and about which you have made a good confession in the presence of many witnesses. 
"N tsẅii yɔɔn nò né gú, ńtyé mvfò Ssé gẅie à gÿo shúm ntsèm gwɔ́ wó, mbɔɔ mvfò Yěsô Keleto gẅie à la tyé mvfò Póŋsè Pilato ńgɔɔn nò nénʉ́ gie à zsé. ","In the presence of God, who gives life to all,   and of Christ Jesus, who gave a good confession before Pontius Pilate,  # 6:13 Mt 27:11–14 I charge you "
"N ne ńtsẅii né gù ngie ɔ̀ gÿo shúm sie Ssé gɔ̌ɔn né gù. Te gʉa mǒ ńgwáʼa tsɔ́. Te gÿo mé túu lɔ̌ʼ mǒ, ké ńne ńgÿo pɔ́ púʼu, tà ńkúu lyɛ̌ʼ gie Cʉ̀apʉ̀a wege Yěsô Keleto ge gÿo gíŋ tó. ",to keep this command without fault or failure until the appearing   of our Lord  # 6:14 Rv 11:8 Jesus Christ. 
