ngiemboon,en
"Pɔ̂ɔ gʉa tà ńkúu tÿǒsoŋo Ndɛlembe, ńgÿo fó wó ńdɔg ye Lisetele. Atsɔ̌ nyìŋ Keleto gwɔ́ wó, mé tóŋo yé lê Timotê. Má we gwɔ́ múɔ Yúndà, mbà má we ŋwɛ́ léen ńzáb ntʉ́m wé na Yěsô. Mbà tá we laa nyìŋ Ngelékiya. ","Paul went on to Derbe and Lystra, where there was a disciple named Timothy,   the son of a believing Jewish woman,  # 16:1 2Tm 1:5; 3:15 but his father was a Greek. "
"Timotê gwɔ́ nyìŋ, epʉ̀a Keleto pie ée Lisetele mbɔɔ Ikonihum kíme yé mboŋó tɛʼ. ",The brothers and sisters at Lystra and Iconium spoke highly of him.   
"Pɔ̂ɔ ne ńkwoŋo ngie pɔ́ Timotê teme kwò ńgiŋ, ńzɔɔn ḿvɔg ńgÿo mé púʼu yé, ńzsé ngie pà Yúndà ge kúe yé, mélàʼmie pà Yúndà pie ée na yɛ̌ pàga ngwòŋ la ne ńzsé ngie tá pà Timotê laa nyìŋ Ngelékiya. ","Paul wanted Timothy to go with him; so he took him and circumcised   him because of the Jews who were in those places, since they all knew that his father was a Greek. "
"Pâ Pɔ̂ɔ leen ńké, ńne ńgwá ńgiŋe tsɛ̀ɛ metÿǒsoŋ ńtsẅii páʼ ngàŋntúm lâ pakẅémvfò tsɛ̀ɛ cúʼtè pʉ̀a Keleto ye Yelúzálèm, ka zǎb, ńne ńgɔɔn né pɔ́b ngie pɔ́ kúʼte yɛ̌ nò mboŋó. ","As they traveled through the towns, they delivered the decisions reached by the apostles and elders at Jerusalem for the people to observe.   "
"Epʉ̀a Keleto ne ńkẅiʼi ńzába ntʉ́m na Ssé, ńdɔgɔ ńgee pɔ́ lé mvfò. Anùɔ yɔ́b ne ńgwɔ́ lyɛ̌ʼ ntsèm, ńkẅiʼi kẅiʼi.",So the churches were strengthened in the faith and grew daily in numbers.  
"Pɔ̂ɔ pâ Silásè ké ne ńgwá ńgiŋe giŋ, à Zẅìge Ssé gÿo ńtɔʼɔ wɔ́b légʉa tsɛ̀ɛ pàga ngwòŋ Áziya, éshwóŋo nò Ssé. Pɔ́ leen ńké ńcʉ́ʼ ńzyɛ́ʼɛ tsɛ̀ɛ pàga ngwòŋ Filijʉ pɔ́ ye Ngalasia zyɛ̌ʼ, ",They went through the region of Phrygia and Galatia; they had been forbidden by the Holy Spirit to speak the word in Asia.   
"ńgʉa tà ńcʉ́ʼʉ lékúu tsɛ̀ɛ pàga ngwòŋ Misi, éfaʼ shÿó légʉa Mbitini, tá Zẅìge Yěsô té zẅíŋ ngie pɔ́ gʉa wó wɔ́. ","When they came to Mysia, they tried to go into Bithynia, but the Spirit of Jesus   did not allow them. "
"Á gwɔ́ púʼu, pɔ́ cʉ́ʼ ńzyɛ́ʼɛ Misi zyɛ̌ʼ, ńcwóŋ ńgʉa lé tÿǒsoŋ Tolásè. ",Passing by Mysia they went down to Troas.   
"Á gÿo ńgwɔ́ tsɔ̌ letsẅɛ́ʼ, e Ssé nyɛ́ʼ nÿɔ́g Pɔ̂ɔ, á gyá tsɔ̌ nkʉ̀ʼʉ nò. Á gyá tsɔ̌ nyìŋ Makendónia tyé, ńne sẅíŋte yé ńgɔɔn ngie: «Tsétsɔʼ, tó tà ńkúu Makendónia, ńkẅéte wég.» ","During the night Paul had a vision in which a Macedonian man was standing and pleading with him, “Cross over to Macedonia and help us! ”   "
"Pɔ̂ɔ gyá púʼu, peg leen faʼ shÿó, ńgʉa Makendónia, ńne ńcwóŋo ńzsé ngie Ssé zɔ tóŋo wég wó ngie peg tsẅi nkʉ̀ mbòŋo.","After   he had seen the vision, we immediately made efforts to set out for Macedonia, concluding that God had called us to preach the gospel to them."
"Peg kúu lánzì á tÿǒsoŋo Tolásè, ńgʉa pɔ́ ndʉŋndʉŋ tà ńkúu tsɛ̀ɛ tsɔ́ láʼ gie ntse la kéle ńnéŋe soŋ, mé tóŋo lê Samotelásè. Njÿó lʉ́a peg gíŋe ńdɔg pɔ́ máamáa kanúʼ ńgʉa né tÿǒsoŋ Neyapoli, ","From Troas we put out to sea and sailed straight for Samothrace, the next day to Neapolis, "
"ńtóo wó ńkẅɛɛ tsɛ̀ɛ kanúʼ ńgʉa né tÿǒsoŋo Filípò. Á gwɔ́ máamáa tÿǒsoŋ tsɛ̀ɛ pàga ngwòŋ Makendónia, mbà mé léen ńdɔgɔ yé ńgÿo tsɔ́ tÿǒsoŋo pà Loma. Peg néŋe wó tsɔ́ nzẅìŋ melyɛ̌ʼ. ","and from there to Philippi,   a Roman colony and a leading city of the district of Macedonia. We stayed in that city for several days. "
