ngiemboon,en
"«Ŋweʼe menò mɔɔn, ńtúm ńnáa mbwó Cÿɔ́ʼ Ssé gẅie à líe cúʼtè pʉ̀a Keleto gie áa tÿǒsoŋo Saandɛ́sè. Ŋweʼe ngie: Nyìŋ gẅie à gẅiin Mezẅìge Ssé sɔɔnmbʉ́a mbɔɔ mecÿɔ́ʼsaŋ sɔɔnmbʉ́a la, à ne ńgɔɔn ngie: N ne ńzsé mefàʼ mí, ńne ńzsé ngie mé gwaa gɔɔn ngie pi ee ntʉ̀ntʉ̀, mbà pi léen ńkwé. "," “Write to the angel    of the church in Sardis: Thus says the one who has the seven spirits of God   # 3:1 Rv 1:4; 4:5; 5:6 and the seven stars:   # 3:1 Rv 1:16,20; 2:1 I know your works;   # 3:1 Rv 2:2,19; 3:8,15 you have a reputation   # 3:1 Or have a name for being alive, but you are dead.   # 3:1 Rm 6:11 "
"Pi zyeen, ńgwoon yɛ̂ pfwɔ̀ʼ gie á ne ńge mege kwé lɛ̂, ńkúʼte. N gɔɔn nue n gyǎ mefàʼ mí gwɔ́ mvfò Ssé yɔ̀ɔn, tsoon tàʼ mǒ te nyé té gẅiin lɔ̌ʼ wɔ́. ","Be alert    and strengthen   # 3:2 Other mss read guard what remains, which is about to die,   # 3:2 Or strengthen who remain, who are about to die for I have not found your works complete before my God. "
"Púʼu la, pi ké ńkímte mmó gie mé la zíʼi gẅí, ńgíŋ ńkímte ntí gie pi la lɔg ńjúʼ. Pi kúʼte yɛ̌ mmó, ńkúbe mà gẅi. Pi lɔɔn ńnyé ńdyé lyě, mbà n ge vege vege tó páʼ ntsǒŋ la, tà pi é le zsé fʉ̀ʼ gie n tǒ wɔ́. ","Remember, then, what you have received and heard; keep it, and repent. If you are not alert, I will come    like a thief, and you have no idea at what hour I will come upon you.   # 3:3 Mt 24:42–44; Mk 13:32–37; Lk 12:35–40; 1Th 5:1–11; Rv 16:15 "
"N kě ńgɔɔn páʼɔɔn, etsɔ́ ntáʼ pʉ̀a gwɔ́ tsetsɛ̀ɛ pi á tÿǒsoŋo Saandɛ́sè, mbà pɔ́ kaa lɔg ncÿǒ ńzɔ́ʼ menzsǒ mɔ́b wɔ́. Pɔ́ ge gÿo maʼ mefɔ́gɔ nzsǒ, peg lâ pɔ̌ pú ńteme kwò ńgiŋ, mélàʼmie pɔ́ kǔʼ páʼ ngwɔ́ peg lâ pɔ̌ giŋ. ","But you have a few people    in Sardis who have not defiled   # 3:4 Or soiled their clothes,   # 3:4 Zch 3:3–4; 2Co 7:1; Rv 14:4 and they will walk with me in white, because they are worthy."
"Áa páʼ nyìŋ gẅie à ge láʼ lÿɔ́ʼ ncù tà cʉa nò tepòŋ ge láʼ maʼ mefɔ́gɔ nzsǒ púʼu. M biŋ le láʼ ńzáʼ lezíŋ sé tsɛ̀ɛ ŋwàʼne legwɔ́ wó wɔ́. N gÿo ńtyé mvfò Tá wɔ̀ɔn pâ mecÿɔ́ʼ pé, ńgɔɔn ngie aa wɔ̀ɔn nyìŋ."," “In the same way, the one who conquers    will be dressed in white clothes,   # 3:5 Mt 17:2; Rv 3:18; 4:4 and I will never erase his name from the book of life   # 3:5 Ex 32:32–33; Ps 69:28; Dn 12:1; Rv 13:8; 17:8; 20:12,15; 21:27 but will acknowledge his name before my Father and before his angels.   # 3:5 Mt 10:32; Lk 12:8"
"Nyìŋ lɔɔn ńgẅiin metuŋó, lélɔg ńjúʼu nò, á júʼu nò gie Zẅìge Ssé ne ńgɔɔn mbwó mecúʼtè pʉ̀a Keleto lɔɔn!»", “Let anyone who has ears to hear listen    to what the Spirit says   # 3:6 Ac 8:29; 10:19; 11:12; 13:2; 21:11; 28:25; 1Tm 4:1; Heb 3:7; 10:15; Rv 14:13; 22:17 to the churches.
"«Ŋweʼe menò mɔɔn, ńtúm ńnáa mbwó cÿɔ́ʼ Ssé gẅie à líe cúʼtè pʉ̀a Keleto gie áa tÿǒsoŋo Filandelefia. Ŋweʼe ngie: Nyìŋ gẅie à fóo lejʉ́ŋ Ssé, ńgwɔ́ shwòŋo nò nénʉ́, á yé gẅie à gẅiin kí fùɔ Ndavîd, á yé gẅie à tsɔ́ʼ ncwò ndá, nyìŋ te kuʼu léjÿɔ́ʼ wɔ́, ńjÿɔ́ʼ, nyìŋ te kuʼu létsɔ́ʼ wɔ́, à ne ńgɔɔn ngie: "," “Write to the angel of the church in Philadelphia: Thus says the Holy One, the true one,    the one who has the key of David, who opens and no one will close, and who closes and no one opens:   # 3:7 Is 22:22; Mt 16:19 "
"N ne ńzsé mefàʼ mí, ńne ńzsé ngie pi te mbòŋ metʉ̀ gẅiin, tá mbà pi ka kě ńkúʼte shwóŋè yɔ́ɔn, tà pi te wɔ́ɔn moŋe. À yɛ̂ mbà n tsɔ̌ʼ ncwò ndá ńná né pi. Atsɔ̌ nyìŋ gẅie à piŋ ńkuʼu léjÿɔ́ʼ, à te wó wɔ́. ","I know your works. Look, I have placed before you an open door that no one can close because you have but little power; yet you have kept my word and have not denied my name.    "
"N ge gÿo sẅiŋ pʉ̀a pe cúʼtè ye Sátà, á mbwó pi, é megàŋ cÿɔ̌nò pie é gɔɔn ngie pɔ́ ée pà Yúndà, tá ńké ńdɔgɔ pɔ́ ncwò ńgɔɔn. N ge tsóte wɔ́b, pɔ́ tó Ńŋwɔ́ʼ nnɛ́ mvfò pi, ńzẅíŋ ngie n kwoŋo gẅí. ","Note this: I will make those from the synagogue of Satan, who claim to be Jews and are not, but are lying #— #I will make them come and bow down at your feet,    and they will know that I have loved you.   # 3:9 Is 43:4 "
"Páʼ pi ka kúʼte shwóŋè yɔ́ɔn tà pi te kʉ́a la, mèŋ yɔ́ɔn n ge gÿo tÿɔ́ʼte gẅí na fʉ̀ʼ gie ngɔ́ʼ ge gÿo tóo tsɛ̀ɛ yɔɔn njÿó ntsèm, é lʉŋte pʉ̀a mesoŋ pie ée ndùmo ssé tsetsáʼ. ","Because you have kept my command to endure, I will also keep you from the hour of testing    that is going to come on the whole world to test those who live on the earth.   # 3:10 Rv 6:10; 8:13; 11:10; 13:8,14; 17:8 "
