ngiemboon,en
"Míŋ wɔ̀ɔn wembàŋa, te lege mmó gie n ziʼí gú; kúʼte membʉ̌ mɔ́ɔn pɔ́ tsɛ̀ɛ ntʉ́m gú. ","My son, don’t forget my teaching,"
É ge gÿo kẅiʼi melyɛʼɛ́ láʼ mú; ɔ̀ néŋe le sẅétè. ,for they will bring you
"Gÿo pɔ́ mmó gie áa mbòŋ, ḿbiŋ ńgẅiin pyennɛ́; jÿɔ́g mɔɔn mentí lénéŋe ŋwɛ́ lóŋ gù, ḿbiŋ ńŋweʼe tsɛ̀ɛ letʉ́m shú. ",Never let loyalty and faithfulness leave you.
"Púʼu la, e Ssé lâ pʉ̀a mesoŋ kwoŋo gú; ḿbiŋ ńgɔʼte páʼ ɔ̀ saŋa nò mboŋó. ",Then you will find favor and high regard
"Pú ńzáb ngwòŋ ntʉ́m gú ntsèm pɔ́ na Cʉ̀apʉ̀a, te sáŋa nò ńtÿɔ́g pɔ́ na legye shú. ","Trust in the Lord with all your heart,  "
"Sáŋa jú nò ńtÿɔ́g pɔ́ na yé, á na jú kɔ̀ɔkɔ́ɔ gie ɔ̀ gee ngÿǒ, à gÿo pamánzsè pú gwɔ́ ndʉŋndʉŋ. ","in all your ways know him,"
"Te kwaŋ ngie ɔ̀ pǔ ńzsé nò, pɔ́g pɔ́ Cʉ̀apʉ̀a na kɔ̀ɔkɔ́ɔ wɔ́ɔ, ńkÿo nò tepòŋ. ",Don’t be wise in your own eyes;  
À ge gÿo mbùm jù zeŋe; é gÿo mekẅǐ mú é gẅiin sẅétè. ,"This will be healing for your body  ,# 3:8 Pr 4:22"
"Lɔg shúm fùʼ shú, lâ ntwó shúm sie ɔ̀ lagá nkáʼ, ńgÿo mmó gie á ge náa legúʼ mbwó Cʉ̀apʉ̀a. ",Honor the Lord with your possessions
"À cʉa púʼu, eshúm léjÿó gÿo ńgwɔ́ tsɛ̀ɛ menkìŋ mú tà ńdúe, melùʼ gÿo ńgwɔ́ tsɛ̀ɛ mentúʼ mú tà ńzyɛ́ʼ. ","then your barns will be completely filled,"
"Míŋ wɔ̀ɔn wembàŋa, Cʉ̀apʉ̀a lɔɔn ne ńcÿɔ́gɔ gú, ɔ̀ pɔ́ɔn lélʉʼ; te gyáŋa lóŋ ńtí páʼ à kagá túŋo jú. ","Do not despise the  Lord’s instruction, my son,"
"Á nue Cʉ̀apʉ̀a kag pɔ́ nyìŋ gẅie à kwoŋo yé; ndʉŋndʉŋ páʼ wɛ̌ tá múɔ wɔ́ɔ, à kaga míŋ we gẅie à kwoŋ.","for the Lord disciplines the one he loves,"
"Ashÿó mbòŋo aa nyìŋ gẅie à faʼá zsénò tà ńgyá, aa nyìŋ gẅie à gẅiin legye. ",Happy is a man who finds wisdom  
"Á nue apì gie nyìŋ fó mǒ ńgẅiin, á cʉa gie á fóo na nkáb lâ mmó gie tʉ̌ ngɔ̂ɔ ná. ","for she is more profitable than silver,"
"Azsénò aa tʉ̀nzẅìŋ mmó tà ńcʉa metàʼshúm, atsɔ́ mmó gie ngwɔ́ mé gíŋ ńtsɔ́ɔn tà á cʉa yɛ̌, á té wó wɔ́. ",She is more precious than jewels;  
"Á kẅéte nyìŋ mesoŋ lé zye ńnéŋe ndùm njÿó, ńgÿo á gẅiin shúm fùʼ, ḿbiŋ ńjúʼ mboŋó. ",Long life   is in her right hand;
"Á tsege pʉ̀a pé na pamánzsè pie mé júʼ pɔ́ mboŋó mǒ; mé giŋe na pamánzsè pé, ńgwɔ́ pɔ́ tsɛ̀ɛ sẅétè. ","Her ways are pleasant,  "
"Azsénò áa páʼ tÿǒ gie á náa legwɔ́ wó, á mbwó pʉ̀a pie é kwɔ̌b ńkúʼte, ée lesaʼá léjúʼ mboŋó mbwó pʉ̀a pie é la mbùm yɔb mǒ. ","She is a tree of life   to those who embrace her,"
"Cʉ̀apʉ̀a la lɔgɔ zsénò ńtÿɔ́gɔ tsetsáʼ na yé cÿó, ńdɔg pɔ́ legye sé, ńtÿɔ́g lepwó na mé mentóon. ",The Lord founded the earth by wisdom  
"À la lɔgɔ we lézsé shúm, ńgÿo ntse fó nzèm ssé ńkẅɛ; ńgÿo melɔ́ɔn kwɔ́ʼ, mbʉ̀ŋ lú.","By his knowledge the watery depths broke open,  "
"Míŋ wɔ̀ɔn wembàŋa, á ne ńzɛ́te ngie: azsénò yembòŋo pɔ́ lesaŋá nò zɔ tseen gú; te láʼa lyɛ̌ʼ ńgwáʼ. ",Maintain sound wisdom and discretion.
Pɔ́ ge gÿo náa legwɔ́ wó mbwó gù; ɔ̀ néŋe ńgwɔ́ pɔ́ shÿó mbòŋo. ,"They will be life for you  ,# 3:22 Pr 4:22"
"Ɔ̀ leen ńké ńgwaa giŋe na mánzsè gú, ńgiŋ te pɔ́g, ɔ̀ le túu kwò jú na tóon wɔ́. ",Then you will go safely on your way;
"Ńgwɔ́ gie ɔ̀ lɔɔn ńnuŋe kǔ, ɔ̀ le pɔ́gɔ tsɔ́ mmó wɔ́; é nuŋe kǔ púʼu, é lyé lélɔg mbʉ́lè pʉlé. ","When you lie   down, you will not be afraid;  # 3:24 Jb 11:19; Ps 3:5; Pr 6:22"
Ɔ̀ te gÿo pɔ́gɔ tsɔ́ vɛ́mbùm wɔ́; ɔ̀ te gÿo pɔ́g pʉ̀a tepòŋ létó ńgege gú wɔ́. ,Don’t fear sudden danger
