ngiemboon,en
"Á gÿo ńgwɔ́ na lyɛ̌ʼ tʉ̂a na saŋ ntɔgɔ́ na mbɔ́ɔntè ngùʼ ntɔgɔ́, páʼ mé la lɔg pà Yúndà ńgʉa né láʼa ndyɛ̀ʼɛ, n néŋe ndá mèŋ, melÿò tsɛ̀ɛ láʼ pà Yúndà néŋe yɔ́b mvfò mèŋ. Áa jʉʼ gie Cʉ̀apʉ̀a Ssé la gÿo metʉ̀ mé vege ḿbú ńjÿó wɔ́ɔn wó. ","In the sixth year, in the sixth month, on the fifth day of the month, I was sitting in my house and the elders of Judah were sitting in front of me,   and there the hand of the Lord God came down on me.  # 8:1 Ezk 1:3 "
"N gyá tsɔ́ mmó, á gwɔ́ páʼ nyìŋ mesoŋ gẅie à tyé mvfò mèŋ la. Á gwɔ́ tsìŋe ssé na zẅɛ̌ʼ yé, mbùm yé gwɔ́ páʼ mmɔ̌g, ḿbiŋ ńgwɔ́ ndùmo tÿǒ, ńgwɔ́ páʼ tsɔ̌ ntí tʉ̌, ńne ńkyɛʼɛ jʉʼ ḿbiŋ ne ńŋwʉŋe. ","I looked, and there was someone who looked like a man.   From what seemed to be his waist down was fire, and from his waist up was something that looked bright,  # 8:2 Ezk 1:27 like the gleam of amber.  # 8:2 Ezk 1:4,27 "
"Á tsíŋe tsɔ́ pwó, ńdɔg ńkúʼte menoŋo twó mɔ́ɔn. Á gwɔ́ tsɛ̀ɛ yɔɔn mmó gie Ssé nyɛ̌ʼ nÿɔ́g mɔ́ɔn n gyá, à Zẅìge Ssé kwéʼe wɔ́ɔn tsɛ̀ɛ fÿɔ́g, ńgʉa ńtÿɔ́gɔ Yelúzálèm. N tyé ncwò nkáʼ lékúu tÿǒsoŋ, á shÿó kwóŋ na tÿǒsoŋ, á gwɔ́ jʉʼ gie mé la tÿɔ́g metútú mie mé lɔgɔ ńzoonte Ssé wó ","He stretched out what appeared to be a hand and took me by the hair of my head. Then the Spirit lifted me up between earth and heaven and carried me in visions of God   to Jerusalem, to the entrance of the inner gate that faces north, where the offensive statue that provokes jealousy  # 8:3 Ex 20:4; Dt 32:16 was located. "
"E Ssé pa Ésàlayɛ gÿo n gyá legúʼ we, páʼ n da zɔɔn ńgyá á fʉ̀ʼ gie n daa tsɛ̀ɛ fúʼ. ","I saw the glory of the God of Israel   there, like the vision I had seen in the plain.  # 8:4 Ezk 1:28; 3:22–23"
"E Ssé gɔɔn né mèŋ ngie: «Gù míŋ nyìŋ mesoŋ, líe shÿó we kwóŋ ngwòŋ.» N deen ńké ńdíe wɛ̌ shÿó. Á gwɔ́ shÿó kwóŋ na ncwò nkáʼ jʉʼʉ lenuŋé pwɔʼ, tútú gẅie aa mmó lélɔg ńzoonte Ssé tyé ncwò wó. ","The Lord said to me, “Son of man, look toward the north.” I looked to the north, and there was this offensive statue north of the Altar Gate, at the entrance. "
"Á gíŋ ńgɔɔn né mèŋ ngie: «Gù míŋ nyìŋ mesoŋ, ɔ̀ gyá jú mmó gie á ne ńcʉa? Pa Ésàlayɛ pú ne ńnéŋe twó na mentʉ̀ menò tepòŋ, lélɔg fó tsɛ̀ɛ jʉʼʉ ndʉalʉ̌a yɔ́ɔn, ńjwoŋo wɔ́ɔn. Táʼ, ɔ̀ ge zɔɔn gíŋ gyá tsɔ́ mentʉ̀ menò tepòŋ tà é tɔ́g pɛ́ʼɛ̀.» ","He said to me, “Son of man, do you see what they are doing here #— #more detestable acts that the house of Israel is committing    #— #so that I must depart from my sanctuary? You will see even more detestable acts.”"
"Á kaa wɔ́ɔn ńtÿɔ́gɔ ncwò lékúu tetʉ́a jʉʼʉ Ndʉalʉ̌a, n gyá tsɔ́ lepÿé na tʉ̂ankáʼ. ","Then he brought me to the entrance of the court, and when I looked there was a hole in the wall. "
"E Ssé gɔɔn né mèŋ ngie: «Gù míŋ nyìŋ mesoŋ, tɔ́g lepÿé na sagá ndá.» N tɔ́g lepÿé na sagá ndá, ńtsɔ́ʼ nzsè jʉʼó. ","He said to me, “Son of man, dig through the wall.” So I dug through the wall and discovered a doorway. "
"Á gíŋ ńgɔɔn ngie: «Zyɛ́ʼ ńkúu tsoló, ńgyá mentʉ̀ menò tepòŋ mie é kumte ntʉ́m nyìŋ, é mie pʉ̀a pie ée jʉʼɔɔn, é gÿo.» ","He said to me, “Go in and see the detestable, wicked acts they are committing here.”"
"Pi júʼu mmó gie n da kúu tsoló ńgyá: á laa na mesǎg ndá mie é laa lejʉ́ŋ mèŋ, n gyá mbà mé kǎa mejʉ́jʉ́ŋ mentí menɔ̀ɔn pie é shwóŋo lepfòm sɔ́b ssé, lâ tsɔ́ mentí menɔ̀ɔn pie é sẅile sẅile, eshúm ntsèm sie pa Ésàlayɛ guʼte ńdɔgɔ ńgÿo Ssé, pɔ́ gwɔ́ yɔ́b mǒ. ","I went in and looked, and there engraved all around the wall was every kind of abhorrent thing #— #crawling creatures and beasts #— #as well as all the idols of the house of Israel.   "
"Melÿò móm sɔɔnmbʉ́a pie ée tsɛ̀ɛ láʼa pa Ésàlayɛ la tyéte mvfò mejʉ́jʉ́ŋ ŋwɛ́, Yazaniya míŋ Shÿafaŋ gwɔ́ nùɔ pɔ́b. Wɛ̌ nyìŋ na pɔ́b wɔ́ɔ kúʼte mmó lɔg ńtuɔ laméndɔ̀ɔn, ndyé lìi gie mé tǔɔ, é ne ńkwɔ́ʼɔ ńdɔgɔ ye tÿǒ lepwó. ","Seventy elders from the house of Israel were standing before them, with Jaazaniah son of Shaphan   standing among them. Each had a firepan in his hand, and a fragrant cloud of incense was rising up. "
"E Ssé gɔɔn né mèŋ ngie: Gù míŋ nyìŋ mesoŋ, ɔ̀ ne ńgyá mmó gie melÿò tsɛ̀ɛ láʼa Ésàlayɛ ée lelyěen ńne ńgÿo? Wɛ̌ nyìŋ wɔ́ɔ na pɔ́b tyé na jʉʼʉ mmó yɔ́b gie pɔ́ guʼte ńdɔgɔ ńgÿo Ssé, pɔ́ ne ńdaga yɔb ntoŋ, ńgɔɔn ngie: «Cʉ̀apʉ̀a te ne ńgyá wég wɔ́, à kéen ńgwáʼa láʼ.» ","He said to me, “Son of man, do you see what the elders of the house of Israel are doing in the darkness, each at the shrine of his idol? For they are saying, ‘The Lord does not see us. The Lord has abandoned the land.’ ”   "
E Ssé kẅíʼi ńgɔɔn né mèŋ ngie: «Ɔ̀ ge gíŋ gyá tsɔ́ mentʉ̀ menò tepòŋ mie pɔ́ ne ńkẅiʼi ńgÿo.» ,"Again he said to me, “You will see even more detestable acts that they are committing.”"
"Á kaa wɔ́ɔn ńdɔg ńgʉa né jʉʼʉ ncwò nkáʼ gẅie ée shÿó kwóŋ, á na jʉʼʉ Ndʉalʉ̌a yé, panzwě néŋte ssé jʉʼó, ńne ńdʉa legwé tsɔ̌ ssé gie mé tóŋo lê Tamuze, ","Then he brought me to the entrance of the north gate of the Lord’s house, and I saw women sitting there weeping for Tammuz. "
"ńgɔɔn né mèŋ ngie: «Míŋ nyìŋ mesoŋ, ɔ̀ gyá jú yɛ̂? Ɔ̀ ge gíŋ gyá tsɔ́ mentʉ̀ menò tepòŋ.» ","And he said to me, “Do you see this, son of man? You will see even more detestable acts than these.”"
"Á kaa wɔ́ɔn, ńdɔg ńkúu tsɛ̀ɛ jʉʼʉ Ndʉalʉ̌a, á na tetʉ́a ye nzème tsoló. Á gwɔ́ ncwò lékúu tsɛ̀ɛ ndá Cʉ̀apʉ̀a, á tsetsɛ̀ɛ jʉʼʉ lenuŋé pwɔʼ pɔ́ múɔ melûmndá, mbàŋa ntsɔ̀b tʉ̂a lé móm mbʉ́a tyé wó, ńdíe shÿó sǎʼnèm, ńtém nzèm ńnáa na ndá Ssé, ńne ńguʼte lejÿɔ́g nèm. ","So he brought me to the inner court of the Lord’s house, and there were about twenty-five men at the entrance of the Lord’s temple, between the portico and the altar,   with their backs to the Lord’s temple and their faces turned to the east.  # 8:16 Jr 2:27; 32:33 They were bowing to the east in worship of the sun.  # 8:16 Dt 4:19; 17:3 "
"E Ssé gɔɔn né mèŋ ngie: «Míŋ nyìŋ mesoŋ, ɔ̀ gyá jú yɛ̂? Pa Yúndà pɛ̂, ée jʉʼɔɔn, pɔ́ té néŋe twó, ńgÿo pɔ́ ndáʼ mentʉ̀ menò tepòŋ wɔ́. Pɔ́ gíŋ ḿbú ńnéŋe tág tsɛ̀ɛ láʼ, pɔ́ gÿo kɔ̀ɔkɔ́ɔ wɔ́ɔ pɔ́ lélɔg ńkumte tʉ́m yɔ́ɔn. Pɔ́ pɛ̂ ńne ńtéʼe tsemé mmó mezẅé mèŋ. ","And he said to me, “Do you see this, son of man? Is it not enough for the house of Judah to commit the detestable acts they are doing here, that they must also fill the land with violence   and repeatedly anger me,  # 8:17 Jr 7:18–19 even putting the branch to their nose?  # 8:17 Alt Hb tradition reads my nose "
"Púʼu la, n ge gÿo lɔgɔ máamáa gyáŋalóŋ yɔ́ɔn, é péen wɔ́b yɔ́b. N te gÿo lɔgɔ tsɔ́ɔnmezìŋe é líe wɔ́b wɔ́, n te gÿo gẅiin tsɔ́ pòŋontʉ́m nzèm pɔ́b wɔ́. Pɔ́ ge gÿo lɔg ngyè tetʉ̂, é tóŋo wɔ́ɔn tà kʉ́a, légwɔ́ gie n ge gÿo kẅéte wɔ́b, mèŋ le nò yɔ́b zẅíʼte.»","Therefore I will respond with wrath.   I will not show pity or spare them.  # 8:18 Ezk 5:11 Though they call loudly in my hearing,  # 8:18 Mc 3:4 I will not listen to them.”"
