ngiemboon,en
"Atsɔ̌ nyìŋ gwɔ́ tÿǒsoŋ Sezale, lezíŋ sé gwɔ́ lê Kɔɔnɛye, á gwɔ́ tsɔ̌ tàʼ na metándá palÿɔ́ʼncù pà Loma, ésáʼa pʉ̀a nkÿo. Mé tóŋo yɛ̌ nùɔ lê «nùɔ ye Ítali.» ","There was a man in Caesarea named Cornelius, a centurion of what was called the Italian Regiment.   "
"Á gwɔ́ nyìŋ, pâ ngẅɛ̀ yé ntsèm pú ńgÿo mekùʼ Ssé pà Yúndà, ńjúʼu ncwò wé. Á piŋ ńkẅéte pà Yúndà pie ée mepóŋ tà é gyɔ́ɔn gyɔ̌ɔn, ńnéŋe sẅíŋte Ssé fʉ̀ʼ ntsèm. ",He was a devout man and feared God along with his whole household. He did many charitable deeds for the Jewish people and always prayed to God.   
"Á gwɔ́ tsɔ̌ lyɛ̌ʼ, á na mmó nèm tá mbÿɛ̀njÿó, e Ssé nyɛ́ʼ nÿɔ́g mé. Á gyá tsɔ̌ Cÿɔ́ʼ Ssé tó ńtsɛ́ɛ yé ndá, ńtóŋo yé ngie: «Kɔɔnɛye!» ","About three in the afternoon   he distinctly saw in a vision an angel of God who came in and said to him, “Cornelius.”  # 10:3 Ac 3:1; 5:19; 9:10; 10:17,19"
"Á pʉʼʉ twó yé, ńdíe cÿɔ́ʼ Ssé, ńne ḿbɔ́gɔ, ńgɔɔn né yé ngie: «Áa kɔ́ Cʉ̀apʉ̀a?» Cÿɔ́ʼ Ssé tsɔ́ʼɔ mbwó yé ngie: «E Ssé jǔʼ páʼ ɔ̀ zɔgɔ lésẅíŋte yé, ńgíŋe ńgyá mbɔɔ mmó gie ɔ̀ ne ńgÿo na mepóŋ, ńdɔgɔ ńkẅéte wɔ́b. E Ssé kaa gú lege. ","Staring at him in awe, he said, “What is it, Lord? ”"
"Afʉ̀ʼɔɔn la, túm pʉ̀a pɔ́ gʉa Yope, éfaʼa tsɔ̌ nyìŋ gẅie mé tóŋo yé lê Símò. Setsɔ́ lezíŋ sé gíŋe ńgwɔ́ lê Piɛ. ","Now send men to Joppa and call for Simon, who is also named Peter. "
"À néŋe ndá tsɔ̌ nyìŋ. Esé lezíŋ gíŋe ńgwɔ́ lê Símò. Angàŋ faʼa na mengùb menɔ̀ɔn, eye ndá gwɔ́ ngʉ̀ŋe ntse tépàa.» ","He is lodging with Simon, a tanner, whose house is by the sea.”  "
"Cÿɔ́ʼ Ssé tsẅii nò mbwó yé tà ńgʉa, Kɔɔnɛye cʉ́ʼ ńtóŋ megàŋafàʼ pé mépʉ́a, ńgÿo tàʼ ndÿɔ̀ʼncù. Á gwɔ́ gẅie pɔ́ yé zyě ńtsẅé. Á piŋ ńgwɔ́ nyìŋ ńgÿo yé mekùʼ Ssé. ","When the angel who spoke to him had gone, he called two of his household servants and a devout soldier, who was one of those who attended him. "
"Kɔɔnɛye tóŋo wɔ́b púʼu, ńdeen ńké ḿbíte kɔ̀ɔkɔ́ɔ gie á cʉ̌a, éshwóŋo wɔ́b, tá ńtúmo wɔ́b Yope.","After explaining everything to them, he sent them to Joppa."
"Njÿó gÿo ńdʉ́a, pɔ́ nyé ńgwɔ́ pɔ́ mánzsè, á gwɔ́ mmó tsɛ̀ɛ zsǒ, tà mbà pɔ́ gʉ̌a tà ńcʉ́ʼʉ lékúu tsɛ̀ɛ tÿǒsoŋo Yope. Á gwaa gwɔ́, mbà Piɛ kwɔʼɔ́ na jʉʼ gie áa ntsɔ̀ʼ ndá, ńgwɔ́ pɔ́ páʼ tetʉ́a la lésẅíŋte Ssé. ","The   next day, as they were traveling and nearing the city, Peter went up to pray on the roof  # 10:9 Ps 55:17; Jr 19:13; 32:29; Zph 1:5; Mt 24:17 about noon.  # 10:9 Lit about the sixth hour "
"Nzyè zye légyáŋa yé, á tsɔ́ɔn léjÿó mmó. Mé gwaa gwɔ́ ńne ńcwoŋte shúm sie à ge jÿó, e Ssé nyɛ́ʼ nÿɔ́g mé á gyá tsɔ́ mmó gie á fóo mbwó yé Ssé, ","He became hungry and wanted to eat, but while they were preparing something, he fell into a trance. "
