ngiemboon,en
"Ammó gie Cʉ̀apʉ̀a Ssé la nyɛ́ʼ nÿɔ́g mɔ́ɔn n gyá á yɔɔn: À la gwaa ńnyɛte ngǐm, mbà legǐ gẅie mé ka vɔg ńzáʼ, ńdɔg ńjÿɔ́g menɔ̀ɔn fùɔ zyě lekwɔ́ʼ. ",The Lord God showed me this: He was forming a swarm of locusts   at the time the spring crop first began to sprout #— #after the cutting of the king’s hay. 
"Páʼ ngǐm la pú ne ḿpfɛ́ɛ legǐ tsɛ̀ɛ láʼ pɔ́ ntsèm la, mèŋ n gɔɔn ngie: «Cʉ̀apʉ̀a Ssé, zẅíʼte, e sẅíŋte gú, lege mefʉa pʉ̀a pú! Á lɔɔn te púʼu wɔ́, mbà pʉ̀a pú ŋwɛ́ ge láʼ cʉ́ʼʉ kɔ́? É kɔ́g tɛʼ!» ","When the locusts finished eating the vegetation of the land,   I said, “Lord God, please forgive!  # 7:2 Jr 14:7,20–21; Ezk 9:8; 11:13 How will Jacob survive since he is so small? ”  # 7:2 Is 37:4; Jr 42:2"
"À gwɔ́ púʼu Cʉ̀apʉ̀a kúbe nkwaŋá wé, ńgɔɔn ngie: «Ngwɔ́ tsɔ́ nò le láʼ ńgwɔ́ púʼu wɔ́.» Cʉ̀apʉ̀a zɔ gɔɔn.","The Lord relented concerning this.   “It will not happen,” he said."
"Ammó gie Cʉ̀apʉ̀a Ssé la nyɛ́ʼ nÿɔ́g mɔ́ɔn, n gyá, á yɔɔn: Cʉ̀apʉ̀a Ssé la zába lélɔg mmɔ̌g, é sáʼ ntsaŋ; azẅɛ̌ mmɔ̌g la gÿo ntse gẅie ée tsɛ̀ɛ tsetsáʼ júm, ḿbiŋ tuɔ láʼa pʉ̀a Ésàlayɛ. ",The Lord God showed me this: The Lord God was calling for a judgment by fire.   It consumed the great deep and devoured the land. 
"Púʼu la, n gɔɔn ngie: «Cʉ̀apʉ̀a Ssé, zẅíʼte, e sẅíŋte gú. Á té púʼu wɔ́ mbà pʉ̀a pú ge láʼ cʉ́ʼʉ kɔ́? Epʉ̀a pú nyé ńkɔ́g tɛʼ!» ","Then I said, “Lord God, please stop!   How will Jacob survive since he is so small? ”"
"Cʉ̀apʉ̀a júʼ púʼu, ńkúbe nkwaŋá wé, ńgɔɔn ngie: «Ngwɔ́ tsɔ́ nò le láʼ ńgwɔ́ púʼu wɔ́,» Cʉ̀apʉ̀a zɔ gɔɔn.","The Lord relented concerning this.   “This will not happen either,” said the Lord God."
"Ammó gie à la nyɛ́ʼ nÿɔ́g mɔ́ɔn, n gyá, á yɔɔn: Cʉ̀apʉ̀a la tyé tyě á ngʉ̀ŋe sagá ndá, ńgẅiin paŋa tʉ̌. ",He showed me this: The Lord was standing there by a vertical wall with a plumb line in his hand. 
"Cʉ̀apʉ̀a zɛ́te wɔ́ɔn ngie: «Ɔ̀ ne ńgyá kɔ́ Ámɔ́sè?» N tsɔ́ʼɔ mbwó yé ngie: «Á paŋa tʉ̌.» Cʉ̀apʉ̀a gíŋe ńgɔɔn ngie: N gyǎ ngie pʉ̀a pɔ́ɔn gwɔ́ pɔ́ páʼ paŋa tʉ̌. Afʉ̀ʼɔɔn la, n te gíŋe lege mefʉa wɔb wɔ́.","The Lord asked me, “What do you see, Amos? ”  "
N ge gÿo tágte mejʉʼ ssé,"Isaac’s high places   will be deserted,"
"Púʼu la, Amasiya gẅie à laa nùŋepwɔʼ, á tÿǒsoŋo Mbetɛɛ, tsẅi ngie mé gʉa shwóŋo Yelobowam gẅie à laa fùɔ pʉ̀a Ésàlayɛ ngie: Ámɔ́sè ne faʼa létsó gú na lʉŋe lefùɔ pʉ̀a Ésàlayɛ ḿmaʼa ssé. Aláʼ té ne ńzẅíŋe nò gie Amasiya gɔ̌ɔn wɔ́. ","Amaziah the priest   of Bethel sent word to King Jeroboam of Israel, saying, “Amos has conspired against you  # 7:10 Jr 26:8–11; 38:4 right here in the house of Israel. The land cannot endure all his words, "
