ngiemboon,en
"N ne ńkwoŋo ngie pi zsé ngie ncù gẅie n ne ḿmaʼa é tʉ. M maʼa wɛ̌ ncù na twó sí, mbɔɔ na twó pʉ̀a Keleto pie ée Lawondise, mbɔɔ na twó petsɔ́ pʉ̀a Keleto tà ńgyɔ́ɔn pie é laa wɔ́ɔn gyá. ","For I want you to know how greatly I am struggling   for you, for those in Laodicea,  # 2:1 Col 4:13–16; Rv 1:11; 3:14 and for all who have not seen me in person. "
"N gÿo púʼu, lélɔg ńnéŋ ntʉ́m wɔ́b, nkwòŋe temte wɔ́b, mbɔɔ páʼ pɔ́ ge nyɛte zsé nò gie áa na Keleto, éfó mǒ é zsé ntsem Ssé gie à ka gÿo peg zsé, yɛ̌ ntsem gwɔ́ pɔ́ Keleto yé máŋwɛ́. ","I want their hearts to be encouraged   and joined together in love, so that they may have all the riches of complete understanding and have the knowledge of God’s mystery  # 2:2 Php 3:8  #— #Christ.  # 2:2 Other mss read mystery of God, both of the Father and of Christ; other ms variations exist on this v.,# 2:2 Col 1:27 "
"Azsénò ntsèm, mbɔɔ legye ntsèm pú ńgwɔ́ fùʼ gie á cúʼte ńdyeen pɔ́ na Yěsô.",In him are hidden all the treasures of wisdom   and knowledge.  # 2:3 1Co 14:6
"Mèŋ shwóŋo gẅí mɔɔn menò ḿbɔ́gɔ tsɔ̌ nyìŋ létó ńdɔgɔ shwóŋè gie mé neŋé ssé ńtáŋte, ésele twó gí. ",I am saying this so that no one will deceive you with arguments that sound reasonable. 
"N tsɛ ńgwɔ́ ngʉ̀a shʉ̀shʉ̀a, tá nkwaŋá wɔ́ɔn tyé pɔ́ na pi. N ne ńkága á nue n zsě ngie pi ne ńtáŋte menò mí mboŋó, ḿbiŋ ńkúʼte nò Keleto tà á tʉ.","For I may be absent in body, but I am with you in spirit,   rejoicing to see how well ordered you are and the strength of your faith in Christ."
"Páʼ pi ka kě ńzẅíŋ ngie Yěsô Keleto aa Cʉ̀apʉ̀a gẅi la, á ne ńzɛ́te ngie gẅi lenéŋè gwɔ́ páʼ à ne ńkwoŋo. ","So then, just as you have received   Christ Jesus as Lord,  # 2:6 Eph 3:11 continue to walk in him, "
"Pi nyɛte ńcʉŋ leŋaŋ sí pɔ́ na yé, ńtyé pɔ́ na yé páʼ ndá gie e tyé na cÿó la, ńne ńkẅiʼi ńkúʼte pɔ́ nò yé mboŋó, yɛ̌ nò ké ńgwɔ́ pɔ́ páʼ mé la zíʼi gẅí. Pi cwóŋo ńná ndǎg mbwó Ssé.","being rooted and built up in him   and established in the faith, just as you were taught,  # 2:7 Eph 4:21; Heb 13:9 and overflowing with gratitude."
"Pi pɔ́ɔn nyìŋ lélɔgɔ zsénò pʉ̀a mesoŋ gie á gwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ, éfʉte gẅí, pi gwe na lejÿɔʼ sé. Ayɛ̌ zsénò gwɔ́ pɔ́ cÿɔ̌nò gẅie é jʉ́ʼʉ na nùŋe pʉ̀a mesoŋ, ńgíŋe ńjʉ́ʼʉ na metʉ̀ mentí mentí mie ée tsɛ̀ɛ njÿó, é té jʉ́ʼʉ na Keleto wɔ́. ","Be careful that no one takes you captive through philosophy and empty deceit based on human tradition,   based on the elements of the world, rather than Christ.  # 2:8 1Tm 6:20 "
"Pi pɔ́ɔn, á nue kɔ̀ɔkɔ́ɔ gie áa na Ssé wɔ́ɔ, mé gyá na Keleto, yé gẅie à la sele ńcʉ́ʼʉ nyìŋ mesoŋ. ","For the entire fullness   of God’s nature dwells bodily  # 2:9 Or nature lives in a human body in Christ, "
"Pi lâ Keleto kéen ńtemte, e Ssé fó mǒ ńnáa gẅí fùʼ ntí ntí. Keleto ŋwɛ́ pǔ ńcʉa kɔ̀ɔkɔ́ɔ gie á gẅiin tʉ̀, ésáʼa njÿó.","and you have been filled by him, who is the head   over every ruler and authority. "
"Pi lâ Keleto la gwɔ́ tà ńtemte, e Ssé gÿo liŋé na pi. Á gwɔ́ gie á nyɛɛ ngie pi ee pʉ̀a pé. À laa tsɔ́ fʉ̀ʼ ńtsẅii mbwó pà Yúndà ngie pɔ́ gÿo mé púʼu wɔ́b, á gwɔ́ liŋé, táʼ, á ké ńgʉa na pi, mbà liŋé gie à gÿǒ na pi, á téen fóo mbwó pʉ̀a mesoŋ wɔ́, á fóo pɔ́ mbwó Keleto. Yɛ̌ liŋé ké těen fó na mefàʼ mbwó pʉ̀a mesoŋ wɔ́, á fóo pɔ́ na lepuʼú wégè gẅie aa we Keleto, ḿbiŋe cʉa mǒ ńkẅile mmó gie á kɔ́ɔn ńtsóte wégè ńnéŋe na nò tepòŋ. ","You were also circumcised in him with a circumcision not done with hands, by putting off the body of flesh,   in the circumcision of Christ,  # 2:11 Mt 1:17; Eph 5:2 "
"Á laa fʉ̀ʼ gie mé la nuʼu gẅí tsɛ̀ɛ ntse, mé laa púʼu, ńdɔgɔ ḿbúte gẅí lâ Keleto ńnéŋe tsɛ̀ɛ lesyè, pi lâ pɔ̌ gíŋe ḿbúte ńzíme na legwé, á nue pi zẅǐŋ ngie e Ssé gie e la zíme Yěsô na legwé, à gẅiin tʉ̀ lélɔg ńgÿo pi zím gí na legwé. ","when you were buried with him   in baptism, in which you were also raised with him  # 2:12 Eph 2:6; Col 3:1 through faith in the working of God, who raised him from the dead.  # 2:12 Mt 17:9; Jn 5:25; 20:9; 21:14; Ac 2:24 "
"Pi laa tsɔ́ fʉ̀ʼ, ńgwɔ́ mbwó Ssé, ńgwɔ́ pɔ́ mepfó, ńtí menò tepòŋ mí, mbɔɔ páʼ pi la te pʉ̀a pie mé la púʼu wɔ́b lélɔgɔ wɔ́b ńgÿo pʉ̀a Ssé wɔ́. Á ké ńgwɔ́ na fʉ̀ʼɔɔn, mbà Ssé kéen ḿbúte gẅí lâ Keleto ńzíme na legwé. À kéen ḿbú ńdege menò tepòŋ mégè ntsèm, ńnáa mbwó pege. ","And when you were dead in trespasses and in the uncircumcision of your flesh, he made you alive with him and forgave us all our trespasses. "
"À la véle ŋwàʼne njǔ yeg lâ pɔ̌, mbà lepʉ̌ laa tsɛ̀ɛ yɛ̌ ŋwàʼne ńne sẅiŋe wégè na menò mie pege fʉate, ńgwɔ́ mé gɔɔn ngie à la pú wɔ́b Yěsô ńkime na tÿǒnkǐ, ńdɔgɔ púʼu, ńcʉŋte ŋwàʼne. ","He erased the certificate of debt, with its obligations, that was against us and opposed to us, and has taken it away by nailing it to the cross.   "
"E Ssé lɔ̌ɔn ńdɔgɔ púʼu, ńgwoonte messé tepòŋ, é pie é gẅiin tʉ̀, ésáʼa njÿó yɔɔn, ńkẅile metʉ̀ mɔ́b ńgwáʼa, ńtéme shʉ́ twó pɔ́b mvfò láʼ. Á gwɔ́ páʼ à la lɔgɔ wɔ́b ńgÿo ngàŋatsǎŋ ncù, Keleto lɔgɔ wɔ́b ńgwá ńgiŋ ńdɔg ńdaʼte ngie à jÿǒ ncù.","He disarmed the rulers and authorities and disgraced them publicly; he triumphed over them in him.  ,# 2:15 Lk 10:18; Jn 12:31; 16:11; Eph 6:12; Heb 2:14"
