ngiemboon,en
" Cʉ̀apʉ̀a ge gÿo gẅiin tsɔ́ɔnmezìŋe nzèm Yakwɔ̂b. Oon, à ge gÿo nyɛ ngie à la tsɔ́ʼɔ Ésàlayɛ. À ge gÿo néŋ pʉ̀a Ésàlayɛ na tsetsáʼa yɔ́b. Megʉ̀ kúu nùɔ pɔ́b, ńcʉ́ʼ yɔ́b pʉ̀a Yakwɔ̂b. ","For the Lord will have compassion   on Jacob and will choose Israel again.  # 14:1 Dt 7:7; Ps 102:13; Zch 1:17 He will settle them on their own land.  # 14:1 Dt 12:10; 2Sm 7:1 The resident alien will join them and be united with the house of Jacob.  # 14:1 Dt 14:21,29; Zch 8:22–23; Eph 2:12–14 "
"Epʉ̀a tsɔ́ meláʼ ge láʼ tó, é faʼa Ésàlayɛ, lélɔgɔ yé ḿbiŋ né tsɛ̀ɛ ngwòŋ wé. Pɔ́ ge láʼ gʉa tà ńkúu na tsetsáʼ gie áa ye Cʉ̀apʉ̀a, epʉ̀a Yakwɔ̂b lɔgɔ wɔ́b ńgÿo mepuʼ: é mbàŋa pâ panzwě. Epʉ̀a Yakwɔ̂b ge gÿo gÿo púʼu, epʉ̀a pie é la lɔgɔ wɔ́b, ńgÿo menkwɔɔn, e cʉ́ʼ menkwɔɔn pʉ̀a Yakwɔ̂b. Pɔ́ ge gÿo cʉ́ʼ metáfàʼ pʉ̀a pie é lɔ́ɔn ńnɔʼɔ wɔ́b.",The nations will escort Israel and bring it to its homeland. Then the house of Israel will possess them as male and female slaves in the Lord’s land.   They will make captives of their captors and will rule over their oppressors.
"Gù Ésàlayɛ, ɔ̀ ge láʼ gwɔ́ tsɛ̀ɛ ntʉ̀ faʼa ndá nkwɔɔn pɛ́ʼɛ̀, é gyá ngɔ́ʼ pɛ́ʼɛ̀, menò ntʉtʉ e kúu gú pɛ́ʼɛ̀ tà mag, Cʉ̀apʉ̀a náa sẅétè né gù. ","When the Lord gives you rest from your pain,   torment, and the hard labor  # 14:3 Ex 1:14 you were forced to do, "
"Á ge láʼ gwɔ́ fʉʼó ŋwɛ́, ɔ̀ zɔbɔ yɔɔn zɔ̀b, ńdɔg ńgẅe fùɔ Mbambilonia:",you will sing this song of contempt about the king of Babylon   and say:
Cʉ̀apʉ̀a ka pyǎg metʉ̀ pʉ̀a tepòŋ.,"The Lord has broken the staff of the wicked,"
É panɔʼɔ láʼ pie é kɔ̌ɔn ńdɔgɔ gyáŋalóŋ,It struck the peoples in anger
"Ngwòŋ ntsèm ee fʉ̀ʼɔɔn ńgwɔ́ tsɛ̀ɛ mbʉ́lè, ńne ńzẅɛte.",The whole earth is calm and at rest;
"Mbɔɔ metÿǒ ne ńkága,",Even the cypresses and the cedars of Lebanon
"Áa láʼ mepfó, á nzèm ssé,","Sheol below is eager to greet your coming,"
Pɔ́ pú ne ńgɔɔn né gù ngie:,"They all respond to you, saying,"
"Mé ka lɔg ngyè kèkÿɛ̀,","Your splendor has been brought down to Sheol,"
"Gù cÿɔ́ʼsaŋ gẅie à ŋwʉŋe mbaʼámbaʼ,","Shining morning star,  ,# 14:12 2Pt 1:19; Rv 2:28; 22:16"
Ɔ̀ ka ne ńkwaŋa ngie:,"You said to yourself,"
"N ge gÿo kwɔ́ʼ tà kúu ndùm melɔ́ɔn,",I will ascend above the highest clouds;
"Táʼ, ɔ̀ kéen sẅɛ́ʼ,",But you will be brought down to Sheol
