ngiemboon,en
"Mbalam júʼ ntí gie Cʉ̀apʉ̀a tyě pɔ́ lénéŋ mbʉ́lè na pà Ésàlayɛ, à te gíŋe faʼa légʉa ńzɛ́te tsɔ́ nò gie á ge fó mbwó Ssé wɔ́, páʼ à kɔ̌ɔn ńzɔɔn ńgÿo na tsɔ́ mefʉ̀ʼ wɔ́, ńcʉ́ʼ sele nnɛ́ ńdíe pɔ́ shÿó nkùɔmekwaʼá. ","Since Balaam saw that it pleased the Lord to bless Israel, he did not go to seek omens as on previous occasions, but turned   toward the wilderness. "
"Ńgwɔ́ tà ḿbʉʼʉ nÿɔ́g, ńgyá jʉʼ gie pa Ésàlayɛ néŋe wó na mengẅɛ̀te mengẅɛ̀te, à Zẅìge Ssé pú ńjÿó yé, ","When Balaam looked up and saw Israel encamped tribe by tribe, the Spirit of God   came on him, "
"á lɔgɔ wɔɔn fǒloŋ, ńgɔɔn ngie:",and he proclaimed his poem:
"júʼu mmó gie n gɔɔn,","the oracle of one who hears the sayings of God,"
"Aláʼa Ésàlayɛ, pi ée ngẅɛ̀ ndá Yakwɔ̂b,","How beautiful are your tents, Jacob,"
"É vɔbɔ ssé páʼ tsìtsyɛ̀ gie á ne ńcwóŋo,","They stretch out like river valleys,  "
Pɔ́ gíŋe ńgwɔ́ páʼ ntse gẅie,"Water will flow from his buckets,"
"E Ssé ka lɔg metʉ̀ mie ngwɔ́ tsɔ̌ nyìŋ le mǒ kuʼ, é mie ée páʼ mé nɔ̀ɔnnnɛ́, ńgÿo pɔ́ fó ngwòŋ Egíbtò ńkẅɛ,",God brought him out of Egypt;
"Pɔ́ gÿo pɔ́ páʼ mepúʼntʉ̀ la. Pɔ́ kẅíʼte ssé, ńtéŋe ńnuŋe…","He crouches, he lies down like a lion"
"Mbalag pú ńgyáŋa lóŋ né Mbalam, tà ńtéʼe tepwó né yé, ńgɔɔn né yé ngie: «Mèŋ n ka lɔgɔ gú ńtóo jʉʼɔɔn légwɔ́ gie ɔ̀ ge néŋ ndòon twó megàŋmbù pɔ́ɔn, é pǐŋ ńgwɔ́ ngʉ̀a ntá páʼ ɔ̀ kě ḿpfɛte pɔ́ mbʉ́lè na pɔ́b! ","Then Balak became furious with Balaam, struck his hands together, and said to him, “I summoned you to put a curse on my enemies, but instead, you have blessed them these three times. "
"Afʉ̀ʼɔɔn la, fó lejʉ́ŋ mèŋ ńgʉa, piŋ nzèm lé mbʉ̀a gù. Mèŋ n da kaʼ páʼ n ge gÿo gÿo mekùʼ mú, tà e pú ńdúe, tá Cʉ̀apʉ̀a taté gú mǒ!»","Now go to your home! I said I would reward you richly,   but look, the Lord has denied you a reward.”"
Mbalam tsɔ́ʼɔ mbwó Mbalag ngie: «N da ké ńzɔɔn ńgɔɔn mbwó memántúm pie ɔ̀ la túm ngie: ,"Balaam answered Balak, “Didn’t I previously tell the messengers you sent me: "
"Mbalag gwéʼe ḿbú ńná pɔ́ nkáb lâ tʉ̌ ngɔ̂ɔ gie áa nɔʼ yé tà ńdúe, mbà ńgwɔ́ ń de fʉa tsɔ́ na shwóŋè gie Cʉ̀apʉ̀a tsẅǐ wɔ́. Mèŋ n gɔɔn pɔ́ ndàʼ meshwóŋè mie Cʉ̀apʉ̀a tsẅǐi mbwó mèŋ.» ","If Balak were to give me his house full of silver and gold, I could not go against the Lord’s command, to do anything good or bad of my own will? I will say whatever the Lord says.   "
"Afʉ̀ʼɔɔn la, n ge gʉa kẅɛ́te pʉ̀a láʼ pɔ́ɔn. Táʼ, vɔg ńjúʼ, n ne kwoŋo lékága tuŋó jú, á na mmó gie pa Ésàlayɛ ge gÿo tsɔ́ lyɛ̌ʼ, é gÿo na pʉ̀a láʼ pú! ","Now I am going back to my people, but first, let me warn you what these people will do to your people in the future.”"
Mbalam piŋ ńdɔgɔ wɔɔn fǒloŋ ńgɔɔn ngie:,Then he proclaimed his poem:
"Júʼu mmó gie mèŋ n gɔɔn,",the oracle of one who hears the sayings of God
"Mèŋ gyá mmó gie á ge gÿo tá tó,","I see him, but not now;"
"À gíŋe ńkẅé ngwòŋ Seyî,",Edom will become a possession;
"Ngẅɛ̀ ndá Yakwɔ̂b ge kuʼu na megàŋmbù pé,",One who comes from Jacob will rule;
"Mbalam pɔ́ɔnte ńgyá pʉ̀a Amalɛg, ńgɔɔn né pɔ́b ngie:",Then Balaam saw Amalek and proclaimed his poem:
"Á gíŋe ńgyá pʉ̀a Keni, ńgɔɔn ngie: «Pi pʉ̀a Keni, pi ée láʼ pi, ńnéŋe na mejʉʼʉ mie mé la kwɛ́ tà é tʉte tà ńgwɔ́ mé le lwo ńtág wɔ́.",Next he saw the Kenites and proclaimed his poem:
"Tá á ké ńgwɔ́ pɛ́ʼɛ̀, emmɔ̌g ge gÿo sẅág membʉ̀a mí,",Kain will be destroyed
Mbalam gíŋe ńkẅiʼi ńgɔɔn ngie:,Once more he proclaimed his poem:
"Epʉ̀a pie é ge fó ngwòŋ Shʉ́ʉpèle né memǎa mekanúʼ,",Ships will come from the coast of Kittim;  
"Mbalam gɔɔn mɔɔn menò tà ńtsẅé jʉʼ, ńcʉ́me mánzsè, ńgwaa gʉa né yé láʼ, Mbalag lɔg wé nkwɔʼɔ́.","Balaam then arose and went back to his homeland, and Balak also went his way."
