ngiemboon,en
"Ɔ̀ lɔɔn ńgyá mmó gie ńgwɔ́ ɔ̀ gÿo tà ńjÿó pì, ɔ̀ gÿo té pɔ́g pɔ̌g, á nue à lɔɔn ngwɔ́ ɔ̀ láʼa lyɛ̌ʼ ńjÿó pì gie á fó mǒ. ","Send your bread on the surface of the water,  "
"Pɔ́ɔn léleʼe mbúm mú tsɛ̀ɛ tàʼ túŋ, á nue ɔ̀ te ne ńzsé ngɔ́ʼ gie ngwɔ́ é tóo ndùmo ssé tsetsáʼ wɔ́.","Give a portion to seven or even to eight,  "
"Áa fʉ̀ʼ gie ntse pú ńgyɔ́ɔn tsɛ̀ɛ melɔ́ɔn, mbʉ̀ŋ lú. Atÿǒ lɔɔn ńgwe na gwoŋó pwó kyɛ̀be kà gwoŋó pwó tʉ̀ wɔ́ɔ, mbà á ge ké láʼ nuŋe pɔ́ jʉʼ gie á gwě wó. ","If the clouds are full, they will pour out rain on the earth;"
"Nyìŋ gẅie à pɔ́gɔ fèfà, à te pye mmó wɔ́, nyìŋ gẅie à pɔ́g mbʉ̀ŋ, à te lag shúm ńnáa ndá wɔ́.","One who watches the wind will not sow,"
"Ɔ̀ te zsé ntí gie múɔ lɔg ḿbwóonte mbùm ye tá ńgúʼu lepfòm má we wɔ́. Á gíŋ ńgwɔ́ pɔ́ ndʉŋndʉŋ páʼ ńgwɔ́ ɔ̀ le zsé ntí gie e Ssé lɔg faʼ mefàʼ mé wɔ́, á yé gẅie à gÿo kɔ̀ɔkɔ́ɔ. ","Just as you don’t know the path of the wind,"
"Púʼu la, lu jú ssé mbaʼámbaʼ ńnéŋ jù mbyè mmó ssé, éfaʼa fàʼ té zẅɛte tà ńkú ncwònzém. Ɔ̀ te ne ńzsé gwǒŋ gie fàʼ jú ge gÿo poŋo mǒ wɔ́, kà ɔ̀ ge gÿo jÿó pì na fàʼ jú pɔ́ ntsèm wɔ́ɔ.","In the morning sow your seed,"
"Legwɔ́ tsɛ̀ɛ kyɛ̀ʼ, á póŋo mbwó mânyìŋ ntsèm, á gíŋ ńgwɔ́ mbòŋ léne ńgyá lejÿɔ́g nèm. ","Light is sweet,"
"Nyìŋ lɔɔn ńzɔɔn ńnéŋe ndùm njÿó na mengùʼ tà é gyɔ́ɔn, mbà à gẅiin léne ńkága á na mengùʼ amɛ̌ ntsèm. Pege ké ńkímte ngie alyɛ̌ʼ áa wó gie ɔ̀ ge gÿo kwé, á nue ngwɔ́ mé le zsé mmó gie á ge gÿo tá gÿo wɔ́, yɛ̌ mmó gíŋ ńgwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ!","Indeed, if someone lives many years,"
"Gù gẅie ɔ̀ nyé ńgwɔ́ múɔshùm, jÿó pì na nò múɔshùm jú. Néŋe tsɛ̀ɛ lekág na yɛ̌ fʉ̀ʼ ŋwɛ́. Gÿo kɔ̀ɔkɔ́ɔ wɔ́ɔ gie ɔ̀ ne ńtsɔ́ɔn lâ kɔ̀ɔkɔ́ɔ wɔ́ɔ gie á póŋo gú. Táʼ, ńké ńzsé ngie Ssé ge gÿo ŋaga gú na kɔ̀ɔkɔ́ɔ wɔ́ɔ gie ɔ̀ la gÿo. ","Rejoice, young person, while you are young,"
"Lÿɔ́ʼte mmó gie ńgwɔ́ á néŋe lemÿɔ̀g tsɛ̀ɛ ntʉ́m gù, mbɔɔ gie ngwɔ́ á néŋe guɔ soŋ nnɛ́ gù, á nue anò múɔshùm lâ metʉ̀ lwo syeen páʼ ndyé mmɔ̌g.","Remove sorrow from your heart,"
