ngiemboon,en
"À Zẅìge Ssé leen ńké fó jʉʼó, ńdɔgɔ Yěsô ńgee kwòŋotsẅɛ, páʼ Sátà ge kwaʼte yé. ",Then   Jesus was led up by the Spirit into the wilderness to be tempted by the devil.  # 4:1 Jos 15:61; Jdg 1:16; Jn 1:6–7; Jms 1:14 
"À la néŋe wó lyɛ̌ʼ láʼ móm lekùɔ né pà letsẅɛ́ʼ móm lekùɔ té pfɛ́ɛ mmó, nzyè gyáŋa yé. ","After he had fasted forty days and forty nights,   he was hungry. "
"Sátà tó ńkwaʼte yé, ńgɔɔn ngie: «Páʼ ɔɔ Míŋ Ssé la, leen ńké ńtsẅi né metóon pɛ̂ ngie e sele ńcʉ́ʼʉ mmó léjÿó, ɔ̀ jÿó.» ","Then the tempter approached him and said, “If you are the Son of God, tell these stones to become bread.”  "
Yěsô tsɔ́ʼɔ mbwó yé ngie: «Mé la ŋweʼe tsɛ̀ɛ Ŋwàʼne Ssé ngie: “Nyìŋ te lɔg pɔ́ ndàʼ mmó léjÿó gie à jÿǒ tá ńgwɔ́ wó wɔ́. À lɔg mbɔɔ yɛ̌ shwóŋè wɔ́ɔ gie á kẅɛɛ ncwò Ssé.”»,"He answered, “It is written: Man must not live on bread alone but on every word that comes from the mouth of God.”   ,# 4:4 Dt 8:3"
" Sátà leen ńdɔgɔ Yěsô ńgʉa lé Yelúzálèm, á tÿǒsoŋ ndʉalʉ̌a, ńtÿɔ́gɔ yé na ntsɔ̀ʼ gie ee na ndá Ssé, ","Then the devil took him to the holy city, had him stand on the pinnacle of the temple,   "
"ńgɔɔn né yé ngie: «Páʼ ɔɔ Míŋ Ssé la, fó jʉʼɔɔn, ńkyɛ́, ńtyé ssé, mélàʼmie mé la ŋweʼe tsɛ̀ɛ Ŋwàʼne Ssé ngie: “Ssé ge tsẅi mecÿɔ́ʼ pé tó ḿbyɛ́bte gú, pɔ́ ge lɔg mbwó mɔ́b kaa gú tà ɔ́ le túu kwò jú na tóon wɔ́.”» ","and said to him, “If you are the Son of God, throw yourself down. For it is written:"
Yěsô tsɔ́ʼɔ mbwó yé ngie: «Mé la gíŋe ńŋweʼe tsɛ̀ɛ Ŋwàʼne Ssé ngie: “Pɔ́ɔn lé láʼ ńkwaʼte Cʉ̀apʉ̀a Ssé jù.”»,"Jesus told him, “It is also written: Do not test the Lord your God.”   ,# 4:7 Dt 6:16"
" Sátà gíŋe ńdɔgɔ yé ńgʉa ndùm tsɔ̌ lekwɛ́ sie é gʉa tàa tÿǒ, ńtyé wó, ńnyɛɛ yé mengwòŋo mengwòŋ mie ée tsɛ̀ɛ njÿó, mbɔɔ mmó gie pɔ́ lɔgɔ fáŋa, ","Again, the devil took him to a very high mountain and showed him all the kingdoms of the world and their splendor. "
"ńgɔɔn né yé ngie: «Ɔ̀ lɔɔn ńŋwɔ́ʼ nnɛ́ mvfò mèŋ, ńguʼte wɔ́ɔn, m bú ńná né gù.» ","And he said to him, “I will give you all these things if you will fall down and worship me.”  "
"Yěsô gɔɔn né yé ngie: «Sátà, fó lejʉ́ŋ mèŋ ńtsíŋte nnɛ́, mélàʼmie mé la ŋweʼe tsɛ̀ɛ Ŋwàʼne Ssé ngie: “Nyìŋ guʼte pɔ́ ndàʼ Cʉ̀apʉ̀a Ssé gíle yé, ḿbiŋ ńjúʼ pɔ́ ndàʼ ncwò wé.”» ","Then Jesus told him, “Go away,    Satan! For it is written: Worship the Lord your God, and serve only him.”   # 4:10 Dt 6:13,# 4:10 Dt 6:13; 1Ch 21:1"
"Sátà leen ńké ńnyé Yěsô, mecÿɔ́ʼ Ssé tó, ńne ńkẅéte yé.","Then the devil left him, and angels came and began to serve him.  "
"Mé la néŋe Jÿâŋ ndátsǎŋ, Yěsô gÿo ńjúʼ, ńgʉa lé Ngalílîa. ","When he heard that John had been arrested,   he withdrew into Galilee.  # 4:12 Lk 4:14; Jn 1:43; 2:11 "
"À la kúu Nǎzalɛd, ńcʉa cʉa ńgʉa ńnéŋe Kapɛ́ɛnàwum, á tÿǒsoŋ gie áa ngʉ̀ŋe letʉŋ Ngalílîa, á láʼ gie Zambuloŋ pɔ́ Nɛbtali tÿɔ́ʼte ńnéŋe soŋ. ","He left Nazareth and went to live in Capernaum   by the sea, in the region of Zebulun and Naphtali. "
"Á gwɔ́ púʼu, tá nò gie Esáyà ntsẅìnkʉ̀ Ssé la gɔɔn lɔg ḿbumte. À la gɔɔn ngie:",This was to fulfill what was spoken through the prophet Isaiah:
"«Pi pà Zambuloŋ, mbɔɔ pi pà Nɛbtali,"," Land of Zebulun and land of Naphtali,"
"Epʉ̀a pie é ka néŋe tsɛ̀ɛ nzěm, é kéen", The people who live in darkness
"Á fó púʼu, Yěsô zye léshwóŋo nò Ssé, ńne ńgɔɔn ngie: «Pi kúbe mà gẅi, mélàʼmie nò lefùɔ Ssé tsoté tà ne ḿbɔ́ɔnte!»","From then on Jesus began to preach, “Repent, because the kingdom of heaven    has come near.”"
