ngiemboon,en
"Efʉ̀ʼncʉ̂e gie ee ye fʉ̀te, ee ntʉ̀ nò tepòŋ mbwó Cʉ̀apʉ̀a, táʼ, à kwoŋo nò nyìŋ gẅie à lɔg mengwɔ̀ʼɔ mie ée ndʉŋndʉŋ, éfʉʼʉ mmó.","Dishonest scales are detestable to the  Lord,  "
"Aŋáʼtè tóŋte ngwág, táʼ, lesẅiʼí mbùm gÿo mé gẅiin zsénò.","When arrogance comes, disgrace follows,"
"Nyìŋ gẅie à gẅiin mà té lɔ̌ʼ, awe léshwóŋe ńdiŋe zɔ̌ tsege yé. Nyìŋ gẅie aa ngàŋ zéme, afʉ̀te gie à gẅiin ge gÿo zẅé yé.","The integrity of the upright guides them,  "
"Afùʼu nyìŋ té gÿo kẅéte yé, á fʉ̀ʼ gie gyáŋalóŋ Cʉ̀apʉ̀a lǔ ssé wɔ́; táʼ, ɔ̀ lɔɔn ńgwɔ́ nyìŋ gẅie à tÿɔ́gɔ kwò ńdiŋe, mbà ɔ̀ ge gÿo tsẅɛ́ɛ legwé.","Wealth is not profitable on a day of wrath,"
"Nyìŋ gẅie aa shwòŋo ńdiŋe, Cʉ̀apʉ̀a gÿo mánzsè we gwɔ́ ndʉŋndʉŋ, táʼ, ngÿǒ menò pʉ̀a tepòŋ ge gÿo pɔ́ gwe ssé.","The righteousness of the blameless clears his path,"
"Ammó gie á ge gÿo tá nyìŋ gẅie aa ngàŋa nò nénʉ́ tsẅɛ́, ée megiŋé mé mie ée ndʉŋndʉŋ, táʼ, epʉ̀a pie ée ngàŋ zéme, eyɔb ntí letsɔ̌ɔn shúm ge gÿo cʉ́ʼ lejÿɔʼ sie pɔ́ ge sele gwe tsoló.","The righteousness of the upright rescues them,"
"Nyìŋ tepòŋ kwě, à yé mmó gie à ka ne ńzẅíʼte, á mag, eshúm fùʼ sie à la lɔg sáŋa yé nò ntsèm, é cʉa sẅɛ̀ɛ.","When the wicked person dies,"
"Acʉanò kúu nyìŋ gẅie aa ngàŋa nò nénʉ́, Cʉ̀apʉ̀a fó tsoló ńkẅile yé, nyìŋ tepòŋ zɔ̌ piŋ ńcʉ́ʼ ńgwe tsoló na yé jʉʼ.",The righteous one is rescued from trouble;
"Nyìŋ tepòŋ lɔg meshwóŋè mé faʼ shÿó lépyága legwɔ́ we fɛ̌ we, angàŋa nò nénʉ́ ge gÿo tsẅɛ́, é tíi yé lézsé mmó.","With his mouth the ungodly destroys his neighbor,"
"Epʉ̀a pie ée ngàŋa nò nénʉ́ lɔɔn ne ńjúʼu mboŋó, mbà mânyìŋ ntsèm tÿǒsoŋ ge gẅiin lekág, ngàŋa fʉ̌ʼnò lɔɔn ńkwéte, mbà mé ge kwéʼe ngyè lekág.","When the righteous thrive, a city rejoices;  "
" Mbʉ́lè gie ngàŋa nò nénʉ́ gẅiin, e gÿo tÿǒsoŋ gáʼ, táʼ, epʉ̀a tepòŋ lɔg mɔ́b meshwóŋè ḿbyág pyág.","A city is built up by the blessing of the upright,  "
"Nyìŋ gẅie à gwága fɛ̌ we, aa gʉ̀gʉ̀, tá nyìŋ gẅie à gẅiin zsénò, á pʉ́le ńdáŋte láŋte.","Whoever shows contempt for his neighbor lacks sense,"
"Nyìŋ gẅie à gwáa ńkaa mezíŋ pʉ̀a, aa nkèm mentsem, nyìŋ gẅie à leʼe mentsem, ɔ̀ tém nzèm jú ńná né yé.","A gossip goes around revealing a secret,"
"Aláʼ lɔɔn te gẅiin pʉ̀a pie é tsege yé mboŋó wɔ́, mbà á ge kúu pyé, táʼ, à lɔɔn ńké ńgẅiin panántÿɔgɔ́ pe mbòŋo tà é gyɔ́ɔn, mbà é ge gÿo à tsẅɛ́.","Without guidance, a people will fall,"
"Nyìŋ lɔɔn ńtyé ńzẅíŋ ngie à ge toŋ njǔ fɛ̌ we, mbà à ge gÿo júʼ kékáŋ, tá nyìŋ gẅie à ké ńdʉʼʉ légÿo ńtoŋ, à te néŋe ḿbɔ́gɔ tsɔ́ mmó wɔ́.","If someone puts up security for a stranger,"
"Mé ná mekùʼ manzwě gẅie mbùm ye laŋté, epʉ̀a pie é gẅiin tʉ̀, éfaʼ nkáb, ńgẅiin.","A gracious woman gains honor,"
"Nyìŋ gÿo nò mbòŋo, ńgÿo pɔ́ na yé, nyìŋ gÿo nò tepòŋ, ńgÿo pɔ́ na yé.","A kind man benefits himself,  "
"Nyìŋ gẅie à gÿo menò tepòŋ, ntsɔʼɔ́fàʼ wé té kuʼu tsɔ́ mmó wɔ́, tá nyìŋ gẅie à gÿo mmó gie áa mbòŋ, à ge láʼ gẅiin tsɔʼɔ́fàʼ mbòŋo.","The wicked person earns an empty wage,"
"Nyìŋ lɔɔn ńtyé yé légÿo pɔ́ nò mbòŋo, mbà à ge láʼ gwɔ́ wó, tá nyìŋ lɔɔn ńnɔ́ɔn yé pɔ́ légÿo nò tepòŋ, mbà à te gyá njÿó lyɛ̌ʼ pʉ̀a wɔ́.","Genuine righteousness leads to life,  "
"Pʉ̀a légẅiin zéme tsɛ̀ɛ ntʉ́m pɔ́b ee ntʉ̀ nò tepòŋ mbwó Cʉ̀apʉ̀a, tá à kě ńkwoŋ pashwòŋo ńdiŋe.","Those with twisted minds are detestable to the  Lord,"
"Pi kwàʼ ńzsé mbòŋo ngie: mé té gÿo nyé pʉ̀a tepòŋ té záb ngɔ́ʼ twó pɔ́b wɔ́, tá pʉ̀a pie ée ngàŋa nò nénʉ́ ge gÿo tsẅɛ́ pâ ngẅɛ̀ yɔ́b.",Be assured   that a wicked person
"Manzwě gẅie à sí tá ńgwɔ́ gʉ̀gʉ̀, aa páʼ kwáŋ gẅie mé la lɔgɔ tʉ̌ ngɔ̂ɔ ńnyɛte, éshÿɔ́gɔ ncwò kúnɔ̀ɔn.",A beautiful woman who rejects good sense
"Ammó gie pʉ̀a pie ée ngàŋa nò nénʉ́ kwoŋ, aa legÿo pɔ́ nò mbòŋo, tá mmó gie pʉ̀a tepòŋ tsɔ́ɔn, á tóŋo gyáŋalóŋ ńnéŋe twó pɔ́b.","The desire of the righteous turns out well,  "
"Nyìŋ gẅie à gaba pwó, eshúm fùʼ sé néŋe ńkẅiʼi kẅiʼi; tá nyìŋ gẅie à ke ńdeʼe ye kɔ̀ɔkɔ́ɔ leʼe, à gwɔ́ pɔ́ mbóŋ.","One person gives freely,"
"Nyìŋ gẅie à lɔgɔ pòŋontʉ́m ńkẅéte petsɔ́ pʉ̀a, eshúm fùʼ sé ké ńkẅiʼi kẅiʼi; nyìŋ gẅie à néŋ ntse ncwò petsɔ́ pʉ̀a, mé ge gÿo néŋ ntse ncwò yé yé.","A generous person will be enriched,  "
