ngiemboon,en
Cʉ̀apʉ̀a gɔɔn né mèŋ ngie: ,The word of the Lord came to me: 
"«Gù míŋ nyìŋ mesoŋ, gɔɔn né fùɔ Tîi ngie, mèŋ Cʉ̀apʉ̀a Ssé e shʉ̌ashʉa ńgɔɔn ngie: Aŋáʼtè nnɛ́ ka jÿó ntʉ́m gú, ɔ̀ gɔɔn ngie: “N gee tsɔ̌ ssé. N néŋe na jʉʼ gie áa ye messé, á soŋ memáŋʉ́.” Ɔ̀ ne ńkwaŋa jú ngie pi lâ messé gwɔ́ pɔ́ tàʼa mmó, tá á gwaa gwɔ́, ɔ̀ gwɔ́ pɔ́ nyìŋ mesoŋ, ɔ̀ te tsɔ̌ ssé wɔ́! ","“Son of man, say to the ruler of Tyre, ‘This is what the Lord God says: Your   heart is proud, and you have said, “I am a god;  # 28:2 Is 14:14; Ac 12:22–23; 2Th 2:4 I sit in the seat of gods in the heart of the sea.” Yet you are a man and not a god, though you have regarded your heart as that of a god. "
"Ɔ̀ kwǎŋ ngie ɔ̀ gẅiin zsénò ńcʉa Ndanîɛ, ḿbíŋ ńkuʼu lézsé menò mie ée lelyěen. ","Yes, you are wiser than Daniel;   no secret is hidden from you! "
"Ɔ̀ ka lɔgɔ zsénò pɔ́ legye shú, ńgẅiin shúm fùʼ tɛʼ, ɔ̀ kà cúʼte shúm fùʼ sie ée se tʉ̌ ngɔ̂ɔ lâ se tʉ̌ nkáb. ",By your wisdom and understanding you have acquired wealth for yourself. You have acquired gold and silver for your treasuries.   
"Ɔ̀ ka lɔg ntí gie ɔ̀ pǔ ńzsé létáŋ sɔ̌ɔn, ńcʉ́ʼ ḿbú ńgwɔ́ ngàŋa mmó tɛʼ. Afùʼ jú ŋwɛ́ ntsèm leen ńké ńgÿo, ɔ̀ gẅiin kegɔ̀ʼ.","By your great skill in trading you have increased your wealth, but your heart has become proud because of your wealth."
"Púʼu la, mèŋ Cʉ̀apʉ̀a Ssé, n ne ńgɔɔn ngie: ɔ̀ ka kwaŋ ngie ɔɔ tsɔ̌ ssé. ","“ ‘Therefore, this is what the Lord God says:"
"Áa mmó gie á gÿo n ge túm tsɔ́ meláʼa ndyɛ̀ʼɛ mie é pú ńgwɔ́ ngàŋatág, pɔ́ tó ńdÿɔ́ʼɔ gú. Pɔ́ ge gÿo pú tága kɔ̀ɔkɔ́ɔ wɔ́ɔ gie ɔ̀ ka lɔgɔ zsénò mbòŋo jú éfaʼ, é piŋ lɔgɔ gù legúʼ, éshwoŋ ssé. ","I am about to bring strangers against you,"
"Pɔ́ ge gÿo gÿo, ɔ̀ sẅɛ́ʼ ńkúu tsɛ̀ɛ lesyè, ɔ̀ ge gÿo kwé legwé menÿɔ́g tsɛ̀ɛ máŋʉ́. ","They will bring you down to the Pit,  "
"Á ge gÿo gwɔ́ fʉ̀ʼ gie mé ge tóo lézẅé gú, ɔ̀ kuʼu légíŋ ńgɔɔn ngie ɔɔ tsɔ̌ ssé? Á gú gẅie ɔɔ mbwó pʉ̀a pie é ge gÿo zẅé gú, ńgwɔ́ pɔ́ nyìŋ mesoŋ, anò légwɔ́ tsɔ̌ ssé, à té na gù wɔ́! ","Will you still say, “I am a god,”"
"Epʉ̀a pie mé la te wɔ́b púʼ zɔ̌ ge gÿo zẅé gú, ɔ̀ kwé legwé menÿɔ́g, á na mbwó pʉ̀a meláʼa ndyɛ̀ʼɛ. N gɔ̌ɔn púʼu. Mèŋ Cʉ̀apʉ̀a Ssé zɔ gɔɔn.»",You will die the death of the uncircumcised  
