ngiemboon,en
"M biŋ ńgyá atsɔ̌ Cÿɔ́ʼ Ssé fó tÿǒ lepwó ńne sẅɛ́ʼɛ, ńgẅiin kí lɔg ńtsɔ́ʼ ncwò pÿé té lǎŋ, ńgíŋ ńgẅiin tsɔ̌ máamáa tsɛ̂n á pwó yé, ",Then I saw an angel coming down from heaven holding the key to the abyss   and a great chain  # 20:1 Ps 107:10; 149:8; Jr 39:7; Ezk 7:23 in his hand. 
"ńgwoon máamáa nnúngém ya, á yé gẅie aa nnú ya gie e la fó tàa fʉ̀ʼʉmvfò la, á yé gẅie aa ndɛɛbele, ńgíŋ ńgwɔ́ Sátà la, ńdɔgɔ tsɛ̂n wa, ńkwɛ́ɛ yé páʼ à ge ké gwɔ́ pɔ́ menkÿo na ngùʼ ntsáʼ, ","He seized the dragon, that ancient serpent who is the devil and Satan,  ,# 20:2 Rv 12:9 and bound  # 20:2 Is 24:22 him for a thousand years. "
"ńdeen ńké ńzéʼe yé ḿmaʼa tsɛ̀ɛ pÿé té lǎŋ, ńdɔgɔ kí ńjÿɔ́ʼɔ yé tsoló, ńtse lé lìi nŋwáʼ légwɔ́ gie à te gíŋ gwá tsɛ̀ɛ mengwòŋo mengwòŋ é fʉte pʉ̀a wɔ́ tà ngùʼ ntsáʼ e láʼ ńkuʼ. Ngùʼ ntsáʼ láʼ ńgwɔ́ tà ńkuʼ, mé náʼa ńkyɛ́ʼɛ yé na múɔ méfʉ̀ʼ.","He threw him into the abyss, closed it, and put a seal on it   so that he would no longer deceive the nations  # 20:3 Rv 12:9 until the thousand years were completed. After that, he must be released for a short time."
"N gíŋ ńgyá melʉŋe lefùɔ tyéte. Epʉ̀a tó ńnéŋe mǒ. Mé ná metʉ̀ mbwó pɔ́b lélɔg ńtsɔ́ʼte ntsaŋ. N gyá mbɔɔ mentʉ́m pʉ̀a pie mé la gwoonte wɔ́b ńzáʼ twó sɔ́b, ńtí páʼ pɔ́ zsé yɔ́b pɔ́ ndàʼ nò gie Yěsô ka gÿo mé zsé, mbɔɔ nò Ssé. Mbà pɔ́ ka te ŋwɔ́ʼ nnɛ́ mvfò nkʉ̀ʼʉ nɔ̀ɔn wɔ́, ńké te tútú we guʼte, aliŋé nɔ̀ɔn ŋwɛ́ piŋ te na zǐ yɔ́b kà na pwó yɔ́b wɔ́ɔ wɔ́. Pɔ́ fó láʼ mepfó ḿbiŋ nzèm, ńgíŋ ńgwɔ́ wó, pâ Keleto púte ésáʼ njÿó na ngùʼ ntsáʼ. Á lɔgɔ ńgwɔ́ ndùŋmvfò lezimé na legwé. ","Then I saw thrones, and people seated on them who were given authority to judge.   I also saw the souls of those  # 20:4 Rv 6:9 who had been beheaded because of their testimony about Jesus  # 20:4 Rv 1:2,9; 12:11,17; 19:10 and because of the word of God, who had not worshiped the beast or his image, and who had not accepted the mark on their foreheads or their hands.  # 20:4 Rv 7:3; 9:4; 13:12–16; 14:1; 22:4 They came to life  # 20:4 Is 25:6–8; Mt 9:18; 26:29; Lk 13:29; Rv 2:8; 13:14 and reigned with Christ for a thousand years.  # 20:4 2Tm 2:12 "
Petsɔ́ mepfó ké te fó láʼ mepfó ḿbiŋ nzèm ńgíŋ ńgwɔ́ wó té gwɔ́ gie yɛ̌ ngùʼ ntsáʼ e kǔʼ wɔ́. ,The rest of the dead did not come to life until the thousand years were completed.
"Pashÿó mbòŋo, ée pʉ̀a pie é ge zíme na legwé na ndùŋmvfò lezím, ée pʉ̀a pie ée kwàʼ pe Ssé. Legwé we mbɔ́ɔntè yépʉ́a te gíŋ ńkuʼu lékíbe wɔ́b wɔ́. Pɔ́ ge gÿo gwɔ́ panuŋepwɔʼ pe Ssé, mbɔɔ pe Keleto, pâ Keleto sáʼ jÿó na ngùʼ ntsáʼ.","Blessed   and holy is the one who shares in the first resurrection! The second death  # 20:6 Rv 2:11; 20:14; 21:8 has no power  # 20:6 Or authority over them, but they will be priests of God and of Christ, and they will reign with him for a thousand years.  # 20:6 Rv 1:6; 5:10"
"Mengùʼ ntsáʼ mɛ̌ ge gÿo gwɔ́ tà kuʼ, mé gʉa tsɛ̀ɛ ndátsǎŋ gie Sátà aa tsoló la, ńkyɛ́ʼte metsɛ̂n na yé ńnyé yé. ","When the thousand years are completed, Satan will be released from his prison "
"À kẅɛ, légwaa éfʉte pʉ̀a pie ée tsɛ̀ɛ mengwòŋo mengwòŋ, á na njÿó mesǎg lekùɔ. Mé tóŋ mɔɔn mengwòŋ lê Gɔg ńgíŋ ńtóŋ lê Magɔg, éfʉte wɔ́b púʼu, é cúʼte wɔ́b lélɔg ńgʉa ḿmaʼ ncù. Pɔ́ gyɔ́ɔn páʼ memvòm sàŋasáŋa gie áa ngʉ̀ŋe ntse tépàa la. ","and will go out to deceive the nations   at the four corners of the earth,  # 20:8 Is 11:12; Ezk 7:2; Rv 7:1 Gog and Magog, to gather them for battle.  # 20:8 Ezk 38–39 Their number is like the sand of the sea.  # 20:8 Gn 32:12; Is 10:22; Jr 33:22; Hs 1:10 "
"Pɔ́ pú ńjÿó jʉʼ ntsèm ndùmo ssé tsetsáʼ, ńkéle mbɔɔ jʉʼ gie pʉ̀a Ssé cúʼte ńnéŋe wó, á gwɔ́ tÿǒsoŋ gie e Ssé kwoŋ tɛʼ. Táʼ, etsɔ́ mmɔ̌g ké fó tÿǒ lepwó, ńtó ńtuɔ wɔ́b. ","They came up across the breadth of the earth and surrounded the encampment of the saints, the beloved city.   Then fire came down from heaven  # 20:9 Other mss add from God and consumed them.  # 20:9 2Kg 1:10,12; Ezk 38:22; 39:6; Lk 9:54 "
"Sátà gẅie á kɔʼɔ́ ńne fʉte wɔ́b la, mé tsó yé ḿmaʼa tsɛ̀ɛ gÿǒon mmɔ̌g mekʉ̀a, á lejʉ́ŋ nkʉ̀ʼʉ nɔ̀ɔn mbɔɔ lejʉ́ŋ ntsẅìnkʉ̀ Ssé we cÿɔ̌nò. Pɔ́ láʼa ńtsẅé wó, ńgyá ngʉ̀ngʉ̀ ntí ntí, á zsǒ pɔ́ tsẅɛ́ʼ, á na ngùʼ nkɔ̌ɔn lé nkɔ̌ɔn.","The devil who deceived them was thrown into the lake of fire and sulfur where the beast and the false prophet are,   and they will be tormented day and night forever and ever.  # 20:10 Mt 25:41"
