ngiemboon,en
"Mefɛ̌ pɔ́ɔn petʉ̀nzẅìŋ, áa yɛ̌ tá n gɔɔn né pi ngie, pi lɔgɔ gẅi lenéŋè ńnyɛ ngie pi kúʼte nò Cʉ̀apʉ̀a tà á tʉ̀. N ne ńtsɔ́ɔn légíŋ ńgyá gẅí. Pi pie pi ee ssé ńgwɔ́ wɔ̀ɔn lekág, ńgwɔ́ yɔ̀ɔn ngǔʼ.","So then, my dearly loved and longed for brothers and sisters, my joy and crown,   in this manner stand firm  # 4:1 Rm 14:4; 1Co 16:13; Php 1:27; 2:2 in the Lord, dear friends."
"N sẅiŋté Evondi pɔ́ Sintishÿe ngie pɔ́ gwɔ́ tàʼ ncwò, á nue pɔ́ metsèm gwɔ́ pɔ́ pʉ̀a Cʉ̀apʉ̀a, ",I urge Euodia and I urge Syntyche to agree in the Lord. 
"ḿbiŋ ńgʉa na gù, kwàʼ shǔ wɔ̀ɔn tsɛ̀ɛ fàʼ, n ne sẅíŋte gú ngie ɔ̀ kẅéte wɔ́b, ée panzwě pie peg lâ pɔ̌ né Kelemaŋ ka pǔ ńdÿɔ́ʼ ncù na nò nkʉ̀ mbòŋo. Peg laa tsɔ́ pʉ̀a la gíŋ ńgwɔ́, tà mezíŋ mɔ́b ée tsɛ̀ɛ ŋwàʼne legwɔ́ wó.","Yes, I also ask you, true partner,   to help these women who have contended for the gospel at my side, along with Clement and the rest of my coworkers whose names are in the book of life. "
"N ge gɔɔn né pi ngie ntʉ́m gẅí néŋe ńkág kág, á nue pi ee pʉ̀a Cʉ̀apʉ̀a. N gɔ̌ɔn né pi ngie, ntʉ́m gẅí néŋe ńkág kág.",Rejoice in the Lord always. I will say it again: Rejoice! 
"Pi gwɔ́ pʉ̀a pie mé zsé ngie pi pʉ́le pʉlé. Pi kímte ngie entyě páʼ Cʉ̀apʉ̀a ge tó, é té sag. ",Let your graciousness   be known to everyone. The Lord is near.  # 4:5 1Co 16:22; Php 1:6; Heb 10:24–25; Jms 5:8; Rv 1:7; 3:11; 22:20 
"Tà pi púʼ mbùm gí na tsɔ́ nò. Táʼ, akɔ́ nò zɔ̌ lɔɔn ńtyé ssé wɔ́ɔ, pi púʼ mbwó mbwó Ssé, éshwóŋo yé mmó gie pi ne ńtsɔ́ɔn, ésẅíŋte yé, ḿbiŋ ńná ndǎg mbwó yé. ","Don’t worry about anything, but in everything, through prayer and petition with thanksgiving, present your requests to God. "
"Pi ge gÿo púʼu, e Ssé náa sẅétè gie nyìŋ mesoŋ te zsé páʼ á gwɔ́ wɔ́, né pi. Ayɛ̌ sẅétè pyɛ́bte mentʉ́m mí, mbɔɔ nkwaŋá gẅí, ńgÿo é tyé pɔ́ na Yěsô Keleto.","And the peace of God, which surpasses   all understanding, will guard your hearts and minds in Christ Jesus.  # 4:7 Rm 16:7; Eph 2:6; Php 1:1,15; 1Pt 5:14"
"Mefɛ̌ pɔ́ɔn, anò gie à lɔɔn ńgwɔ́ n dɔg ńcʉ́me á gwɔ́ pɔ́ ngie, nkwaŋá gẅí néŋe ńtyé pɔ́ na menò mbòŋo mie pʉ̀a tà ńgyɔ́ɔn gɔʼte, ńtyé na nò nénʉ́, á na nò gie á tyé ndʉŋndʉŋ, á na nò té lɔ̌ʼ, á na menò mie ée me mekùʼ, á na menò mie mé gÿo epʉ̀a ná ngɔ̀ɔnte, é menò mie é kẅéte, á na menò mie mé síŋte nyìŋ mǒ. ","Finally   brothers and sisters, whatever is true,  # 4:8 Jn 8:14 whatever is honorable,  # 4:8 1Tm 3:8,11; Ti 2:2 whatever is just,  # 4:8 Rm 1:17 whatever is pure,  # 4:8 2Co 7:11; 11:2; 1Tm 5:22; Ti 2:5; Jms 3:17; 1Pt 3:2; 1Jn 3:3 whatever is lovely, whatever is commendable #— #if there is any moral excellence  # 4:8 1Pt 2:9; 2Pt 1:3,5 and if there is anything praiseworthy #— #dwell on these things. "
"Akɔ̀ɔkɔ́ɔ gie n ka zíʼi gẅí, akɔ̀ɔkɔ́ɔ gie pi ka júʼu ncwò mèŋ, akɔ̀ɔkɔ́ɔ gie pi ka gyǎ n gÿo, pi laʼte mé gyá. E Ssé gie ee Ssé mbʉ́lè, e gwɔ́ né pi.","Do what you have learned and received   and heard from me, and seen in me, and the God of peace will be with you."
"N ne ńnáa ndǎg mbwó Cʉ̀apʉ̀a, ḿbiŋ ńne ńkága tɛʼ, mélàʼmie pi gíŋ ńgẅiin shÿó lényɛ ngie pi ne ńkímte wɔ́ɔn. Pi ka zɔɔn ńne ńkímte wɔ́ɔn kimté, tá ńzága mánzsè lélɔg ńkẅéte wɔ́ɔn. ","I rejoiced in the Lord greatly because once again   you renewed your care for me.  # 4:10 2Co 8:1–2; 11:9 You were, in fact, concerned about me but lacked the opportunity to show it. "
