ngiemboon,en
"Epʉ̀a Ésàlayɛ la gÿo mmó gie á té poŋo Cʉ̀apʉ̀a wɔ́. Cʉ̀apʉ̀a sẅéen wɔ́b, ńnéŋe mbwó pʉ̀a Mandyaŋ na ngùʼ sɔɔnmbʉ́a. ","The Israelites did what was evil in the sight of the Lord.   So the Lord handed  # 6:1 Jos 11:8; Jdg 11:32; 12:3; 13:1; 1Sm 14:10,12 them over to Midian seven years, "
"Epʉ̀a Mandyaŋ kẅile metʉ̀ mɔ́b ntsèm, ńdɔg ńnɔʼ pʉ̀a Ésàlayɛ. Epʉ̀a Ésàlayɛ la ne ḿbɔ́gɔ pʉ̀a Mandyaŋ, ńkÿo ńkwɔ́ʼ né mekwɛ́, ńkúu ńdyeen menkʉ́ŋe, mbɔɔ memvwɔ̀ʼ metǒon lâ mejʉʼ mie lekwɔ̌ʼ tà ńkúu wó à tʉ. ","and they oppressed Israel.   Because of Midian, the Israelites made hiding places  # 6:2 1Sm 23:14,19; 1Ch 11:7; Is 33:16; Jr 48:41 for themselves in the mountains, caves, and strongholds. "
"Á lɔ́ɔn ńgee fʉ̀ʼ gie pʉ̀a Ésàlayɛ pyě shúm menkáʼ pɔ́b, epʉ̀a Mandyaŋ lâ pʉ̀a Amalɛg, ńgÿo ngẅɛ̀ pʉ̀a pie é fóo mbuʼ sǎʼnèm tó ńkibte wɔ́b. ","Whenever the Israelites planted crops, the Midianites, Amalekites, and the people of the east   came and attacked them. "
"Pɔ́ lɔ́ɔn ńgee fʉʼó, ńjwóŋo mentàb mɔ́b na tsetsáʼa pʉ̀a Ésàlayɛ, ńtsɔ́ʼɔ shúm sie pɔ́ ka pye menkáʼ pɔ́b tà ńkúu ngʉ̀ŋe Ngázà. Pɔ́ la te nyé sɔɔn mmó léjÿó mbwó pʉ̀a Ésàlayɛ wɔ́, ńké te nyé lagá njʉ̀njÿò lâ mvfó wɔ́, ńké te nyé lagá fòŋ wɔ́, ńké te nyé lagá nzikáasè né pɔ́b wɔ́. ","They encamped against them and destroyed the produce of the land, even as far as Gaza. They left nothing for Israel to eat, as well as no sheep, ox, or donkey. "
"Pâ menɔ̀ɔn pɔ́b lɔ́ɔn ńtóo tà ńkúu tsɛ̀ɛ láʼ ŋwɛ́, tá ńjwóŋo mentàb mɔ́b. Pɔ́ lɔ́ɔn sẅɛ́ʼɛ ḿbʉle wó, pɔ́ páʼ ngǐm la. Á nue pɔ́ la gyɔ́ɔn tɛʼ, mekamɛɛ pɔ́b gíŋe ńgyɔ́ɔn yɔ́b pɔ́ púʼu, tà ngwɔ́ mé le sáŋ ńzsé nzẅìŋ wɔ́. Pɔ́ lɔ́ɔn ńzyɛ́ʼɛ ḿpfɛte tsɛ̀ɛ yɛ̌ láʼ púʼu, lépú ńtág jʉʼ. ","For the Midianites came with their cattle and their tents like a great swarm of locusts.   They and their camels were without number, and they entered the land to lay waste to it. "
"Epʉ̀a Mandyaŋ la pú ńnɔʼ pʉ̀a Ésàlayɛ tà pɔ́ pÿɛ́, ńcʉ́ʼ sele yɔ́b nnɛ́ ńgaʼte, ńtóŋ pɔ́ Cʉ̀apʉ̀a. ","So Israel became poverty-stricken because of Midian, and the Israelites cried out to the Lord.  "
"Epʉ̀a Ésàlayɛ la gaʼte ńtóŋo Cʉ̀apʉ̀a, ńtí mmó gie pʉ̀a Mandyaŋ gÿǒ na pɔ́b, ","When the Israelites cried out to him because of Midian, "
"Cʉ̀apʉ̀a leen ńké ńtúmo ntsẅìnkʉ̀ Ssé mbwó pʉ̀a Ésàlayɛ. Á tó ńgɔɔn mbwó pɔ́b ngie: «Pi júʼ, Cʉ̀apʉ̀a, ńgwɔ́ Ssé pa Ésàlayɛ gɔ̌ɔn ngie: “Mèŋ zɔ la fó ndá nkwɔɔn ngwòŋ Egíbtò, ńkẅile gẅí. ","the Lord sent a prophet   to them. He said to them, “This is what the Lord   # 6:8 Ex 4:22; 5:1; Dt 6:4; Jos 7:13 God of Israel says: ‘I brought you out of Egypt and out of the place of slavery.  # 6:8 Ex 13:3,14; 20:2; Dt 5:6; 7:8; Jr 34:13; Mc 6:4 "
"Mèŋ n da fó mbwó pʉ̀a Egíbtò, ńkẅé gẅí páʼ pɔ́ la ne sẅɛ́ɛ gẅí. N da jwoŋ megàŋmbù pí pɔ́ menÿɔ́g pi, ńkẅé láʼa yɔ́b ńná né pi. ",I rescued you from the power of Egypt and the power of all who oppressed   you. I drove them out before you and gave you their land. 
"N da gɔɔn né pi ngie: N gee Cʉ̀apʉ̀a, ńgwɔ́ Ssé gi, tà pi láʼa lyɛ̌ʼ ńguʼte messé pʉ̀a Amɔɔ pie pi tsẅé láʼ pɔb lɛ̂. Táʼ, pi la te júʼ ncwò wɔ́ɔn mɔ́.”»",I said to you: I am the Lord your God. Do not fear the gods of the Amorites whose land you live in.   But you did not obey me.’ ”
