ngiemboon,en
Awɔ̌ la zẅíŋe nò gie,Who has believed what we have heard?  
Ngàŋafàʼ Cʉ̀apʉ̀a,He grew up before him like a young plant  
"Epʉ̀a metsèm la ne ńgwága yé,","He was despised and rejected by men,  "
"Tá mbà yé zɔ la kaa ngɔ́ʼ yege ḿbiʼ,","Yet he himself bore our sicknesses,"
"Táʼ, mé la néŋ fʉ̌ŋ na yé,","But he was pierced because of our rebellion,  "
Peg la pú ńgwɔ́ pɔ́ páʼ menjʉ̀njÿò mie é pyeté.,We all went astray like sheep;  
"Mé la gÿo à gyá ngɔ́ʼ,","He was oppressed and afflicted,"
Mé la gwoon yé,"He was taken away because of oppression and judgment,"
"Mé la néŋe yé nùɔ pʉ̀a tepòŋ,","He was assigned a grave with the wicked,"
"Táʼ, Cʉ̀apʉ̀a zɔ la kwoŋ ngie à gyá ngɔ́ʼ.","Yet the Lord was pleased   to crush him severely.  # 53:10 Or him; he made him sick.,# 53:10 Dt 29:22; Is 17:11"
"À ge gÿo é cʉate na ngɔ́ʼ gie à ka gyǎ,","After his anguish,"
"Áa mmó gie á gÿo,","Therefore I will give him   the many as a portion,"
