ngiemboon,en
"Mbòŋo aa nyìŋ gẅie aláʼ zsé yé na mefàʼ mbòŋo mé, ńcʉa laméndɔ̀ɔn gie à zɔ̌ʼ. Alyɛ̌ʼ gie nyìŋ kwě, áa mbòŋ ńcʉa lyɛ̌ʼ gie mé zyé yé.","A good name is better than fine perfume,  "
"Áa mbòŋ légʉa ndá gie mé ée wó ńdʉa legwé, ńcʉa légʉa ndá gie mé ée wó ńjÿó línɔ̀ɔn. Legwɔ́ we nyìŋ mesoŋ zsote pɔ́ tsɛ̀ɛ legwé, á poŋ ngie wɛ̌ nyìŋ wɔ́ɔ néŋe ńkímte.",It is better to go to a house of mourning
"Áa mbòŋ légẅiin shÿó gẅie é ne ńkwé, ńcʉa lé ne ńgẅe, á nue ngwɔ́ shÿó gú ne ńkwé, ntʉ́m gú gwɔ́ tsoló ńne ńkága.","Grief is better than laughter,"
"Ngàŋa zsénò kwoŋo légʉa ndá legwé,","The heart of the wise is in a house of mourning,"
"Áa mbòŋ lézẅíʼte mmó gie nzsènò lɔg ńkaga gú, ńcʉa légwɔ́ nyìŋ mbàŋa gẅie à zẅíʼte zɔ̀bɔ ntse megʉ̀gʉ̀. ",It is better to listen to rebuke from a wise person
"Legẅe we megʉ̀gʉ̀, aa páʼ nkẅíŋ njǔm gẅie é gwaa shÿó tsìŋe lekʉŋ, ńne ḿvɛ́te, e gíŋ ńgwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ.","for like the crackling of burning thorns under the pot,  "
"Anzsènò gẅie à kuʼu lélɔg metʉ̀ mé ésẅɛ́ petsɔ́ pʉ̀a, à gÿo ńcʉ́ʼʉ gʉ̀gʉ̀, membuʼú mie mé kwɛ́ ńnáa mbwó yé, ésele ntʉ́m wé.","Surely, the practice of extortion turns a wise person into a fool,  "
"Nzsòte nò, e poŋ ńcʉa nzyeté, nyìŋ légwɔ́ ngàŋa shÿɔ̀g, á cʉanò ngàŋa ŋáʼtè.",The end of a matter is better than its beginning;
"Pɔ́ɔn lélwo ńgyáŋa lóŋ, megʉ̀gʉ̀ zɔ̌ lwo ńgyáŋa lóŋ tɛʼ.","Don’t let your spirit rush to be angry,"
"Tà pege sele ńzɛ́te ngie: ntí kɔ́ njÿó ye njÿê é la poŋ ńcʉa ye fʉ̀ʼɔɔn? Nyìŋ gẅie à zɛ́te púʼu, à te nzsènò wɔ́. ","Don’t say, “Why were the former days better than these? ”  "
"Nzẅìŋ gíŋ ńgwɔ́ na zsénò páʼ tÿɔgɔ́ la, ngwɔ́ wɛ̌ nyìŋ wɔ́ɔ ndùmo ssé tsetsáʼ jÿó yé pì mǒ. ",Wisdom is as good as an inheritance
"Nkáb pɔ́ zsénò gÿo nyìŋ tsẅɛ́ tsɔ́ menò ntʉtʉ, táʼ, mvfò ké ńgwɔ́ zsénò, á nue á gÿo legwɔ́ we nyìŋ mesoŋ tsẅɛ́.",because wisdom is protection as silver is protection;
"Líe mefàʼ Ssé tá ńgyá, ngwɔ́ wɔ̌ kuʼu lépʉʼʉ mmó gie à la gÿo á tʉ́ŋe?","Consider the work of God,  "
"Alyɛ̌ʼ gie ɔɔ tsɛ̀ɛ lepòŋ, kága!","In the day of prosperity be joyful,   but in the day of adversity, consider: God has made the one as well as the other,  # 7:14 Lm 3:38 so that no one can discover anything that will come after him."
"N da gyá menò ntsèm na mɔ́ɔn melyɛ̌ʼ mie é gwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ, ńgyá nyìŋ gẅie aa ngàŋa nò nénʉ́, kwé ńtí nò mbòŋo gie à gÿǒ, wetsɔ̌ nyìŋ piŋ ńgÿo nò tepòŋ, melyɛʼɛ́ láʼ mé kẅiʼi, ńtí nò tepòŋ gie à gÿǒ. ","In my futile life   I have seen everything:  # 7:15 Ec 6:12; 9:9 someone righteous perishes in spite of his righteousness,  # 7:15 Ec 8:14 and someone wicked lives long in spite of his evil.  # 7:15 Ec 8:12–13 "
"Pɔ́ɔn lényɛ ngie ɔ̀ pú ńgwɔ́ ngàŋa nò nénʉ́ tɛʼ, te ké ńnyɛ ngie ɔ̀ zsé nò tà ńzyɛ́ʼ ndège, ɔ̀ ge sele zẅé twó mbùm jú mélàʼakɔ́? ","Don’t be excessively righteous, and don’t be overly wise.   Why should you destroy yourself? "
