ngiemboon,en
"Mǒonsê gẅie à laa ngàŋafàʼ Cʉ̀apʉ̀a la gwɔ́ tà ńkwé, Cʉ̀apʉ̀a gɔɔn né Yǒonshûa míŋ Nûn gẅie à laa nkẅèpwó Mǒonsê ngie: ","After the death of Moses   the Lord’s servant, the Lord spoke to Joshua son of Nun,  # 1:1 Ex 17:8–13; 33:11; Nm 13:8,16; 14:6–9; 27:18–23; Dt 31:2–8; 1Ch 7:20,27 Moses’s assistant: "
"«Mǒonsê gẅie à kaa ngàŋafàʼ wɔ̀ɔn, à ka kwě, á zɛ́te fʉ̀ʼɔɔn ngie ɔ̀ lu ssé ńdɔg pʉ̀a metsèm, ńtúm ntse Juundʉŋ, ńgʉa né tsɛ̀ɛ ngwòŋ gẅie n nǎa mbwó pʉ̀a Ésàlayɛ. ",“Moses my servant is dead.   Now you and all the people prepare to cross over the Jordan  # 1:2 Jos 1:11 to the land I am giving the Israelites. 
Mèŋ nǎ mejʉʼ ntsèm mie pi ge tÿɔ́g mekwò mí wó né pi. Á gwɔ́ ndʉŋndʉŋ páʼ n da kaʼa mbwó Mǒonsê. ,"I have given you every place where the sole of your foot treads,   just as I promised Moses. "
"Ngwòŋ gẅí ge fó kwòŋotsẅɛ á shÿó ntsíŋ, é gʉa gʉa kúu mekwɛ́ Limbaŋ á shÿó kwóŋ, é gíŋe gʉa gʉa kúu ngʉ̀ŋe máa mí Efelad á shÿó sǎʼnèm, é gʉa gʉa é kúu ntse máŋʉ́ Mendítèlane, á shÿó mbyěnèm, é piŋ pú jÿó ngwòŋ pʉ̀a Hɛ́d. ","Your territory will be from the wilderness and Lebanon   to the great river, the Euphrates River #— #all the land of the Hittites  # 1:4 Gn 10:15; 15:19–21  #— #and west to the Mediterranean Sea.  # 1:4 Dt 11:24; 1Kg 4:21,24–25; 8:65 "
"Á ge láʼ gwɔ́ na mú melyɛʼɛ́ láʼ ntsèm tsɛ̀ɛ njÿó, alagá nyìŋ le kuʼu létáte gú wɔ́. N ge gwɔ́ né gù páʼ n kaa né Mǒonsê. Pɔ̀gɔ zɔ ge ké láʼa gwɔ́, n těen ńdáʼa ńgwáʼa gú wɔ́. ","No one will be able to stand against you as long as you live.   I will be with you, just as I was with Moses. I will not leave you or abandon you.  # 1:5 Dt 31:6–8; Heb 13:5"
"Tʉte tʉte, ḿbiŋ ńgẅiin shÿɔ̀g, ńtí nue gù zɔ ge ná ngwòŋ mbwó láʼ yɔɔn páʼ tÿɔgɔ́, á nue ée gẅie n da gɔɔn tà ńkʉa ngie n ge náa mbwó metá pɔ́b. ","“Be strong and courageous,   for you will distribute the land I swore to their ancestors to give them as an inheritance.  # 1:6 Gn 15:18; Ex 32:13; Dt 15:4 "
"Anò gwɔ́ pɔ́ ngie ɔ̀ tʉte tʉte, ḿbiŋ ńkwaʼ ńgẅiin shÿɔ̀g; lélɔg ḿbú ńkúʼte lepʉ̌ sie Mǒonsê ngàŋafàʼ wɔ̀ɔn ka nǎ né gù, ḿbiŋ ńgiŋ páʼ é ne ńzɛ́te: pɔ́ɔn léfó mǒ, ńtéŋe ńdɔg ye gwoŋó pwó tʉ̀, kà ye kyɛ̀bɛ wɔ́ɔ; à cʉa púʼu, ɔ̀ kúu nzɔ̌ wɔ́ɔ, akɔ̀ɔkɔ́ɔ jú wɔ́ɔ, à giŋ giŋ. ","Above all, be strong and very courageous to observe carefully the whole instruction my servant Moses commanded you.   Do not turn from it to the right or the left, so that you will have success wherever you go. "
"Aŋwàʼne lepʉ̌ sɔɔn té zága ncwò gù tsɔ́ fʉ̀ʼ wɔ́. Ɔ̀ ge ne tóŋo, é piŋe sáŋa nò mǒ zsó pɔ́ tsẅɛ́ʼ, é giŋ páʼ menò ntsèm mie ée meŋweʼe tsoló ne ńzɛ́te, à cʉa púʼu, ɔ̀ gÿo kɔ̀ɔkɔ́ɔ jú wɔ́ɔ pɔ́ mboŋó. Akɔ̀ɔkɔ́ɔ jú wɔ́ɔ à giŋ giŋ. ",This book of instruction must not depart from your mouth;   you are to meditate on  # 1:8 Or to recite it day and night so that you may carefully observe everything written in it. For then you will prosper and succeed in whatever you do.  # 1:8 Dt 29:9; Ps 1:1–3 
"N tsẅǐ né gù ngie ɔ̀ tʉte tʉte, ḿbiŋ ńgẅiin shÿɔ̀g! Te vege, te cÿɔʼ, á nue jʉʼ ntsèm gie ɔ̀ ge gʉa wó, Cʉ̀apʉ̀a Ssé jù ge gwɔ́ né gù.»","Haven’t I commanded you: be strong and courageous?   Do not be afraid or discouraged, for the Lord your God is with you wherever you go.”"
Yǒonshûa gɔɔn nò mbwó melÿò pie ée tsɛ̀ɛ láʼ ngie ,"Then Joshua commanded the officers of the people, "
"pɔ́ kéle tsɛ̀ɛ mentàb, ńtsẅii mbwó láʼ ngie pɔ́ cwoŋte shúm léjÿó sie pɔ́ ge tsẅág; ńtí nue, é ge cʉa lyɛ̌ʼ sétá, pɔ́ túmo Juundʉŋ, ńgʉa ńjÿó ngwòŋ gẅie Cʉ̀apʉ̀a, é Ssé yɔb nǎa mbwó pɔ́b. ","“Go through the camp and tell the people, ‘Get provisions ready for yourselves, for within three days you will be crossing the Jordan to go in and take possession of the land the Lord your God is giving you to inherit.’ ”  "
"Yǒonshûa gɔɔn púʼu, ńgíŋ ńgɔɔn nò né pʉ̀a na ngẅɛ̀te Lẅímbèŋ, ńgɔɔn né pe ngẅɛ̀te Ngâd tà mbɔɔ né tsɔ́ gwoŋó pʉ̀a na ngẅɛ̀te Manase ngie: ","Joshua said to the Reubenites, the Gadites, and half the tribe of Manasseh,   "
"«Pi kímte mmó gie Mǒonsê ngàŋafàʼ Cʉ̀apʉ̀a la tsẅi né pi, páʼ à la gɔɔn ngie: “Cʉ̀apʉ̀a, é Ssé gi, à zẅiŋé légÿo pi zẅɛte, à nǎ ngwòŋ wɔɔn né pi.” ","“Remember what Moses the Lord’s servant commanded you when he said, ‘The Lord your God will give you rest, and he will give you this land.’   "
