ngiemboon,en
«Pi gwá ńgiŋe metwónzsè mie ée tÿǒsoŋ Yelúzálèm,Roam   through the streets of Jerusalem.
"Pɔ́ gwaa gɔɔn nò tà kʉa, ńgɔɔn ngie:","When they say, “As the  Lord  lives,”  "
"Cʉ̀apʉ̀a, ɔ̀ te ne ńkwoŋo jú pɔ́ nò nénʉ́ wɔ́ le?"," Lord, don’t your eyes look for faithfulness?  "
N ka kwaŋ yɔ́ɔn pɔ́ ngie:,Then I thought:
N ge cʉ́ʼ gʉa gyá pɔ́ patyé twómvfò peg lâ pɔ̌ shwóŋe.,I will go to the powerful
"Áa mmó gie á gÿo,","Therefore, a lion from the forest will strike them down.  "
"Yelúzálèm, ngwɔ́ mé lege mefʉa gù lêkɔ́?",Why should I forgive you?
"Pɔ́ ée kwàʼ páʼ memǎa melÿóon pie é ne ńkiɛ,","They are well-fed,   eager  # 5:8 Lit early-rising; Hb obscure  stallions,  # 5:8 Ezk 23:20"
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,Should I not punish them for these things?  
"Pi pʉʉ nkáʼa metÿǒ melùʼ gẅie ée ndùm kwóŋ, ńkem ḿbÿɛɛ ssé;","Go up among her vineyard terraces and destroy them,  "
"Oon, epʉ̀a láʼa Ésàlayɛ","They, the house of Israel and the house of Judah,"
Pa Yúndà té Cʉ̀apʉ̀a zsé.,They have contradicted the  Lord
 Pantsẅìnkʉ̀ Ssé cʉ́ʼ ńgwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ!,"The prophets become only wind,"
"Áa mmó gie á gÿo tá,","Therefore, this is what the Lord God of Armies says:"
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,I am about to bring a nation
Pɔ́ lɔg mekwoŋ mɔ́b ńzẅéte láʼ;,Their quiver is like an open grave;  
Pɔ́ ge gÿo pfɛ́ shúm sí sie pi lagá nkáʼ;,They will consume your harvest and your food.  
"Cʉ̀apʉ̀a ne ńgɔɔn ngie: Á ge gÿo gwɔ́ lyɛ̌ʼ ayɛ̌, ń de pú ḿbyága gẅí wɔ́. ",“But even in those days” #— #this is the Lord’s declaration #— #“I will not finish you off.   
"Táʼ, epʉ̀a lɔɔn ḿbiŋ ńdáʼ ńzɛ́te ngie: «Mélàʼakɔ́ Cʉ̀apʉ̀a, é Ssé yege la gÿo mɔɔn menò ntsèm na pege wɔ́ɔ?» Gù Yelemî, ɔ̀ tsɔ́ʼɔ mbwó pɔ́b ngie: «Á tíi nue pi la gwáʼa Cʉ̀apʉ̀a, ńgʉa ńguʼte tsɔ́ messé tsɛ̀ɛ ngwòŋ gẅí. Púʼu la, pi ge gíŋe gʉa tsɛ̀ɛ mengwòŋ mie é té mí wɔ́, é gíŋ faʼa mbwó megʉ̀ pɔ́ púʼu.»","When people ask, ‘For what offense has the Lord our God done all these things to us? ’ You will respond to them, ‘Just as you abandoned me   and served foreign gods in your land, so will you serve strangers in a land that is not yours.’ # 5:19 Dt 4:27–28; 28:47–48"
Cʉ̀apʉ̀a gɔɔn ngie:,"“Declare this in the house of Jacob; proclaim it in Judah, saying:"
"Pi pie pi ee megʉ̀gʉ̀,","Hear this,"
Cʉ̀apʉ̀a ne ńzɛ́te ngie:,Do you not fear me?
"Táʼ, pi ee pʉ̀a pie pi te nò júʼ,",But these people have stubborn and rebellious hearts.  
"Pi te ne ńgɔɔn ngie: «Pege pɔ́gɔ Cʉ̀apʉ̀a, é Ssé yege wɔ́,","They have not said to themselves,"
"Táʼ, menò tepòŋ mí kéen ńcʉŋte kɔ̀ɔkɔ́ɔ,",Your guilty acts have diverted these things from you.
Epʉ̀a tepòŋ ée tsɛ̀ɛ láʼ yɔ́ɔn.,for wicked men live among my people.
"Páʼ kèkàg lúe lé meshʉ̌ŋ tsoló la,","Like a cage full of birds,"
"pɔ́ fáŋte, ḿbiŋ ńdúete.",They have become fat   and sleek.
Tà n te jÿɔ́gɔ kɔ̌ʼ,Should I not punish them for these things?
Menò ntʉtʉ lâ ndàagyá menò,"“An appalling, horrible thing"
" Pantsẅìnkʉ̀ Ssé ne ńdɔgɔ lezíŋ tsɔ́ messé, ńgɔɔn nò;","The prophets prophesy falsely,  "
