ngiemboon,en
"Yɔɔn áa mmó gie mèŋ m bǔ ńdɔg menÿɔ́g mɔ́ɔn ńgyá,","Look, my eyes have seen all this;"
"Ammó gie pi zsě, n gíŋe ńzsé yɔ́ɔn,","Everything you know, I also know;"
"Mèŋ n ge gɔɔn nò mbwó Ssé Ngàŋa Tʉ̀ Ntsèm,",Yet I prefer to speak to the Almighty
"Á nue pi gÿǒ n cʉ́ʼʉ ngàŋ melɔ̀ɔn,",You use lies like plaster;
"Ɔɔ! Pi ně ńgwɔ́ péʼe ńdáŋte,",If only you would shut up
Pi zẅíʼte páʼ n kẅé twó yɔ́ɔn;,"Hear now my argument,"
"Tà à lɔɔn ngwɔ́ pi gɔɔn menò mie é té púʼu wɔ́, ngie pi lɔgɔ ńtága nzèm Ssé?",Would you testify unjustly on God’s behalf
Pi ne faʼa léshwóŋo nò ńdɔg ńkwoŋo yé keen?,Would you show partiality   to him
À lɔɔn ńkwaʼ ńtsaʼa gẅí páʼ á ne ńzɛ́te mbà pi ge júʼ mboŋó?,Would it go well if he examined you?
"Pi lɔɔn éshú shú ńgab ńtyɛ́te mbwó,",Surely he would rebuke you
Tà ntí gie à gẅiin legúʼ púʼu e te vege gẅí wɔ́ɔ?,Would God’s majesty not terrify you?  
"Meshwóŋè mí gwɔ́ pɔ́ páʼ pfó gie ngwɔ́ mé le zẅɛ́ʼ,",Your memorable sayings are proverbs of ash;  
"Pi láŋte, ńnyé wɔ́ɔn, mèŋ n ge gɔɔn nò!","Be quiet,   and I will speak."
"Á lɔɔn ńgwɔ́ pɔ́ nò kɔ́ wɔ́ɔ mbà wɔ́ɔn wɔɔn,",I will put    myself at risk  # 13:14 Lit I take my flesh in my teeth
"E Ssé lɔɔn ńkwoŋ é zẅé wɔ́ɔn, n cʉ́ʼʉ ńtsɔ́ɔn tsɔ̌ nzsè mvfò wɔ́;","Even if he kills me, I will hope in him.  "
"Ngwɔ́ n gÿo púʼu tá ńdɔg ńtsẅɛ́,","Yes, this will result in my deliverance,"
"Pi cwoŋo ńzẅíʼte nò gie n gee ńgɔɔn,",Pay close attention to my words;
N ně ńcwoŋte mbùm yɔ̀ɔn páʼ n ge zoŋo twó yɔ́ɔn,"Now then, I have prepared my case;  "
Awɔ̌ nyìŋ faʼa lélaʼa wɔ́ɔn?,Can anyone indict me?
"E Ssé yɔ̀ɔn, ná shúm sépʉ́a né mèŋ,","Only grant these two things to me, God,"
"Te gíŋe ńzába pwó jú na mèŋ,","remove your hand from me,"
"Ɔ̀ tóŋo wɔ́ɔn, n zẅíŋ,","Then call, and I will answer,  "
Efʉ̌ʼnò sɔ́ɔn lâ mefʉa mɔ́ɔn ée méshÿɔ́ʼɔ?,How many iniquities   and sins have I committed?  # 13:23 Lit sins are to me
"Ɔ̀ kÿo wɔ́ɔn,",Why do you hide your face
Ɔ̀ jwoŋo wɔ́? Á ffo tÿǒ gie fèfà kǎa lá!,Will you frighten a wind-driven leaf?
"Á nue ammó gie ɔ̀ ŋweʼe ńtí wɔ́ɔn, á zyɛ́ʼ ntyě,",For you record bitter accusations against me
"Ɔ̀ jÿɔ́gɔ kɔ̌ʼ kwò mèŋ,",You put my feet in the stocks
"Táʼ, nyìŋ mesoŋ lʉ̌","A person wears out like something rotten,"
