ngiemboon,en
"Shúshu, pi cʉ́ʼo, n zɔbɔ tsɔ́ kèm na zɔ̀b gie á gɔɔn nò na shǔ lepyè wɔɔn pɔ́ nkáʼa metÿǒ melùʼ mé.","I will sing about the one I love,"
"À la jʉ́ʼʉ jʉʼó, ńnyɛte,","He broke up the soil, cleared it of stones,"
Ashǔ wɔ̀ɔn leen ńké ńgɔɔn ngie:,"So now, residents of Jerusalem"
"N kɔ̌ɔn ńge gÿo pɔ́ kɔ́ na nkáʼa metÿǒ melùʼ wɔ́ɔn,",What more could I have done for my vineyard
mmó gie n ge gÿo na nkáʼa metÿǒ melùʼ wɔ́ɔn ŋwɛ́.,Now I will tell you
"N ge gÿo gÿo, nkáʼa metÿǒ melùʼ wɔ́ɔn, e cʉ́ʼ mbàʼ,",I will make it a wasteland.  
"Nkáʼa metÿǒ melùʼ Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ,",For the vineyard of the  Lord of Armies
 Ndòon ee twó pʉ̀a pie é gẅiin mendá mejʉʼ mejʉʼ;,Woe to those who add house to house  
"N ka jǔʼ páʼ Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ, à kʉa ngie:",I heard the Lord of Armies say:
"Mé ge gÿo pye metÿǒ melùʼ na tsetsáʼa menúʼ méntá,",For a ten-acre   vineyard will yield
"Ndòon ee twó pʉ̀a pie é tʉʉ lélu ssé tsɛ̀ɛ mbaʼámbaʼ,",Woe to those who rise early in the morning
"Pɔ́ gwaa ne pfɛ́ɛ, é ne núu,","At their feasts they have lyre, harp,"
Áa mmó gie á gÿo Cʉ̀apʉ̀a gɔɔn ngie,Therefore my people will go into exile
"Áa mmó gie á ge gÿo ncwò láʼa mepfó e tsɔ́ʼɔ ńtyé gʉ̀,",Therefore Sheol enlarges its throat
"Epʉ̀a mesoŋ gẅiin léŋwɔ́ʼ nnɛ́,","Humanity is brought low, each person is humbled,"
"Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ ge gÿo tÿɔ́g lepʉ̌,","But the Lord of Armies is exalted by his justice,  "
"Menjʉ̀njÿò ge láʼ pfɛ́ɛ legǐ,",Lambs will graze
"Ndòon ee twó pʉ̀a pie é lɔgɔ cÿɔ̌nò,",Woe to those who drag iniquity
Pɔ́ zɔɔn ne ńgɔɔn ngie:,"to those who say,"
"Ndòon ee twó pʉ̀a pie é gɔɔn ngie: Anò tepòŋ áa yembòŋo,",Woe to those who call evil good
Ndòon ee twó pʉ̀a pie é kwaŋ ngie,Woe to those who consider themselves wise
Ndòon ee twó pʉ̀a pie é gẅiin shÿɔ̀g,"Woe to those who are heroes at drinking wine,"
"Mé kwɛ́ɛ pwó yé,",who acquit the guilty for a bribe  
"Áa mmó gie á gÿo,","Therefore, as a tongue of fire consumes straw"
Áa mmó gie á la gÿo Cʉ̀apʉ̀a,Therefore the Lord’s anger burned   against his people.
"Cʉ̀apʉ̀a tÿɔ́gɔ liŋé,",He raises a signal flag for the distant nations  
Atsɔ̌ nyìŋ te nùɔ pɔ́b,None of them grows weary or stumbles;  
"Mekwoŋ kyɛ́d mé ée me ntsege,","Their arrows are sharpened,"
"Katúʼ gaʼte páʼ mepúʼntʉ̀,",Their roaring is like a lion’s;  
"Á ge láʼ gwɔ́ lyɛʼó ŋwɛ́,","On that day they will roar over it,"
