ngiemboon,en
"Ashwóŋè gie Cʉ̀apʉ̀a la gɔɔn mbwó Yelemî ntsẅìnkʉ̀ Ssé ńtí tÿǒsoŋo Mbambilonia, mbɔɔ pʉ̀a Mbambilonia, á yɔɔn.","This is the word the Lord spoke about Babylon,   the land of the Chaldeans, through the prophet Jeremiah:"
"Pi tsẅi wɔɔn nkʉ̀ mbwó pʉ̀a tsɛ̀ɛ mengwòŋ ntsèm,",Announce to the nations;
"Epʉ̀a tsɔ́ ngwòŋ fǒ shÿó kwóŋ,",For a nation from the north will attack her;  
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,In those days and at that time —
"Pɔ́ ge láʼ zɛ́te mánzsè Siyoŋ,","They will ask about Zion,"
Epʉ̀a láʼ pɔ́ɔn laa páʼ menjʉ̀njÿò mie é leen ḿbyé,My people were lost sheep;  
"Epʉ̀a metsèm pie é lɔ́ɔn ńgiŋe tà ḿbumte wɔ́b,",Whoever found them devoured them.
"Pi fó Mbambilonia ńkÿo,",Escape from Babylon;  
"Ńtí nue n ge pʉ́ʼte mengwòŋ tà ńgyɔ́ɔn mie é tʉ, é túmo wɔ́b,",For I will soon stir up and bring against Babylon  
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,The Chaldeans will become plunder;
"Oon, pi pím, ńzíŋ né lekág,","Because you rejoice,"
"Mé kéen ńtém shʉ́ na má gẅi,",your mother   will be utterly humiliated;
"Agyáŋalóŋ Cʉ̀apʉ̀a ge láʼ gÿo,","Because of the  Lord’s wrath,"
"Pi metsèm pie pi ee pamaʼa kyɛ́d,","Line up in battle formation around Babylon,"
"Pi pú fó meshÿó ntsèm,",Raise a war cry against her on every side!
Pi fó tÿǒsoŋo Mbambilonia ńtág papye shúm pâ palag shúm.,Cut off the sower from Babylon
"Ésàlayɛ aa páʼ njʉ̀njÿò gie,","Israel is a stray lamb, chased by lions.  "
"Áa mmó gie á gÿo, Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ, é Ssé pa Ésàlayɛ ne ńgɔɔn ngie: «N ge gÿo jÿɔ́gɔ kɔʼɔ́ fùɔ Mbambilonia pâ ngwòŋ wé, páʼ n da jÿɔ́gɔ kɔʼɔ́ fùɔ Asili.","Therefore, this is what the Lord of Armies, the God of Israel, says: I am about to punish the king of Babylon   and his land just as I punished the king of Assyria."
N ge gÿo piŋe Ésàlayɛ é néŋe na tsetsáʼa yé.,"I will return Israel to his grazing land,  "
Mèŋ Cʉ̀apʉ̀a zɔ ne ńgɔɔn ngie:,In those days and at that time —
